Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
M1,1,100,41,0,0,0,41
M1,10,100,47,0,0,0,47
M1,11,100,49,0,0,0,49
M1,12,100,47,0,0,0,47
M1,2,100,53,0,0,0,53
M1,3,100,46,0,0,0,46
M1,4,100,51,0,0,0,51
M1,5,100,49,0,0,0,49
M1,6,100,52,0,0,0,52
M1,7,100,41,0,0,0,41
M1,8,100,39,0,0,0,39
M1,9,100,51,0,0,0,51
M2,1,100,42,0,0,0,42
M2,10,100,49,0,0,0,49
M2,11,100,49,0,0,0,49
M2,12,100,47,0,0,0,47
M2,2,100,54,0,0,0,54
M2,3,100,46,0,0,0,46
M2,4,100,53,0,0,0,53
M2,5,100,50,0,0,0,50
M2,6,100,52,0,0,0,52
M2,7,100,42,0,0,0,42
M2,8,100,41,0,0,0,41
M2,9,100,52,0,0,0,52
M3,1,100,40,0,0,0,40
M3,10,100,50,0,0,0,50
M3,11,100,41,0,0,0,41
M3,12,100,60,0,0,0,60
M3,13,100,31,0,0,0,31
M3,14,100,39,0,0,0,39
M3,15,100,57,0,0,0,57
M3,16,100,36,0,0,0,36
M3,17,100,49,0,0,0,49
M3,18,100,56,0,0,0,56
M3,19,100,32,0,0,0,32
M3,2,100,38,0,0,0,38
M3,20,100,38,0,0,0,38
M3,21,100,66,0,0,0,66
M3,22,100,55,0,0,0,55
M3,3,100,37,0,0,0,37
M3,4,100,25,0,0,0,25
M3,5,100,36,0,0,0,36
M3,6,100,53,0,0,0,53
M3,7,100,34,0,0,0,34
M3,8,100,35,0,0,0,35
M3,9,100,64,0,0,0,64
M4,1,100,34,0,0,0,34
M4,10,100,44,0,0,0,44
M4,11,100,38,0,0,0,38
M4,12,100,59,0,0,0,59
M4,13,100,28,0,0,0,28
M4,14,100,31,0,0,0,31
M4,15,100,54,0,0,0,54
M4,16,100,32,0,0,0,32
M4,17,100,48,0,0,0,48
M4,18,100,53,0,0,0,53
M4,19,100,30,0,0,0,30
M4,2,100,33,0,0,0,33
M4,20,100,34,0,0,0,34
M4,21,100,63,0,0,0,63
M4,22,100,53,0,0,0,53
M4,3,100,34,0,0,0,34
M4,4,100,19,0,0,0,19
M4,5,100,32,0,0,0,32
M4,6,100,51,0,0,0,51
M4,7,100,30,0,0,0,30
M4,8,100,25,0,0,0,25
M4,9,100,62,0,0,0,62
M5,1,100,52,0,0,0,52
M5,2,100,51,0,0,0,51
M5,3,100,49,0,0,0,49
M5,4,100,63,0,0,0,63
M5,5,100,47,0,0,0,47
M5,6,100,51,0,0,0,51
