Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9, NEW_REACTION
INVAR-10, Run: 061, P, 0, 0, 0, 0, 151, 151, 0, 0, 1, 294, 0, 200, 1134, 2718, 100, 61, 38, 151, 98, 147, 1285, 2718, 102
INVAR-10, Run: 062, P, 0, 1, 0, 0, 142, 142, 0, 0, 1, 346, 1, 200, 1336, 3322, 100, 63, 36, 142, 115, 172, 1478, 3322, 85
INVAR-10, Run: 063, P, 0, 0, 0, 0, 155, 155, 0, 0, 1, 270, 0, 200, 1267, 2739, 100, 62, 37, 155, 90, 135, 1422, 2739, 110
INVAR-10, Run: 064, P, 0, 0, 0, 0, 149, 149, 0, 0, 1, 306, 0, 200, 1181, 2825, 100, 60, 39, 149, 102, 153, 1330, 2825, 98
INVAR-10, Run: 065, P, 0, 1, 0, 0, 151, 151, 0, 0, 1, 292, 1, 200, 1095, 2899, 100, 54, 45, 151, 97, 145, 1246, 2899, 103
INVAR-10, Run: 066, P, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0, 200, 1108, 3514, 100, 72, 27, 147, 106, 159, 1255, 3514, 94
INVAR-10, Run: 067, P, 0, 1, 0, 0, 149, 149, 0, 0, 1, 304, 1, 200, 946, 2002, 100, 65, 34, 149, 101, 151, 1095, 2002, 99
INVAR-10, Run: 068, P, 0, 1, 0, 0, 146, 146, 0, 0, 1, 322, 1, 200, 1361, 3429, 100, 56, 43, 146, 107, 160, 1507, 3429, 93
INVAR-10, Run: 069, P, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0, 200, 1355, 2782, 100, 60, 39, 152, 96, 144, 1507, 2782, 104
INVAR-10, Run: 070, P, 0, 0, 0, 0, 145, 145, 0, 0, 1, 330, 0, 200, 1300, 3513, 100, 65, 34, 145, 110, 165, 1445, 3513, 90
INVAR-10, Run: 071, P, 0, 0, 0, 0, 155, 155, 0, 0, 1, 270, 0, 200, 1370, 2843, 100, 56, 43, 155, 90, 135, 1525, 2843, 110
INVAR-10, Run: 072, P, 0, 1, 0, 0, 145, 145, 0, 0, 1, 328, 1, 200, 901, 2670, 100, 54, 45, 145, 109, 163, 1046, 2670, 91
INVAR-10, Run: 073, P, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0, 200, 1249, 2735, 100, 61, 38, 152, 96, 144, 1401, 2735, 104
INVAR-10, Run: 074, P, 0, 1, 0, 0, 152, 152, 0, 0, 1, 286, 1, 200, 1337, 2637, 100, 64, 35, 152, 95, 142, 1489, 2637, 105
INVAR-10, Run: 075, P, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0, 200, 1134, 2485, 100, 55, 44, 152, 96, 144, 1286, 2485, 104
INVAR-10, Run: 076, P, 0, 0, 0, 0, 153, 153, 0, 0, 1, 282, 0, 200, 1023, 2656, 100, 56, 43, 153, 94, 141, 1176, 2656, 106
INVAR-10, Run: 077, P, 0, 0, 0, 0, 151, 151, 0, 0, 1, 294, 0, 200, 961, 2672, 100, 65, 34, 151, 98, 147, 1112, 2672, 102
INVAR-10, Run: 078, P, 0, 0, 0, 0, 149, 149, 0, 0, 1, 306, 0, 200, 976, 2151, 100, 62, 37, 149, 102, 153, 1125, 2151, 98
INVAR-10, Run: 079, P, 0, 1, 0, 0, 152, 152, 0, 0, 1, 286, 1, 200, 1032, 2645, 100, 64, 35, 152, 95, 142, 1184, 2645, 105
INVAR-10, Run: 080, P, 0, 0, 0, 0, 150, 150, 0, 0, 1, 300, 0, 200, 1170, 2375, 100, 64, 35, 150, 100, 150, 1320, 2375, 100
INVAR-10, Run: 081, P, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0, 200, 1186, 3473, 100, 67, 32, 152, 96, 144, 1338, 3473, 104
INVAR-10, Run: 082, P, 0, 0, 0, 0, 144, 144, 0, 0, 1, 336, 0, 200, 1080, 3065, 100, 61, 38, 144, 112, 168, 1224, 3065, 88
INVAR-10, Run: 083, P, 0, 0, 0, 0, 147, 147, 0, 0, 1, 318, 0, 200, 1219, 3247, 100, 58, 41, 147, 106, 159, 1366, 3247, 94
INVAR-10, Run: 084, P, 0, 1, 0, 0, 151, 151, 0, 0, 1, 292, 1, 200, 1025, 2874, 100, 63, 36, 151, 97, 145, 1176, 2874, 103
INVAR-10, Run: 085, P, 0, 1, 0, 0, 148, 148, 0, 0, 1, 310, 1, 200, 1002, 2373, 100, 66, 33, 148, 103, 154, 1150, 2373, 97
INVAR-10, Run: 086, P, 0, 0, 0, 0, 144, 144, 0, 0, 1, 336, 0, 200, 1406, 3117, 100, 64, 35, 144, 112, 168, 1550, 3117, 88
INVAR-10, Run: 087, P, 0, 1, 0, 0, 160, 160, 0, 0, 1, 238, 1, 200, 1002, 1800, 100, 61, 38, 160, 79, 118, 1162, 1800, 121
INVAR-10, Run: 088, P, 0, 1, 0, 0, 152, 152, 0, 0, 1, 286, 1, 200, 1004, 2900, 100, 71, 28, 152, 95, 142, 1156, 2900, 105
INVAR-10, Run: 089, P, 0, 0, 0, 0, 156, 156, 0, 0, 1, 264, 0, 200, 1132, 2141, 100, 55, 44, 156, 88, 132, 1288, 2141, 112
INVAR-10, Run: 090, P, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0, 200, 1295, 2697, 100, 58, 41, 152, 96, 144, 1447, 2697, 104
INVAR-10, Run: 091, P, 0, 1, 0, 0, 144, 144, 0, 0, 1, 334, 1, 200, 929, 3191, 100, 71, 28, 144, 111, 166, 1073, 3191, 89
INVAR-10, Run: 092, P, 0, 1, 0, 0, 155, 155, 0, 0, 1, 268, 1, 200, 1509, 3376, 100, 60, 39, 155, 89, 133, 1664, 3376, 111
INVAR-10, Run: 093, P, 0, 0, 0, 0, 151, 151, 0, 0, 1, 294, 0, 200, 1500, 3444, 100, 58, 41, 151, 98, 147, 1651, 3444, 102
INVAR-10, Run: 094, P, 0, 0, 0, 0, 152, 152, 0, 0, 1, 288, 0, 200, 1018, 2557, 100, 62, 37, 152, 96, 144, 1170, 2557, 104
INVAR-10, Run: 095, P, 0, 1, 0, 0, 154, 154, 0, 0, 1, 274, 1, 200, 1367, 2894, 100, 55, 44, 154, 91, 136, 1521, 2894, 109
INVAR-10, Run: 096, P, 0, 0, 0, 0, 149, 149, 0, 0, 1, 306, 0, 200, 1385, 3052, 100, 65, 34, 149, 102, 153, 1534, 3052, 98
INVAR-10, Run: 097, P, 0, 1, 0, 0, 149, 149, 0, 0, 1, 304, 1, 200, 1014, 3091, 100, 67, 32, 149, 101, 151, 1163, 3091, 99
INVAR-10, Run: 098, P, 0, 0, 0, 0, 154, 154, 0, 0, 1, 276, 0, 200, 1155, 2590, 100, 69, 30, 154, 92, 138, 1309, 2590, 108
INVAR-10, Run: 099, P, 0, 0, 0, 0, 149, 149, 0, 0, 1, 306, 0, 200, 888, 2294, 100, 67, 32, 149, 102, 153, 1037, 2294, 98
INVAR-10, Run: 100, P, 0, 1, 0, 0, 145, 145, 0, 0, 1, 328, 1, 200, 1338, 3774, 100, 68, 31, 145, 109, 163, 1483, 3774, 91
INVAR-2, Run: 001, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0, 56, 174, 510, 28, 16, 11, 39, 34, 51, 213, 510, 22
INVAR-2, Run: 002, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 118, 336, 28, 17, 10, 41, 29, 43, 159, 336, 27
INVAR-2, Run: 003, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0, 56, 211, 523, 28, 14, 13, 39, 34, 51, 250, 523, 22
INVAR-2, Run: 004, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 144, 479, 28, 20, 7, 43, 26, 39, 187, 479, 30
INVAR-2, Run: 005, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 108, 376, 28, 17, 10, 42, 28, 42, 150, 376, 28
INVAR-2, Run: 006, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 118, 249, 28, 15, 12, 42, 27, 40, 160, 249, 29
INVAR-2, Run: 007, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 122, 547, 28, 19, 8, 42, 28, 42, 164, 547, 28
INVAR-2, Run: 008, P, 0, 1, 0, 0, 45, 45, 0, 0, 1, 64, 1, 56, 158, 193, 28, 14, 13, 45, 21, 31, 203, 193, 35
INVAR-2, Run: 009, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 181, 300, 28, 15, 12, 43, 26, 39, 224, 300, 30
INVAR-2, Run: 010, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 159, 484, 28, 15, 12, 43, 26, 39, 202, 484, 30
INVAR-2, Run: 011, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 213, 531, 28, 14, 13, 40, 31, 46, 253, 531, 25
INVAR-2, Run: 012, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0, 56, 151, 491, 28, 18, 9, 39, 34, 51, 190, 491, 22
INVAR-2, Run: 013, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 151, 311, 28, 17, 10, 44, 24, 36, 195, 311, 32
INVAR-2, Run: 014, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 116, 491, 28, 20, 7, 40, 31, 46, 156, 491, 25
INVAR-2, Run: 015, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 200, 384, 28, 17, 10, 42, 27, 40, 242, 384, 29
INVAR-2, Run: 016, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 66, 0, 56, 174, 279, 28, 20, 7, 45, 22, 33, 219, 279, 34
INVAR-2, Run: 017, P, 0, 1, 0, 0, 38, 38, 0, 0, 1, 106, 1, 56, 134, 368, 28, 11, 16, 38, 35, 52, 172, 368, 21
INVAR-2, Run: 018, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 179, 288, 28, 18, 9, 42, 27, 40, 221, 288, 29
INVAR-2, Run: 019, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 150, 376, 28, 14, 13, 41, 30, 45, 191, 376, 26
INVAR-2, Run: 020, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 110, 296, 28, 17, 10, 43, 26, 39, 153, 296, 30
INVAR-2, Run: 021, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 131, 298, 28, 17, 10, 42, 28, 42, 173, 298, 28
INVAR-2, Run: 022, P, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1, 56, 142, 238, 28, 16, 11, 44, 23, 34, 186, 238, 33
INVAR-2, Run: 023, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 107, 307, 28, 19, 8, 41, 30, 45, 148, 307, 26
INVAR-2, Run: 024, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 222, 538, 28, 14, 13, 41, 30, 45, 263, 538, 26
INVAR-2, Run: 025, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 117, 253, 28, 15, 12, 39, 33, 49, 156, 253, 23
INVAR-2, Run: 026, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 167, 357, 28, 14, 13, 41, 30, 45, 208, 357, 26
INVAR-2, Run: 027, P, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0, 56, 159, 548, 28, 17, 10, 40, 32, 48, 199, 548, 24
INVAR-2, Run: 028, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 180, 318, 28, 21, 6, 41, 29, 43, 221, 318, 27
INVAR-2, Run: 029, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 149, 527, 28, 11, 16, 39, 33, 49, 188, 527, 23
INVAR-2, Run: 030, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 147, 421, 28, 15, 12, 43, 26, 39, 190, 421, 30
INVAR-2, Run: 031, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 131, 407, 28, 18, 9, 42, 27, 40, 173, 407, 29
INVAR-2, Run: 032, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 190, 326, 28, 17, 10, 42, 28, 42, 232, 326, 28
INVAR-2, Run: 033, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 226, 597, 28, 16, 11, 41, 29, 43, 267, 597, 27
INVAR-2, Run: 034, P, 0, 1, 0, 0, 45, 45, 0, 0, 1, 64, 1, 56, 157, 206, 28, 17, 10, 45, 21, 31, 202, 206, 35
INVAR-2, Run: 035, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 142, 241, 28, 17, 10, 44, 24, 36, 186, 241, 32
INVAR-2, Run: 036, P, 0, 1, 0, 0, 45, 45, 0, 0, 1, 64, 1, 56, 204, 224, 28, 16, 11, 45, 21, 31, 249, 224, 35
INVAR-2, Run: 037, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 196, 290, 28, 15, 12, 43, 25, 37, 239, 290, 31
INVAR-2, Run: 038, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 116, 263, 28, 15, 12, 42, 28, 42, 158, 263, 28
INVAR-2, Run: 039, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 148, 368, 28, 16, 11, 42, 27, 40, 190, 368, 29
INVAR-2, Run: 040, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 100, 328, 28, 18, 9, 41, 29, 43, 141, 328, 27
INVAR-2, Run: 041, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 85, 352, 28, 20, 7, 41, 30, 45, 126, 352, 26
INVAR-2, Run: 042, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 120, 330, 28, 18, 9, 40, 31, 46, 160, 330, 25
INVAR-2, Run: 043, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 137, 472, 28, 20, 7, 41, 29, 43, 178, 472, 27
INVAR-2, Run: 044, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0, 56, 104, 514, 28, 21, 6, 39, 34, 51, 143, 514, 22
INVAR-2, Run: 045, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 224, 626, 28, 19, 8, 41, 29, 43, 265, 626, 27
INVAR-2, Run: 046, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 207, 588, 28, 20, 7, 40, 31, 46, 247, 588, 25
INVAR-2, Run: 047, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 153, 370, 28, 15, 12, 42, 28, 42, 195, 370, 28
INVAR-2, Run: 048, P, 0, 1, 0, 0, 45, 45, 0, 0, 1, 64, 1, 56, 272, 288, 28, 18, 9, 45, 21, 31, 317, 288, 35
INVAR-2, Run: 049, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 192, 502, 28, 15, 12, 42, 27, 40, 234, 502, 29
INVAR-2, Run: 050, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 121, 370, 28, 18, 9, 41, 30, 45, 162, 370, 26
INVAR-2, Run: 051, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 141, 504, 28, 16, 11, 41, 29, 43, 182, 504, 27
INVAR-2, Run: 052, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 125, 367, 28, 19, 8, 43, 25, 37, 168, 367, 31
INVAR-2, Run: 053, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 107, 225, 28, 15, 12, 43, 25, 37, 150, 225, 31
INVAR-2, Run: 054, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 122, 385, 28, 22, 5, 39, 33, 49, 161, 385, 23
INVAR-2, Run: 055, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 165, 289, 28, 15, 12, 44, 24, 36, 209, 289, 32
INVAR-2, Run: 056, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 223, 503, 28, 11, 16, 42, 28, 42, 265, 503, 28
INVAR-2, Run: 057, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 143, 467, 28, 20, 7, 41, 30, 45, 184, 467, 26
INVAR-2, Run: 058, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 156, 419, 28, 13, 14, 39, 33, 49, 195, 419, 23
INVAR-2, Run: 059, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 188, 557, 28, 19, 8, 40, 31, 46, 228, 557, 25
INVAR-2, Run: 060, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 122, 448, 28, 15, 12, 41, 30, 45, 163, 448, 26
INVAR-2, Run: 061, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0, 56, 96, 610, 28, 15, 12, 39, 34, 51, 135, 610, 22
INVAR-2, Run: 062, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 158, 445, 28, 16, 11, 42, 28, 42, 200, 445, 28
INVAR-2, Run: 063, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 134, 410, 28, 22, 5, 43, 25, 37, 177, 410, 31
INVAR-2, Run: 064, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 72, 0, 56, 226, 332, 28, 14, 13, 44, 24, 36, 270, 332, 32
INVAR-2, Run: 065, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 220, 533, 28, 14, 13, 40, 31, 46, 260, 533, 25
INVAR-2, Run: 066, P, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1, 56, 184, 314, 28, 17, 10, 44, 23, 34, 228, 314, 33
INVAR-2, Run: 067, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 128, 370, 28, 15, 12, 42, 28, 42, 170, 370, 28
INVAR-2, Run: 068, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 180, 645, 28, 20, 7, 39, 33, 49, 219, 645, 23
INVAR-2, Run: 069, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 184, 396, 28, 18, 9, 43, 25, 37, 227, 396, 31
INVAR-2, Run: 070, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 119, 307, 28, 18, 9, 42, 27, 40, 161, 307, 29
INVAR-2, Run: 071, P, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1, 56, 107, 344, 28, 23, 4, 44, 23, 34, 151, 344, 33
INVAR-2, Run: 072, P, 0, 1, 0, 0, 38, 38, 0, 0, 1, 106, 1, 56, 112, 625, 28, 19, 8, 38, 35, 52, 150, 625, 21
INVAR-2, Run: 073, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 102, 0, 56, 120, 467, 28, 18, 9, 39, 34, 51, 159, 467, 22
INVAR-2, Run: 074, P, 0, 1, 0, 0, 39, 39, 0, 0, 1, 100, 1, 56, 126, 399, 28, 20, 7, 39, 33, 49, 165, 399, 23
INVAR-2, Run: 075, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 242, 559, 28, 12, 15, 41, 29, 43, 283, 559, 27
INVAR-2, Run: 076, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 132, 536, 28, 16, 11, 41, 29, 43, 173, 536, 27
INVAR-2, Run: 077, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 194, 542, 28, 17, 10, 41, 29, 43, 235, 542, 27
INVAR-2, Run: 078, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 123, 318, 28, 21, 6, 40, 31, 46, 163, 318, 25
INVAR-2, Run: 079, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 224, 563, 28, 23, 4, 42, 27, 40, 266, 563, 29
INVAR-2, Run: 080, P, 0, 0, 0, 0, 40, 40, 0, 0, 1, 96, 0, 56, 173, 675, 28, 18, 9, 40, 32, 48, 213, 675, 24
INVAR-2, Run: 081, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 128, 371, 28, 13, 14, 42, 27, 40, 170, 371, 29
INVAR-2, Run: 082, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 164, 341, 28, 18, 9, 43, 25, 37, 207, 341, 31
INVAR-2, Run: 083, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 162, 408, 28, 18, 9, 42, 27, 40, 204, 408, 29
INVAR-2, Run: 084, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 166, 398, 28, 17, 10, 43, 26, 39, 209, 398, 30
INVAR-2, Run: 085, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 122, 277, 28, 18, 9, 43, 26, 39, 165, 277, 30
INVAR-2, Run: 086, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 184, 409, 28, 16, 11, 41, 30, 45, 225, 409, 26
INVAR-2, Run: 087, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 183, 402, 28, 16, 11, 41, 30, 45, 224, 402, 26
INVAR-2, Run: 088, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 157, 443, 28, 18, 9, 42, 28, 42, 199, 443, 28
INVAR-2, Run: 089, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 208, 462, 28, 15, 12, 41, 30, 45, 249, 462, 26
INVAR-2, Run: 090, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 78, 0, 56, 193, 454, 28, 15, 12, 43, 26, 39, 236, 454, 30
INVAR-2, Run: 091, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 160, 359, 28, 20, 7, 42, 28, 42, 202, 359, 28
INVAR-2, Run: 092, P, 0, 1, 0, 0, 44, 44, 0, 0, 1, 70, 1, 56, 122, 239, 28, 19, 8, 44, 23, 34, 166, 239, 33
INVAR-2, Run: 093, P, 0, 1, 0, 0, 41, 41, 0, 0, 1, 88, 1, 56, 229, 397, 28, 14, 13, 41, 29, 43, 270, 397, 27
INVAR-2, Run: 094, P, 0, 1, 0, 0, 40, 40, 0, 0, 1, 94, 1, 56, 134, 376, 28, 16, 11, 40, 31, 46, 174, 376, 25
INVAR-2, Run: 095, P, 0, 1, 0, 0, 43, 43, 0, 0, 1, 76, 1, 56, 160, 364, 28, 17, 10, 43, 25, 37, 203, 364, 31
INVAR-2, Run: 096, P, 0, 1, 0, 0, 42, 42, 0, 0, 1, 82, 1, 56, 206, 392, 28, 19, 8, 42, 27, 40, 248, 392, 29
INVAR-2, Run: 097, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 90, 0, 56, 147, 474, 28, 19, 8, 41, 30, 45, 188, 474, 26
INVAR-2, Run: 098, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 66, 0, 56, 178, 340, 28, 18, 9, 45, 22, 33, 223, 340, 34
INVAR-2, Run: 099, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 207, 413, 28, 19, 8, 42, 28, 42, 249, 413, 28
INVAR-2, Run: 100, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 84, 0, 56, 174, 509, 28, 22, 5, 42, 28, 42, 216, 509, 28
INVAR-3, Run: 001, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 954, 2339, 82, 47, 34, 125, 77, 115, 1079, 2339, 87
INVAR-3, Run: 002, P, 0, 1, 0, 0, 126, 126, 0, 0, 1, 226, 1, 164, 580, 1205, 82, 53, 28, 126, 75, 112, 706, 1205, 89
INVAR-3, Run: 003, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 817, 2127, 82, 47, 34, 125, 77, 115, 942, 2127, 87
INVAR-3, Run: 004, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 1092, 2479, 82, 37, 44, 122, 83, 124, 1214, 2479, 81
INVAR-3, Run: 005, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 711, 1804, 82, 60, 21, 123, 82, 123, 834, 1804, 82
INVAR-3, Run: 006, P, 0, 1, 0, 0, 118, 118, 0, 0, 1, 274, 1, 164, 800, 2654, 82, 49, 32, 118, 91, 136, 918, 2654, 73
INVAR-3, Run: 007, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 913, 2133, 82, 51, 30, 123, 81, 121, 1036, 2133, 83
INVAR-3, Run: 008, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 948, 2525, 82, 45, 36, 122, 83, 124, 1070, 2525, 81
INVAR-3, Run: 009, P, 0, 0, 0, 0, 120, 120, 0, 0, 1, 264, 0, 164, 850, 2518, 82, 50, 31, 120, 88, 132, 970, 2518, 76
INVAR-3, Run: 010, P, 0, 0, 0, 0, 120, 120, 0, 0, 1, 264, 0, 164, 796, 2250, 82, 53, 28, 120, 88, 132, 916, 2250, 76
INVAR-3, Run: 011, P, 0, 0, 0, 0, 120, 120, 0, 0, 1, 264, 0, 164, 883, 2110, 82, 49, 32, 120, 88, 132, 1003, 2110, 76
INVAR-3, Run: 012, P, 0, 1, 0, 0, 118, 118, 0, 0, 1, 274, 1, 164, 786, 3016, 82, 50, 31, 118, 91, 136, 904, 3016, 73
INVAR-3, Run: 013, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 779, 2356, 82, 56, 25, 125, 77, 115, 904, 2356, 87
INVAR-3, Run: 014, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 1021, 2302, 82, 46, 35, 125, 77, 115, 1146, 2302, 87
INVAR-3, Run: 015, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 770, 2138, 82, 54, 27, 123, 81, 121, 893, 2138, 83
INVAR-3, Run: 016, P, 0, 1, 0, 0, 129, 129, 0, 0, 1, 208, 1, 164, 808, 2517, 82, 53, 28, 129, 69, 103, 937, 2517, 95
INVAR-3, Run: 017, P, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1, 164, 1090, 2160, 82, 45, 36, 124, 79, 118, 1214, 2160, 85
INVAR-3, Run: 018, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 814, 2229, 82, 46, 35, 121, 85, 127, 935, 2229, 79
INVAR-3, Run: 019, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 859, 2028, 82, 46, 35, 122, 84, 126, 981, 2028, 80
INVAR-3, Run: 020, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 996, 2037, 82, 41, 40, 124, 80, 120, 1120, 2037, 84
INVAR-3, Run: 021, P, 0, 0, 0, 0, 120, 120, 0, 0, 1, 264, 0, 164, 800, 2009, 82, 53, 28, 120, 88, 132, 920, 2009, 76
INVAR-3, Run: 022, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 724, 1967, 82, 49, 32, 122, 83, 124, 846, 1967, 81
