Input Number, Run_Number, Result@ 100, X1, Y, X2
INVAR-1, Run: 077, P, 2, 222, 0
INVAR-1, Run: 078, P, 4, 216, 0
INVAR-1, Run: 079, P, 1, 211, 0
INVAR-1, Run: 080, P, 3, 207, 0
INVAR-1, Run: 081, P, 0, 222, 0
INVAR-1, Run: 082, P, 3, 211, 0
INVAR-1, Run: 083, P, 3, 213, 0
INVAR-1, Run: 084, P, 4, 196, 0
INVAR-1, Run: 085, P, 5, 195, 0
INVAR-1, Run: 086, P, 3, 207, 0
INVAR-1, Run: 087, P, 2, 200, 0
INVAR-1, Run: 088, P, 0, 206, 0
INVAR-1, Run: 089, P, 4, 214, 0
INVAR-1, Run: 090, P, 0, 190, 0
INVAR-1, Run: 091, P, 1, 213, 0
INVAR-1, Run: 092, P, 0, 230, 0
INVAR-1, Run: 093, P, 3, 241, 0
INVAR-1, Run: 094, P, 1, 193, 0
INVAR-1, Run: 095, P, 2, 216, 0
INVAR-1, Run: 096, P, 1, 181, 0
INVAR-1, Run: 097, P, 6, 224, 0
INVAR-1, Run: 098, P, 3, 195, 0
INVAR-1, Run: 099, P, 1, 215, 0
INVAR-1, Run: 100, P, 1, 229, 0
INVAR-10, Run: 001, P, 0, 244, 0
INVAR-10, Run: 002, P, 6, 174, 0
INVAR-10, Run: 003, P, 1, 227, 0
INVAR-10, Run: 004, P, 0, 240, 0
INVAR-10, Run: 005, P, 2, 230, 0
INVAR-10, Run: 006, P, 3, 227, 0
INVAR-10, Run: 007, P, 0, 180, 0
INVAR-10, Run: 008, P, 0, 212, 0
INVAR-10, Run: 009, P, 1, 189, 0
INVAR-10, Run: 010, P, 1, 217, 0
INVAR-10, Run: 011, P, 3, 235, 0
INVAR-10, Run: 012, P, 0, 192, 0
INVAR-10, Run: 013, P, 1, 201, 0
INVAR-10, Run: 014, P, 1, 209, 0
INVAR-10, Run: 015, P, 1, 195, 0
INVAR-10, Run: 016, P, 1, 231, 0
INVAR-10, Run: 017, P, 1, 183, 0
INVAR-10, Run: 018, P, 4, 186, 0
INVAR-10, Run: 019, P, 1, 187, 0
INVAR-10, Run: 020, P, 1, 225, 0
INVAR-10, Run: 021, P, 1, 227, 0
INVAR-10, Run: 022, P, 2, 200, 0
INVAR-10, Run: 023, P, 1, 181, 0
INVAR-10, Run: 024, P, 0, 176, 0
INVAR-10, Run: 025, P, 2, 238, 0
INVAR-10, Run: 026, P, 3, 213, 0
INVAR-10, Run: 027, P, 1, 215, 0
INVAR-10, Run: 028, P, 0, 252, 0
INVAR-10, Run: 029, P, 5, 223, 0
INVAR-10, Run: 030, P, 3, 217, 0
INVAR-10, Run: 031, P, 1, 207, 0
INVAR-10, Run: 032, P, 2, 208, 0
INVAR-10, Run: 033, P, 4, 212, 0
INVAR-10, Run: 034, P, 0, 176, 0
INVAR-10, Run: 035, P, 3, 223, 0
INVAR-10, Run: 036, P, 3, 177, 0
INVAR-10, Run: 037, P, 0, 228, 0
INVAR-10, Run: 038, P, 0, 202, 0
INVAR-10, Run: 039, P, 1, 237, 0
INVAR-10, Run: 040, P, 3, 179, 0
INVAR-10, Run: 041, P, 2, 184, 0
INVAR-10, Run: 042, P, 2, 202, 0
INVAR-10, Run: 043, P, 1, 217, 0
INVAR-10, Run: 044, P, 4, 200, 0
INVAR-10, Run: 045, P, 0, 184, 0
INVAR-10, Run: 046, P, 4, 248, 0
INVAR-10, Run: 047, P, 2, 200, 0
INVAR-10, Run: 048, P, 7, 209, 0
INVAR-10, Run: 049, P, 5, 203, 0
INVAR-10, Run: 050, P, 0, 222, 0
INVAR-10, Run: 051, P, 4, 168, 0
INVAR-10, Run: 052, P, 2, 184, 0
INVAR-10, Run: 053, P, 4, 216, 0
INVAR-10, Run: 054, P, 4, 198, 0
INVAR-10, Run: 055, P, 4, 196, 0
INVAR-10, Run: 056, P, 1, 203, 0
INVAR-10, Run: 057, P, 2, 240, 0
INVAR-10, Run: 058, P, 2, 204, 0
INVAR-10, Run: 059, P, 3, 199, 0
INVAR-10, Run: 060, P, 0, 196, 0
INVAR-10, Run: 061, P, 1, 199, 0
INVAR-10, Run: 062, P, 2, 180, 0
INVAR-10, Run: 063, P, 2, 188, 0
INVAR-10, Run: 064, P, 4, 248, 0
INVAR-10, Run: 065, P, 6, 210, 0
INVAR-10, Run: 066, P, 1, 189, 0
INVAR-10, Run: 067, P, 3, 221, 0
INVAR-10, Run: 068, P, 5, 215, 0
INVAR-10, Run: 069, P, 0, 206, 0
INVAR-10, Run: 070, P, 1, 225, 0
INVAR-10, Run: 071, P, 3, 199, 0
INVAR-10, Run: 072, P, 1, 177, 0
INVAR-10, Run: 073, P, 1, 201, 0
INVAR-10, Run: 074, P, 2, 228, 0
INVAR-10, Run: 075, P, 1, 195, 0
INVAR-10, Run: 076, P, 0, 200, 0
INVAR-10, Run: 077, P, 4, 226, 0
INVAR-10, Run: 078, P, 6, 218, 0
INVAR-10, Run: 079, P, 0, 202, 0
INVAR-10, Run: 080, P, 0, 164, 0
INVAR-10, Run: 081, P, 2, 176, 0
INVAR-10, Run: 082, P, 3, 199, 0
INVAR-10, Run: 083, P, 1, 187, 0
INVAR-10, Run: 084, P, 7, 213, 0
INVAR-10, Run: 085, P, 0, 216, 0
INVAR-10, Run: 086, P, 6, 198, 0
INVAR-10, Run: 087, P, 0, 206, 0
INVAR-10, Run: 088, P, 0, 192, 0
INVAR-10, Run: 089, P, 0, 216, 0
INVAR-10, Run: 090, P, 1, 165, 0
INVAR-10, Run: 091, P, 1, 201, 0
INVAR-10, Run: 092, P, 2, 200, 0
INVAR-10, Run: 093, P, 4, 190, 0
INVAR-10, Run: 094, P, 4, 262, 0
INVAR-10, Run: 095, P, 6, 234, 0
INVAR-10, Run: 096, P, 2, 194, 0
INVAR-10, Run: 097, P, 0, 212, 0
INVAR-10, Run: 098, P, 0, 184, 0
INVAR-10, Run: 099, P, 2, 198, 0
INVAR-10, Run: 100, P, 5, 207, 0
INVAR-11, Run: 001, P, 0, 246, 0
INVAR-11, Run: 002, P, 3, 261, 0
INVAR-11, Run: 003, P, 1, 241, 0
INVAR-11, Run: 004, P, 1, 251, 0
INVAR-11, Run: 005, P, 4, 234, 0
INVAR-11, Run: 006, P, 2, 234, 0
INVAR-11, Run: 007, P, 2, 240, 0
INVAR-11, Run: 008, P, 4, 224, 0
INVAR-11, Run: 009, P, 1, 247, 0
INVAR-11, Run: 010, P, 3, 237, 0
INVAR-11, Run: 011, P, 0, 262, 0
INVAR-11, Run: 012, P, 4, 216, 0
INVAR-11, Run: 013, P, 1, 227, 0
INVAR-11, Run: 014, P, 1, 245, 0
INVAR-11, Run: 015, P, 0, 242, 0
INVAR-11, Run: 016, P, 4, 210, 0
INVAR-11, Run: 017, P, 0, 204, 0
INVAR-11, Run: 018, P, 1, 223, 0
INVAR-11, Run: 019, P, 3, 217, 0
INVAR-11, Run: 020, P, 5, 257, 0
INVAR-11, Run: 021, P, 1, 247, 0
INVAR-11, Run: 022, P, 5, 233, 0
INVAR-11, Run: 023, P, 1, 243, 0
INVAR-11, Run: 024, P, 0, 264, 0
INVAR-11, Run: 025, P, 0, 232, 0
INVAR-11, Run: 026, P, 11, 233, 0
INVAR-11, Run: 027, P, 2, 258, 0
INVAR-11, Run: 028, P, 2, 228, 0
INVAR-11, Run: 029, P, 1, 193, 0
INVAR-11, Run: 030, P, 0, 238, 0
INVAR-11, Run: 031, P, 0, 236, 0
INVAR-11, Run: 032, P, 2, 236, 0
INVAR-11, Run: 033, P, 3, 251, 0
INVAR-11, Run: 034, P, 0, 266, 0
INVAR-11, Run: 035, P, 6, 218, 0
INVAR-11, Run: 036, P, 3, 243, 0
INVAR-11, Run: 037, P, 2, 254, 0
INVAR-11, Run: 038, P, 3, 225, 0
INVAR-11, Run: 039, P, 0, 242, 0
INVAR-11, Run: 040, P, 0, 204, 0
INVAR-11, Run: 041, P, 3, 233, 0
INVAR-11, Run: 042, P, 3, 243, 0
INVAR-11, Run: 043, P, 2, 234, 0
INVAR-11, Run: 044, P, 0, 210, 0
INVAR-11, Run: 045, P, 0, 224, 0
INVAR-11, Run: 046, P, 4, 256, 0
INVAR-11, Run: 047, P, 5, 201, 0
INVAR-11, Run: 048, P, 2, 224, 0
INVAR-11, Run: 049, P, 2, 248, 0
INVAR-11, Run: 050, P, 1, 269, 0
INVAR-11, Run: 051, P, 0, 236, 0
INVAR-11, Run: 052, P, 1, 287, 0
INVAR-11, Run: 053, P, 3, 237, 0
INVAR-11, Run: 054, P, 0, 256, 0
INVAR-11, Run: 055, P, 2, 242, 0
INVAR-11, Run: 056, P, 2, 266, 0
INVAR-11, Run: 057, P, 2, 260, 0
INVAR-11, Run: 058, P, 3, 207, 0
INVAR-11, Run: 059, P, 6, 232, 0
INVAR-11, Run: 060, P, 0, 226, 0
INVAR-11, Run: 061, P, 0, 250, 0
INVAR-11, Run: 062, P, 1, 221, 0
INVAR-11, Run: 063, P, 2, 244, 0
INVAR-11, Run: 064, P, 1, 269, 0
INVAR-11, Run: 065, P, 1, 231, 0
INVAR-11, Run: 066, P, 8, 240, 0
INVAR-11, Run: 067, P, 3, 259, 0
INVAR-11, Run: 068, P, 4, 200, 0
INVAR-11, Run: 069, P, 1, 269, 0
INVAR-11, Run: 070, P, 0, 220, 0
INVAR-11, Run: 071, P, 2, 250, 0
INVAR-11, Run: 072, P, 5, 255, 0
INVAR-11, Run: 073, P, 3, 285, 0
INVAR-11, Run: 074, P, 1, 243, 0
INVAR-11, Run: 075, P, 4, 270, 0
INVAR-11, Run: 076, P, 0, 240, 0
INVAR-11, Run: 077, P, 3, 253, 0
INVAR-11, Run: 078, P, 3, 227, 0
INVAR-11, Run: 079, P, 0, 246, 0
INVAR-11, Run: 080, P, 0, 230, 0
INVAR-11, Run: 081, P, 1, 253, 0
INVAR-11, Run: 082, P, 3, 263, 0
INVAR-11, Run: 083, P, 0, 254, 0
INVAR-11, Run: 084, P, 4, 168, 0
INVAR-11, Run: 085, P, 3, 241, 0
INVAR-11, Run: 086, P, 1, 251, 0
INVAR-11, Run: 087, P, 3, 251, 0
INVAR-11, Run: 088, P, 0, 244, 0
INVAR-11, Run: 089, P, 1, 255, 0
INVAR-11, Run: 090, P, 1, 225, 0
INVAR-11, Run: 091, P, 2, 236, 0
INVAR-11, Run: 092, P, 0, 224, 0
INVAR-11, Run: 093, P, 0, 234, 0
INVAR-11, Run: 094, P, 1, 255, 0
INVAR-11, Run: 095, P, 3, 211, 0
INVAR-11, Run: 096, P, 1, 271, 0
INVAR-11, Run: 097, P, 0, 224, 0
INVAR-11, Run: 098, P, 0, 232, 0
INVAR-11, Run: 099, P, 4, 272, 0
INVAR-11, Run: 100, P, 4, 230, 0
INVAR-12, Run: 001, P, 2, 256, 0
INVAR-12, Run: 002, P, 2, 272, 0
INVAR-12, Run: 003, P, 0, 284, 0
INVAR-12, Run: 004, P, 3, 301, 0
INVAR-12, Run: 005, P, 1, 249, 0
INVAR-12, Run: 006, P, 3, 247, 0
INVAR-12, Run: 007, P, 0, 294, 0
INVAR-12, Run: 008, P, 6, 284, 0
INVAR-12, Run: 009, P, 1, 259, 0
INVAR-12, Run: 010, P, 2, 280, 0
INVAR-12, Run: 011, P, 2, 300, 0
INVAR-12, Run: 012, P, 2, 282, 0
INVAR-12, Run: 013, P, 0, 302, 0
INVAR-12, Run: 014, P, 3, 263, 0
INVAR-12, Run: 015, P, 0, 290, 0
INVAR-12, Run: 016, P, 1, 235, 0
INVAR-12, Run: 017, P, 1, 269, 0
INVAR-12, Run: 018, P, 4, 282, 0
INVAR-12, Run: 019, P, 1, 309, 0
INVAR-12, Run: 020, P, 2, 270, 0
INVAR-12, Run: 021, P, 1, 275, 0
INVAR-12, Run: 022, P, 3, 279, 0
INVAR-12, Run: 023, P, 2, 288, 0
INVAR-12, Run: 024, P, 4, 288, 0
INVAR-12, Run: 025, P, 3, 275, 0
INVAR-12, Run: 026, P, 3, 275, 0
INVAR-12, Run: 027, P, 1, 269, 0
INVAR-12, Run: 028, P, 1, 277, 0
INVAR-12, Run: 029, P, 2, 260, 0
INVAR-12, Run: 030, P, 2, 232, 0
INVAR-12, Run: 031, P, 3, 277, 0
INVAR-12, Run: 032, P, 0, 246, 0
INVAR-12, Run: 033, P, 0, 266, 0
INVAR-12, Run: 034, P, 2, 302, 0
INVAR-12, Run: 035, P, 1, 269, 0
INVAR-12, Run: 036, P, 1, 243, 0
INVAR-12, Run: 037, P, 3, 263, 0
INVAR-12, Run: 038, P, 0, 266, 0
INVAR-12, Run: 039, P, 0, 256, 0
INVAR-12, Run: 040, P, 2, 278, 0
INVAR-12, Run: 041, P, 2, 288, 0
INVAR-12, Run: 042, P, 4, 274, 0
INVAR-12, Run: 043, P, 1, 277, 0
INVAR-12, Run: 044, P, 8, 306, 0
INVAR-12, Run: 045, P, 2, 284, 0
INVAR-12, Run: 046, P, 4, 262, 0
INVAR-12, Run: 047, P, 4, 278, 0
INVAR-12, Run: 048, P, 0, 274, 0
INVAR-12, Run: 049, P, 3, 299, 0
INVAR-12, Run: 050, P, 2, 292, 0
INVAR-12, Run: 051, P, 1, 237, 0
INVAR-12, Run: 052, P, 1, 277, 0
INVAR-12, Run: 053, P, 4, 258, 0
INVAR-12, Run: 054, P, 2, 260, 0
INVAR-12, Run: 055, P, 3, 227, 0
INVAR-12, Run: 056, P, 0, 262, 0
INVAR-12, Run: 057, P, 3, 271, 0
INVAR-12, Run: 058, P, 2, 236, 0
INVAR-12, Run: 059, P, 0, 266, 0
INVAR-12, Run: 060, P, 4, 234, 0
INVAR-12, Run: 061, P, 0, 282, 0
INVAR-12, Run: 062, P, 2, 256, 0
INVAR-12, Run: 063, P, 0, 234, 0
INVAR-12, Run: 064, P, 0, 260, 0
INVAR-12, Run: 065, P, 4, 270, 0
INVAR-12, Run: 066, P, 3, 315, 0
INVAR-12, Run: 067, P, 4, 306, 0
INVAR-12, Run: 068, P, 6, 268, 0
INVAR-12, Run: 069, P, 1, 231, 0
INVAR-12, Run: 070, P, 3, 235, 0
INVAR-12, Run: 071, P, 1, 261, 0
INVAR-12, Run: 072, P, 2, 282, 0
INVAR-12, Run: 073, P, 0, 224, 0
INVAR-12, Run: 074, P, 3, 265, 0
INVAR-12, Run: 075, P, 2, 260, 0
INVAR-12, Run: 076, P, 2, 276, 0
INVAR-12, Run: 077, P, 1, 275, 0
INVAR-12, Run: 078, P, 4, 264, 0
INVAR-12, Run: 079, P, 1, 251, 0
INVAR-12, Run: 080, P, 2, 262, 0
INVAR-12, Run: 081, P, 3, 255, 0
INVAR-12, Run: 082, P, 2, 250, 0
INVAR-12, Run: 083, P, 0, 266, 0
INVAR-12, Run: 084, P, 2, 288, 0
INVAR-12, Run: 085, P, 0, 274, 0
INVAR-12, Run: 086, P, 0, 290, 0
INVAR-12, Run: 087, P, 3, 257, 0
INVAR-12, Run: 088, P, 2, 282, 0
INVAR-12, Run: 089, P, 1, 269, 0
INVAR-12, Run: 090, P, 0, 228, 0
INVAR-12, Run: 091, P, 5, 239, 0
INVAR-12, Run: 092, P, 2, 266, 0
INVAR-12, Run: 093, P, 1, 299, 0
INVAR-12, Run: 094, P, 5, 265, 0
INVAR-12, Run: 095, P, 4, 316, 0
INVAR-12, Run: 096, P, 2, 244, 0
INVAR-12, Run: 097, P, 2, 266, 0
INVAR-12, Run: 098, P, 1, 255, 0
INVAR-12, Run: 099, P, 5, 301, 0
INVAR-12, Run: 100, P, 2, 286, 0
INVAR-13, Run: 001, P, 2, 195, 0
INVAR-13, Run: 002, P, 3, 208, 0
INVAR-13, Run: 003, P, 3, 216, 0
INVAR-13, Run: 004, P, 0, 243, 0
INVAR-13, Run: 005, P, 1, 224, 0
INVAR-13, Run: 006, P, 0, 193, 0
INVAR-13, Run: 007, P, 5, 232, 0
INVAR-13, Run: 008, P, 0, 213, 0
INVAR-13, Run: 009, P, 6, 191, 0
INVAR-13, Run: 010, P, 0, 203, 0
INVAR-13, Run: 011, P, 3, 204, 0
INVAR-13, Run: 012, P, 2, 211, 0
INVAR-13, Run: 013, P, 5, 204, 0
INVAR-13, Run: 014, P, 0, 195, 0
INVAR-13, Run: 015, P, 1, 250, 0
INVAR-13, Run: 016, P, 0, 227, 0
INVAR-13, Run: 017, P, 1, 242, 0
INVAR-13, Run: 018, P, 1, 220, 0
INVAR-13, Run: 019, P, 0, 225, 0
INVAR-13, Run: 020, P, 5, 212, 0
INVAR-13, Run: 021, P, 1, 218, 0
INVAR-13, Run: 022, P, 1, 218, 0
INVAR-13, Run: 023, P, 2, 213, 0
INVAR-13, Run: 024, P, 5, 254, 0
INVAR-13, Run: 025, P, 3, 220, 0
INVAR-13, Run: 026, P, 0, 189, 0
INVAR-13, Run: 027, P, 1, 180, 0
INVAR-13, Run: 028, P, 1, 230, 0
INVAR-13, Run: 029, P, 5, 240, 0
INVAR-13, Run: 030, P, 3, 204, 0
INVAR-13, Run: 031, P, 3, 188, 0
INVAR-13, Run: 032, P, 2, 209, 0
INVAR-13, Run: 033, P, 2, 189, 0
INVAR-13, Run: 034, P, 2, 203, 0
INVAR-13, Run: 035, P, 5, 188, 0
INVAR-13, Run: 036, P, 3, 188, 0
INVAR-13, Run: 037, P, 3, 190, 0
INVAR-13, Run: 038, P, 2, 179, 0
INVAR-13, Run: 039, P, 8, 189, 0
INVAR-13, Run: 040, P, 4, 191, 0
INVAR-13, Run: 041, P, 2, 237, 0
INVAR-13, Run: 042, P, 2, 209, 0
INVAR-13, Run: 043, P, 2, 257, 0
INVAR-13, Run: 044, P, 0, 231, 0
INVAR-13, Run: 045, P, 5, 176, 0
INVAR-13, Run: 046, P, 2, 201, 0
INVAR-13, Run: 047, P, 0, 183, 0
INVAR-13, Run: 048, P, 4, 251, 0
INVAR-13, Run: 049, P, 2, 177, 0
INVAR-13, Run: 050, P, 4, 183, 0
INVAR-13, Run: 051, P, 4, 195, 0
INVAR-13, Run: 052, P, 4, 215, 0
INVAR-13, Run: 053, P, 0, 255, 0
INVAR-13, Run: 054, P, 1, 188, 0
INVAR-13, Run: 055, P, 3, 214, 0
INVAR-13, Run: 056, P, 0, 211, 0
INVAR-13, Run: 057, P, 1, 212, 0
INVAR-13, Run: 058, P, 1, 214, 0
INVAR-13, Run: 059, P, 0, 195, 0
INVAR-13, Run: 060, P, 0, 209, 0
INVAR-13, Run: 061, P, 4, 207, 0
INVAR-13, Run: 062, P, 3, 200, 0
INVAR-13, Run: 063, P, 1, 252, 0
INVAR-13, Run: 064, P, 0, 213, 0
INVAR-13, Run: 065, P, 1, 194, 0
INVAR-13, Run: 066, P, 0, 199, 0
INVAR-13, Run: 067, P, 5, 220, 0
INVAR-13, Run: 068, P, 1, 176, 0
INVAR-13, Run: 069, P, 2, 199, 0
INVAR-13, Run: 070, P, 1, 224, 0
INVAR-13, Run: 071, P, 3, 204, 0
INVAR-13, Run: 072, P, 3, 240, 0
INVAR-13, Run: 073, P, 2, 221, 0
INVAR-13, Run: 074, P, 1, 162, 0
INVAR-13, Run: 075, P, 2, 247, 0
INVAR-13, Run: 076, P, 3, 204, 0
INVAR-13, Run: 077, P, 1, 224, 0
INVAR-13, Run: 078, P, 0, 221, 0
INVAR-13, Run: 079, P, 2, 195, 0
INVAR-13, Run: 080, P, 4, 225, 0
INVAR-13, Run: 081, P, 2, 199, 0
INVAR-13, Run: 082, P, 5, 200, 0
INVAR-13, Run: 083, P, 0, 191, 0
INVAR-13, Run: 084, P, 1, 218, 0
INVAR-13, Run: 085, P, 3, 198, 0
INVAR-13, Run: 086, P, 0, 217, 0
INVAR-13, Run: 087, P, 3, 178, 0
INVAR-13, Run: 088, P, 2, 231, 0
INVAR-13, Run: 089, P, 2, 209, 0
INVAR-13, Run: 090, P, 2, 197, 0
INVAR-13, Run: 091, P, 5, 252, 0
INVAR-13, Run: 092, P, 0, 221, 0
INVAR-13, Run: 093, P, 1, 222, 0
INVAR-13, Run: 094, P, 2, 215, 0
INVAR-13, Run: 095, P, 3, 206, 0
INVAR-13, Run: 096, P, 1, 214, 0
INVAR-13, Run: 097, P, 1, 232, 0
INVAR-13, Run: 098, P, 2, 213, 0
INVAR-13, Run: 099, P, 6, 231, 0
INVAR-13, Run: 100, P, 0, 207, 0
INVAR-14, Run: 001, P, 2, 195, 0
INVAR-14, Run: 002, P, 2, 195, 0
INVAR-14, Run: 003, P, 4, 241, 0
INVAR-14, Run: 004, P, 0, 223, 0
INVAR-14, Run: 005, P, 1, 262, 0
INVAR-14, Run: 006, P, 4, 225, 0
INVAR-14, Run: 007, P, 1, 232, 0
INVAR-14, Run: 008, P, 2, 233, 0
INVAR-14, Run: 009, P, 2, 261, 0
INVAR-14, Run: 010, P, 4, 235, 0
INVAR-14, Run: 011, P, 2, 221, 0
INVAR-14, Run: 012, P, 3, 186, 0
INVAR-14, Run: 013, P, 5, 200, 0
INVAR-14, Run: 014, P, 0, 235, 0
INVAR-14, Run: 015, P, 3, 178, 0
INVAR-14, Run: 016, P, 4, 203, 0
INVAR-14, Run: 017, P, 4, 209, 0
INVAR-14, Run: 018, P, 3, 216, 0
INVAR-14, Run: 019, P, 2, 229, 0
INVAR-14, Run: 020, P, 2, 215, 0
INVAR-14, Run: 021, P, 3, 180, 0
INVAR-14, Run: 022, P, 2, 187, 0
INVAR-14, Run: 023, P, 0, 191, 0
INVAR-14, Run: 024, P, 4, 205, 0
INVAR-14, Run: 025, P, 5, 212, 0
INVAR-14, Run: 026, P, 0, 199, 0
INVAR-14, Run: 027, P, 3, 188, 0
INVAR-14, Run: 028, P, 0, 233, 0
INVAR-14, Run: 029, P, 3, 188, 0
INVAR-14, Run: 030, P, 1, 242, 0
INVAR-14, Run: 031, P, 5, 196, 0
INVAR-14, Run: 032, P, 3, 198, 0
INVAR-14, Run: 033, P, 3, 232, 0
INVAR-14, Run: 034, P, 2, 223, 0
INVAR-14, Run: 035, P, 2, 225, 0
INVAR-14, Run: 036, P, 1, 154, 0
INVAR-14, Run: 037, P, 0, 211, 0
INVAR-14, Run: 038, P, 1, 210, 0
INVAR-14, Run: 039, P, 6, 189, 0
INVAR-14, Run: 040, P, 2, 175, 0
INVAR-14, Run: 041, P, 4, 205, 0
INVAR-14, Run: 042, P, 5, 212, 0
INVAR-14, Run: 043, P, 0, 207, 0
INVAR-14, Run: 044, P, 0, 207, 0
INVAR-14, Run: 045, P, 1, 226, 0
INVAR-14, Run: 046, P, 3, 212, 0
INVAR-14, Run: 047, P, 3, 196, 0
INVAR-14, Run: 048, P, 6, 229, 0
INVAR-14, Run: 049, P, 1, 176, 0
INVAR-14, Run: 050, P, 0, 199, 0
INVAR-14, Run: 051, P, 2, 217, 0
INVAR-14, Run: 052, P, 2, 185, 0
INVAR-14, Run: 053, P, 5, 192, 0
INVAR-14, Run: 054, P, 0, 177, 0
INVAR-14, Run: 055, P, 2, 237, 0
INVAR-14, Run: 056, P, 0, 231, 0
INVAR-14, Run: 057, P, 4, 211, 0
INVAR-14, Run: 058, P, 0, 237, 0
INVAR-14, Run: 059, P, 6, 213, 0
INVAR-14, Run: 060, P, 5, 214, 0
INVAR-14, Run: 061, P, 1, 198, 0
INVAR-14, Run: 062, P, 6, 187, 0
INVAR-14, Run: 063, P, 7, 174, 0
INVAR-14, Run: 064, P, 3, 192, 0
INVAR-14, Run: 065, P, 0, 227, 0
INVAR-14, Run: 066, P, 2, 217, 0
INVAR-14, Run: 067, P, 2, 227, 0
INVAR-14, Run: 068, P, 3, 188, 0
INVAR-14, Run: 069, P, 1, 222, 0
INVAR-14, Run: 070, P, 0, 207, 0
INVAR-14, Run: 071, P, 2, 219, 0
INVAR-14, Run: 072, P, 0, 225, 0
INVAR-14, Run: 073, P, 8, 255, 0
INVAR-14, Run: 074, P, 0, 207, 0
INVAR-14, Run: 075, P, 1, 214, 0
INVAR-14, Run: 076, P, 1, 222, 0
INVAR-14, Run: 077, P, 2, 179, 0
INVAR-14, Run: 078, P, 1, 212, 0
INVAR-14, Run: 079, P, 1, 216, 0
INVAR-14, Run: 080, P, 5, 222, 0
INVAR-14, Run: 081, P, 1, 196, 0
