Input Number, Run_Number, Result@ 100, CO, PE, B, X1, H, M, PO, CE, Y, D, A
INVAR-2, Run: 085, P, 117, 0, 1, 0, 0, 0, 0, 0, 132, 28, 22
INVAR-2, Run: 086, P, 21, 0, 1, 0, 0, 0, 0, 0, 36, 28, 118
INVAR-2, Run: 087, P, 115, 0, 0, 0, 0, 0, 0, 0, 131, 28, 21
INVAR-2, Run: 088, P, 39, 0, 1, 0, 0, 0, 0, 0, 50, 28, 108
INVAR-2, Run: 089, P, 64, 0, 0, 0, 0, 0, 0, 0, 76, 28, 80
INVAR-2, Run: 090, P, 56, 0, 0, 0, 0, 0, 0, 0, 70, 28, 84
INVAR-2, Run: 091, P, 40, 0, 1, 0, 0, 0, 0, 0, 55, 28, 99
INVAR-2, Run: 092, P, 100, 0, 0, 0, 0, 0, 0, 0, 112, 28, 44
INVAR-2, Run: 093, P, 26, 0, 0, 0, 0, 0, 0, 1, 45, 27, 106
INVAR-2, Run: 094, P, 4, 0, 0, 0, 0, 0, 0, 3, 25, 25, 128
INVAR-2, Run: 095, P, 40, 0, 1, 0, 0, 0, 0, 0, 53, 28, 103
INVAR-2, Run: 096, P, 24, 0, 0, 0, 0, 0, 0, 0, 38, 28, 116
INVAR-2, Run: 097, P, 55, 0, 0, 0, 0, 0, 0, 0, 69, 28, 85
INVAR-2, Run: 098, P, 49, 0, 1, 0, 0, 0, 0, 0, 64, 28, 90
INVAR-2, Run: 099, P, 107, 0, 0, 0, 0, 0, 0, 0, 119, 28, 37
INVAR-2, Run: 100, P, 118, 0, 1, 0, 0, 0, 0, 0, 135, 28, 17
INVAR-3, Run: 001, P, 251, 0, 1, 0, 0, 0, 0, 0, 298, 82, 148
INVAR-3, Run: 002, P, 86, 0, 0, 0, 0, 0, 0, 1, 125, 81, 330
INVAR-3, Run: 003, P, 280, 0, 0, 0, 0, 0, 0, 0, 320, 82, 132
INVAR-3, Run: 004, P, 143, 0, 1, 0, 0, 0, 0, 0, 192, 82, 252
INVAR-3, Run: 005, P, 171, 0, 1, 0, 0, 0, 0, 0, 204, 82, 256
INVAR-3, Run: 006, P, 0, 1, 1, 0, 0, 0, 0, 82, 123, 0, 411
INVAR-3, Run: 007, P, 167, 0, 1, 0, 0, 0, 0, 1, 207, 81, 248
INVAR-3, Run: 008, P, 57, 0, 0, 0, 0, 0, 0, 2, 99, 80, 355
INVAR-3, Run: 009, P, 87, 0, 0, 0, 0, 0, 0, 0, 125, 82, 329
INVAR-3, Run: 010, P, 225, 0, 1, 0, 0, 0, 0, 0, 264, 82, 190
INVAR-3, Run: 011, P, 279, 0, 1, 0, 0, 0, 0, 0, 324, 82, 124
INVAR-3, Run: 012, P, 98, 0, 1, 0, 0, 0, 0, 0, 139, 82, 313
INVAR-3, Run: 013, P, 237, 0, 1, 0, 0, 0, 0, 0, 274, 82, 182
INVAR-3, Run: 014, P, 106, 0, 1, 0, 0, 0, 0, 0, 151, 82, 297
INVAR-3, Run: 015, P, 0, 1, 1, 0, 0, 0, 0, 82, 121, 0, 415
INVAR-3, Run: 016, P, 0, 1, 0, 0, 0, 0, 0, 82, 120, 0, 416
INVAR-3, Run: 017, P, 163, 0, 0, 0, 0, 0, 0, 0, 203, 82, 249
INVAR-3, Run: 018, P, 333, 0, 1, 0, 0, 0, 0, 0, 374, 82, 78
INVAR-3, Run: 019, P, 286, 0, 0, 0, 0, 0, 0, 0, 320, 82, 138
INVAR-3, Run: 020, P, 36, 0, 1, 0, 0, 0, 0, 1, 78, 81, 375
INVAR-3, Run: 021, P, 9, 0, 0, 0, 0, 0, 0, 3, 56, 79, 395
INVAR-3, Run: 022, P, 121, 0, 0, 0, 0, 0, 0, 1, 162, 81, 291
INVAR-3, Run: 023, P, 201, 0, 1, 0, 0, 0, 0, 1, 243, 81, 210
INVAR-3, Run: 024, P, 0, 1, 1, 0, 0, 0, 0, 82, 119, 0, 419
INVAR-3, Run: 025, P, 194, 0, 0, 0, 0, 0, 0, 1, 235, 81, 218
INVAR-3, Run: 026, P, 45, 0, 1, 0, 0, 0, 0, 1, 83, 81, 374
INVAR-3, Run: 027, P, 214, 0, 1, 0, 0, 0, 0, 0, 249, 82, 209
INVAR-3, Run: 028, P, 358, 0, 1, 0, 0, 0, 0, 0, 395, 82, 61
INVAR-3, Run: 029, P, 302, 0, 0, 0, 0, 0, 0, 0, 346, 82, 102
INVAR-3, Run: 030, P, 136, 0, 0, 0, 0, 0, 0, 0, 176, 82, 276
INVAR-3, Run: 031, P, 243, 0, 0, 0, 0, 0, 0, 0, 281, 82, 173
INVAR-3, Run: 032, P, 0, 1, 1, 0, 0, 0, 0, 82, 127, 0, 403
INVAR-3, Run: 033, P, 63, 0, 0, 0, 0, 0, 0, 0, 105, 82, 345
INVAR-3, Run: 034, P, 295, 0, 1, 0, 0, 0, 0, 0, 332, 82, 124
INVAR-3, Run: 035, P, 102, 0, 0, 0, 0, 0, 0, 0, 142, 82, 310
INVAR-3, Run: 036, P, 0, 1, 0, 0, 0, 0, 0, 82, 122, 0, 412
INVAR-3, Run: 037, P, 145, 0, 1, 0, 0, 0, 0, 0, 186, 82, 266
INVAR-3, Run: 038, P, 239, 0, 0, 0, 0, 0, 0, 0, 279, 82, 173
INVAR-3, Run: 039, P, 94, 0, 0, 0, 0, 0, 0, 0, 136, 82, 314
INVAR-3, Run: 040, P, 217, 0, 0, 0, 0, 0, 0, 0, 263, 82, 183
INVAR-3, Run: 041, P, 153, 0, 1, 0, 0, 0, 0, 0, 190, 82, 266
INVAR-3, Run: 042, P, 115, 0, 1, 0, 0, 0, 0, 1, 155, 81, 300
INVAR-3, Run: 043, P, 8, 0, 1, 0, 0, 0, 0, 7, 54, 75, 407
INVAR-3, Run: 044, P, 258, 0, 0, 0, 0, 0, 0, 0, 296, 82, 158
INVAR-3, Run: 045, P, 145, 0, 1, 0, 0, 0, 0, 0, 184, 82, 270
INVAR-3, Run: 046, P, 68, 0, 1, 0, 0, 0, 0, 2, 111, 80, 343
INVAR-3, Run: 047, P, 15, 0, 0, 0, 0, 0, 0, 1, 54, 81, 401
INVAR-3, Run: 048, P, 10, 0, 1, 0, 0, 0, 0, 1, 52, 81, 401
INVAR-3, Run: 049, P, 135, 0, 1, 0, 0, 0, 0, 0, 174, 82, 280
INVAR-3, Run: 050, P, 55, 0, 0, 0, 0, 0, 0, 1, 100, 81, 349
INVAR-3, Run: 051, P, 306, 0, 0, 0, 0, 0, 0, 0, 346, 82, 106
INVAR-3, Run: 052, P, 62, 0, 1, 0, 0, 0, 0, 2, 109, 80, 341
INVAR-3, Run: 053, P, 282, 0, 1, 0, 0, 0, 0, 0, 319, 82, 137
INVAR-3, Run: 054, P, 81, 0, 1, 0, 0, 0, 0, 2, 126, 80, 326
INVAR-3, Run: 055, P, 114, 0, 0, 0, 0, 0, 0, 0, 156, 82, 294
INVAR-3, Run: 056, P, 107, 0, 0, 0, 0, 0, 0, 0, 143, 82, 313
INVAR-3, Run: 057, P, 333, 0, 0, 0, 0, 0, 0, 0, 373, 82, 79
INVAR-3, Run: 058, P, 101, 0, 0, 0, 0, 0, 0, 1, 142, 81, 311
INVAR-3, Run: 059, P, 159, 0, 0, 0, 0, 0, 0, 0, 197, 82, 257
INVAR-3, Run: 060, P, 0, 1, 1, 0, 0, 0, 0, 82, 119, 0, 419
INVAR-3, Run: 061, P, 60, 0, 1, 0, 0, 0, 0, 0, 99, 82, 355
INVAR-3, Run: 062, P, 247, 0, 0, 0, 0, 0, 0, 0, 285, 82, 169
INVAR-3, Run: 063, P, 0, 1, 1, 0, 0, 0, 0, 82, 123, 0, 411
INVAR-3, Run: 064, P, 85, 0, 0, 0, 0, 0, 0, 0, 133, 82, 311
INVAR-3, Run: 065, P, 146, 0, 1, 0, 0, 0, 0, 0, 187, 82, 265
INVAR-3, Run: 066, P, 274, 0, 0, 0, 0, 0, 0, 0, 314, 82, 138
INVAR-3, Run: 067, P, 53, 0, 1, 0, 0, 0, 0, 0, 98, 82, 350
INVAR-3, Run: 068, P, 69, 0, 1, 0, 0, 0, 0, 0, 108, 82, 346
INVAR-3, Run: 069, P, 114, 0, 0, 0, 0, 0, 0, 0, 154, 82, 298
INVAR-3, Run: 070, P, 37, 0, 1, 0, 0, 0, 0, 0, 72, 82, 386
INVAR-3, Run: 071, P, 235, 0, 1, 0, 0, 0, 0, 0, 272, 82, 184
INVAR-3, Run: 072, P, 73, 0, 1, 0, 0, 0, 0, 3, 115, 79, 342
INVAR-3, Run: 073, P, 292, 0, 1, 0, 0, 0, 0, 0, 327, 82, 131
INVAR-3, Run: 074, P, 258, 0, 1, 0, 0, 0, 0, 0, 307, 82, 137
INVAR-3, Run: 075, P, 335, 0, 0, 0, 0, 0, 0, 0, 377, 82, 73
INVAR-3, Run: 076, P, 0, 1, 1, 0, 0, 0, 0, 82, 121, 0, 415
INVAR-3, Run: 077, P, 107, 0, 0, 0, 0, 0, 0, 1, 146, 81, 309
INVAR-3, Run: 078, P, 94, 0, 1, 0, 0, 0, 0, 1, 142, 81, 305
INVAR-3, Run: 079, P, 125, 0, 0, 0, 0, 0, 0, 0, 157, 82, 303
INVAR-3, Run: 080, P, 213, 0, 0, 0, 0, 0, 0, 0, 251, 82, 203
INVAR-3, Run: 081, P, 319, 0, 1, 0, 0, 0, 0, 0, 354, 82, 104
INVAR-3, Run: 082, P, 343, 0, 1, 0, 0, 0, 0, 0, 378, 82, 80
INVAR-3, Run: 083, P, 61, 0, 1, 0, 0, 0, 0, 2, 106, 80, 346
INVAR-3, Run: 084, P, 10, 0, 1, 0, 0, 0, 0, 1, 52, 81, 401
INVAR-3, Run: 085, P, 0, 1, 0, 0, 0, 0, 0, 82, 124, 0, 408
INVAR-3, Run: 086, P, 61, 0, 0, 0, 0, 0, 0, 1, 102, 81, 351
INVAR-3, Run: 087, P, 311, 0, 1, 0, 0, 0, 0, 0, 350, 82, 104
INVAR-3, Run: 088, P, 128, 0, 0, 0, 0, 0, 0, 0, 168, 82, 284
INVAR-3, Run: 089, P, 310, 0, 1, 0, 0, 0, 0, 0, 345, 82, 113
INVAR-3, Run: 090, P, 0, 1, 0, 0, 0, 0, 0, 82, 122, 0, 412
INVAR-3, Run: 091, P, 94, 0, 0, 0, 0, 0, 0, 1, 143, 81, 302
INVAR-3, Run: 092, P, 223, 0, 1, 0, 0, 0, 0, 0, 256, 82, 204
INVAR-3, Run: 093, P, 229, 0, 0, 0, 0, 0, 0, 0, 271, 82, 179
INVAR-3, Run: 094, P, 31, 0, 1, 0, 0, 0, 0, 2, 72, 80, 384
INVAR-3, Run: 095, P, 143, 0, 0, 0, 0, 0, 0, 1, 178, 81, 281
INVAR-3, Run: 096, P, 29, 0, 1, 0, 0, 0, 0, 0, 68, 82, 386
INVAR-3, Run: 097, P, 302, 0, 0, 0, 0, 0, 0, 0, 334, 82, 126
INVAR-3, Run: 098, P, 82, 0, 1, 0, 0, 0, 0, 0, 115, 82, 345
INVAR-3, Run: 099, P, 297, 0, 1, 0, 0, 0, 0, 0, 340, 82, 110
INVAR-3, Run: 100, P, 305, 0, 1, 0, 0, 0, 0, 0, 344, 82, 110
INVAR-4, Run: 001, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 002, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 003, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 004, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 005, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 006, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 007, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 008, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 009, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 010, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 011, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 012, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 013, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 014, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 015, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 016, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 017, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 018, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 019, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 020, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 021, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 022, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 023, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 024, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 025, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 026, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 027, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 028, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 029, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 030, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 031, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 032, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 033, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 034, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 035, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 036, P, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0
INVAR-4, Run: 037, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 038, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 039, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 040, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 041, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 042, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 043, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 044, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 045, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 046, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 047, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 048, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 049, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 050, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 051, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 052, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 053, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 054, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 055, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 056, P, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0
INVAR-4, Run: 057, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 058, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 059, P, 107, 0, 0, 0, 1, 0, 1, 0, 112, 19, 0
INVAR-4, Run: 060, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 061, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 062, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 063, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 064, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 065, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 066, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 067, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 068, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 069, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 070, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 071, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 072, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 073, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 074, P, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0
INVAR-4, Run: 075, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 076, P, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0
INVAR-4, Run: 077, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 078, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 079, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 080, P, 87, 0, 0, 0, 1, 0, 1, 0, 102, 19, 0
INVAR-4, Run: 081, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 082, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 083, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 084, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 085, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 086, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 087, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 088, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 089, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 090, P, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 091, P, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 092, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 093, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 094, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 095, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 096, P, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0
INVAR-4, Run: 097, P, 103, 0, 0, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 098, P, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0
INVAR-4, Run: 099, P, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0
INVAR-4, Run: 100, P, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0
INVAR-5, Run: 001, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 002, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 003, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 004, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 005, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 006, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 007, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 008, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 009, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 010, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 011, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 012, P, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
INVAR-5, Run: 013, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 014, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 015, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 016, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 017, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 018, P, 144, 0, 1, 0, 1, 0, 1, 0, 152, 26, 0
INVAR-5, Run: 019, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 020, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 021, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 022, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 023, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 024, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 025, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 026, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 027, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 028, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 029, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 030, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 031, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 032, P, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
INVAR-5, Run: 033, P, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
INVAR-5, Run: 034, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 035, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 036, P, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 037, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 038, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 039, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 040, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 041, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 042, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 043, P, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
INVAR-5, Run: 044, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 045, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 046, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 047, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 048, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 049, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 050, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 051, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 052, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 053, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 054, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 055, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 056, P, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
INVAR-5, Run: 057, P, 121, 0, 0, 0, 1, 0, 1, 0, 140, 26, 0
INVAR-5, Run: 058, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 059, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 060, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 061, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 062, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 063, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 064, P, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 065, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 066, P, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0
INVAR-5, Run: 067, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 068, P, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
INVAR-5, Run: 069, P, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0
INVAR-5, Run: 070, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 071, P, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0
INVAR-5, Run: 072, P, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0
INVAR-5, Run: 073, P, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0
INVAR-5, Run: 074, P, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0
