Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3
INVAR-1, Run: 014, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 3, 0, 1, 298, 0, 45, 0
INVAR-1, Run: 015, P, 0, 10, 0, 0, 0, 0, 0, 100, 2, 1, 0, 2, 0, 0, 1, 212, 0, 45, 0
INVAR-1, Run: 016, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 1, 1, 0, 1, 0, 1, 106, 0, 47, 0
INVAR-1, Run: 017, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 220, 0, 49, 0
INVAR-1, Run: 018, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 2, 0, 1, 1, 164, 0, 47, 0
INVAR-1, Run: 019, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 2, 1, 0, 1, 1, 1, 232, 0, 45, 0
INVAR-1, Run: 020, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 285, 0, 49, 0
INVAR-1, Run: 021, P, 0, 10, 0, 0, 0, 0, 0, 100, 2, 0, 0, 0, 1, 0, 1, 187, 0, 47, 0
INVAR-1, Run: 022, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 317, 0, 50, 0
INVAR-1, Run: 023, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 1, 0, 1, 291, 0, 48, 0
INVAR-1, Run: 024, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 106, 0, 49, 0
INVAR-1, Run: 025, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 2, 0, 1, 0, 1, 231, 0, 46, 0
INVAR-1, Run: 026, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 2, 0, 0, 0, 1, 209, 0, 46, 0
INVAR-1, Run: 027, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 1, 0, 0, 1, 1, 331, 0, 46, 0
INVAR-1, Run: 028, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 2, 0, 2, 0, 0, 1, 219, 0, 46, 0
INVAR-1, Run: 029, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 2, 1, 1, 1, 223, 0, 45, 0
INVAR-1, Run: 030, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 268, 0, 49, 0
INVAR-1, Run: 031, P, 0, 10, 0, 0, 0, 0, 0, 100, 2, 0, 0, 1, 0, 1, 1, 370, 0, 46, 0
INVAR-1, Run: 032, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 2, 0, 1, 1, 270, 0, 47, 0
INVAR-1, Run: 033, P, 10, 0, 0, 0, 0, 0, 0, 100, 1, 2, 0, 0, 0, 0, 1, 268, 0, 47, 0
INVAR-1, Run: 034, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 284, 0, 49, 0
INVAR-1, Run: 035, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 230, 0, 49, 0
INVAR-1, Run: 036, P, 0, 10, 0, 0, 0, 0, 0, 100, 2, 0, 2, 1, 0, 0, 1, 216, 0, 45, 0
INVAR-1, Run: 037, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 106, 0, 49, 0
INVAR-1, Run: 038, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 212, 0, 49, 0
INVAR-1, Run: 039, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 2, 0, 0, 0, 0, 1, 172, 0, 48, 0
INVAR-1, Run: 040, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 106, 0, 50, 0
INVAR-1, Run: 041, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 255, 0, 49, 0
INVAR-1, Run: 042, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 2, 0, 0, 0, 1, 263, 0, 48, 0
INVAR-1, Run: 043, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 1, 1, 261, 0, 48, 0
INVAR-1, Run: 044, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 2, 0, 0, 1, 0, 1, 335, 0, 46, 0
INVAR-1, Run: 045, P, 10, 0, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 1, 0, 1, 106, 0, 46, 0
INVAR-1, Run: 046, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 1, 0, 0, 1, 1, 207, 0, 47, 0
INVAR-1, Run: 047, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 1, 0, 1, 379, 0, 47, 0
INVAR-1, Run: 048, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 0, 1, 1, 301, 0, 47, 0
INVAR-1, Run: 049, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 1, 1, 0, 0, 1, 327, 0, 47, 0
INVAR-1, Run: 050, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 2, 0, 0, 0, 0, 1, 337, 0, 48, 0
INVAR-1, Run: 051, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 106, 0, 49, 0
INVAR-1, Run: 052, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 235, 0, 49, 0
INVAR-1, Run: 053, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 323, 0, 50, 0
INVAR-1, Run: 054, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 0, 0, 1, 224, 0, 48, 0
INVAR-1, Run: 055, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 1, 0, 1, 318, 0, 48, 0
INVAR-1, Run: 056, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 2, 0, 0, 0, 1, 186, 0, 48, 0
INVAR-1, Run: 057, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 1, 1, 0, 0, 1, 541, 0, 47, 0
INVAR-1, Run: 058, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 262, 0, 49, 0
INVAR-1, Run: 059, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 223, 0, 49, 0
INVAR-1, Run: 060, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 2, 1, 1, 0, 1, 298, 0, 46, 0
INVAR-1, Run: 061, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 301, 0, 50, 0
INVAR-1, Run: 062, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 0, 1, 1, 367, 0, 47, 0
INVAR-1, Run: 063, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 1, 0, 2, 0, 0, 1, 236, 0, 47, 0
INVAR-1, Run: 064, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 1, 2, 0, 0, 1, 193, 0, 46, 0
INVAR-1, Run: 065, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 165, 0, 48, 0
INVAR-1, Run: 066, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 267, 0, 49, 0
INVAR-1, Run: 067, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 2, 0, 0, 0, 1, 295, 0, 46, 0
INVAR-1, Run: 068, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 2, 0, 0, 0, 1, 287, 0, 47, 0
INVAR-1, Run: 069, P, 0, 10, 0, 0, 0, 0, 0, 100, 2, 0, 1, 0, 0, 1, 1, 379, 0, 46, 0
INVAR-1, Run: 070, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 1, 0, 0, 1, 1, 215, 0, 47, 0
INVAR-1, Run: 071, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 2, 1, 0, 1, 215, 0, 47, 0
INVAR-1, Run: 072, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 1, 1, 1, 186, 0, 45, 0
INVAR-1, Run: 073, P, 0, 10, 0, 0, 0, 0, 0, 100, 2, 0, 0, 0, 1, 0, 1, 359, 0, 47, 0
INVAR-1, Run: 074, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 0, 1, 0, 1, 1, 306, 0, 47, 0
INVAR-1, Run: 075, P, 0, 0, 0, 10, 0, 0, 0, 100, 2, 0, 1, 1, 3, 0, 1, 167, 0, 43, 0
INVAR-1, Run: 076, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 2, 0, 1, 203, 0, 47, 0
INVAR-1, Run: 077, P, 0, 10, 0, 0, 0, 0, 0, 100, 3, 0, 0, 0, 0, 0, 1, 287, 0, 47, 0
INVAR-1, Run: 078, P, 10, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 2, 1, 0, 1, 107, 0, 46, 0
INVAR-1, Run: 079, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 2, 0, 1, 239, 0, 47, 0
INVAR-1, Run: 080, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 2, 1, 243, 0, 48, 0
INVAR-1, Run: 081, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 3, 1, 1, 221, 0, 45, 0
INVAR-1, Run: 082, P, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 1, 1, 198, 0, 48, 0
INVAR-1, Run: 083, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 2, 1, 188, 0, 48, 0
INVAR-1, Run: 084, P, 10, 0, 0, 0, 0, 0, 0, 100, 1, 0, 1, 0, 0, 0, 1, 106, 0, 48, 0
INVAR-1, Run: 085, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 1, 2, 1, 361, 0, 46, 0
INVAR-1, Run: 086, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 296, 0, 50, 0
INVAR-1, Run: 087, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 347, 0, 49, 0
INVAR-1, Run: 088, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 248, 0, 49, 0
INVAR-1, Run: 089, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 190, 0, 49, 0
INVAR-1, Run: 090, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 1, 1, 1, 0, 1, 421, 0, 46, 0
INVAR-1, Run: 091, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 240, 0, 49, 0
INVAR-1, Run: 092, P, 0, 0, 0, 10, 0, 0, 0, 100, 0, 1, 2, 1, 2, 0, 1, 243, 0, 44, 0
INVAR-1, Run: 093, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 2, 1, 310, 0, 48, 0
INVAR-1, Run: 094, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 1, 2, 0, 0, 1, 371, 0, 46, 0
INVAR-1, Run: 095, P, 10, 0, 0, 0, 0, 0, 0, 100, 2, 0, 0, 0, 0, 1, 1, 106, 0, 47, 0
INVAR-1, Run: 096, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 0, 0, 1, 137, 0, 48, 0
INVAR-1, Run: 097, P, 0, 0, 0, 10, 0, 0, 0, 100, 1, 0, 0, 0, 1, 1, 1, 255, 0, 47, 0
INVAR-1, Run: 098, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 1, 0, 1, 172, 0, 48, 0
INVAR-1, Run: 099, P, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 0, 2, 1, 272, 0, 46, 0
INVAR-1, Run: 100, P, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 1, 1, 1, 230, 0, 45, 0
INVAR-2, Run: 001, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 278, 0, 50, 0
INVAR-2, Run: 002, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 222, 0, 49, 0
INVAR-2, Run: 003, P, 100, 0, 0, 0, 0, 0, 0, 100, 1, 1, 1, 1, 1, 0, 1, 272, 0, 45, 0
INVAR-2, Run: 004, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 2, 0, 0, 1, 1, 197, 0, 47, 0
INVAR-2, Run: 005, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 1, 0, 1, 1, 0, 1, 195, 0, 46, 0
INVAR-2, Run: 006, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 1, 0, 1, 285, 0, 46, 0
INVAR-2, Run: 007, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 2, 0, 0, 1, 1, 225, 0, 46, 0
INVAR-2, Run: 008, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 1, 1, 343, 0, 48, 0
INVAR-2, Run: 009, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 1, 2, 0, 1, 1, 1, 176, 0, 44, 0
INVAR-2, Run: 010, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 3, 1, 0, 1, 285, 0, 45, 0
INVAR-2, Run: 011, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 176, 0, 50, 0
INVAR-2, Run: 012, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 338, 0, 50, 0
INVAR-2, Run: 013, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 170, 0, 49, 0
INVAR-2, Run: 014, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 1, 0, 2, 1, 1, 253, 0, 45, 0
INVAR-2, Run: 015, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 1, 0, 1, 253, 0, 48, 0
INVAR-2, Run: 016, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 2, 1, 1, 0, 0, 1, 182, 0, 46, 0
INVAR-2, Run: 017, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 196, 0, 49, 0
INVAR-2, Run: 018, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 3, 1, 162, 0, 46, 0
INVAR-2, Run: 019, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 1, 1, 0, 0, 1, 294, 0, 47, 0
INVAR-2, Run: 020, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 153, 0, 49, 0
INVAR-2, Run: 021, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 1, 0, 1, 231, 0, 46, 0
INVAR-2, Run: 022, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 0, 1, 1, 195, 0, 47, 0
INVAR-2, Run: 023, P, 0, 0, 0, 100, 0, 0, 0, 100, 2, 0, 2, 1, 0, 1, 1, 152, 0, 44, 0
INVAR-2, Run: 024, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 303, 0, 49, 0
INVAR-2, Run: 025, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 2, 0, 1, 342, 0, 47, 0
INVAR-2, Run: 026, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 1, 1, 1, 192, 0, 47, 0
INVAR-2, Run: 027, P, 100, 0, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 2, 0, 1, 215, 0, 45, 0
INVAR-2, Run: 028, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 1, 1, 236, 0, 48, 0
INVAR-2, Run: 029, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 2, 0, 1, 1, 275, 0, 46, 0
INVAR-2, Run: 030, P, 0, 0, 0, 100, 0, 0, 0, 100, 2, 0, 0, 0, 0, 1, 1, 208, 0, 47, 0
INVAR-2, Run: 031, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 1, 1, 0, 1, 1, 260, 0, 46, 0
INVAR-2, Run: 032, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 274, 0, 49, 0
INVAR-2, Run: 033, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 468, 0, 49, 0
INVAR-2, Run: 034, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 2, 1, 0, 0, 0, 1, 399, 0, 47, 0
INVAR-2, Run: 035, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 151, 0, 49, 0
INVAR-2, Run: 036, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 1, 1, 205, 0, 48, 0
INVAR-2, Run: 037, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 2, 0, 0, 1, 248, 0, 48, 0
INVAR-2, Run: 038, P, 100, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 1, 1, 0, 1, 249, 0, 47, 0
INVAR-2, Run: 039, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 1, 0, 1, 229, 0, 47, 0
INVAR-2, Run: 040, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 1, 0, 1, 0, 1, 207, 0, 47, 0
INVAR-2, Run: 041, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 0, 1, 1, 215, 0, 47, 0
INVAR-2, Run: 042, P, 100, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 331, 0, 48, 0
INVAR-2, Run: 043, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 2, 0, 1, 340, 0, 48, 0
INVAR-2, Run: 044, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 0, 0, 1, 1, 210, 0, 48, 0
INVAR-2, Run: 045, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 1, 0, 1, 1, 245, 0, 47, 0
INVAR-2, Run: 046, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 251, 0, 49, 0
INVAR-2, Run: 047, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 1, 1, 1, 0, 1, 1, 216, 0, 45, 0
INVAR-2, Run: 048, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 243, 0, 49, 0
INVAR-2, Run: 049, P, 0, 100, 0, 0, 0, 0, 0, 100, 2, 3, 1, 0, 0, 0, 1, 207, 0, 44, 0
INVAR-2, Run: 050, P, 0, 0, 0, 100, 0, 0, 0, 100, 2, 2, 0, 0, 2, 0, 1, 266, 0, 44, 0
INVAR-2, Run: 051, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 1, 0, 1, 1, 1, 1, 322, 0, 45, 0
INVAR-2, Run: 052, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 1, 1, 0, 1, 1, 296, 0, 46, 0
INVAR-2, Run: 053, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 3, 0, 1, 0, 1, 1, 282, 0, 45, 0
INVAR-2, Run: 054, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 1, 1, 0, 1, 301, 0, 47, 0
INVAR-2, Run: 055, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 2, 0, 0, 1, 0, 1, 161, 0, 46, 0
INVAR-2, Run: 056, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 2, 0, 0, 2, 0, 1, 273, 0, 46, 0
INVAR-2, Run: 057, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 1, 1, 339, 0, 48, 0
INVAR-2, Run: 058, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 1, 2, 0, 0, 1, 326, 0, 46, 0
INVAR-2, Run: 059, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 1, 1, 414, 0, 48, 0
INVAR-2, Run: 060, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 2, 0, 2, 0, 1, 1, 302, 0, 45, 0
INVAR-2, Run: 061, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 1, 2, 0, 0, 2, 1, 355, 0, 44, 0
INVAR-2, Run: 062, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 2, 0, 0, 1, 389, 0, 47, 0
INVAR-2, Run: 063, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 1, 1, 1, 233, 0, 48, 0
INVAR-2, Run: 064, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 277, 0, 48, 0
INVAR-2, Run: 065, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 336, 0, 49, 0
INVAR-2, Run: 066, P, 100, 0, 0, 0, 0, 0, 0, 100, 2, 0, 1, 0, 0, 0, 1, 409, 0, 47, 0
INVAR-2, Run: 067, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 0, 2, 1, 265, 0, 46, 0
INVAR-2, Run: 068, P, 0, 0, 0, 100, 0, 0, 0, 100, 2, 1, 0, 1, 3, 0, 1, 404, 0, 43, 0
INVAR-2, Run: 069, P, 0, 100, 0, 0, 0, 0, 0, 100, 0, 2, 0, 0, 0, 1, 1, 348, 0, 47, 0
INVAR-2, Run: 070, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 349, 0, 49, 0
INVAR-2, Run: 071, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 0, 0, 1, 291, 0, 48, 0
INVAR-2, Run: 072, P, 100, 0, 0, 0, 0, 0, 0, 100, 2, 1, 0, 0, 0, 0, 1, 271, 0, 47, 0
INVAR-2, Run: 073, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 251, 0, 49, 0
INVAR-2, Run: 074, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 1, 0, 0, 1, 1, 175, 0, 47, 0
INVAR-2, Run: 075, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 1, 0, 0, 0, 1, 201, 0, 48, 0
INVAR-2, Run: 076, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 2, 0, 1, 0, 1, 224, 0, 47, 0
INVAR-2, Run: 077, P, 100, 0, 0, 0, 0, 0, 0, 100, 1, 0, 1, 0, 1, 0, 1, 225, 0, 47, 0
INVAR-2, Run: 078, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 2, 0, 0, 1, 262, 0, 47, 0
INVAR-2, Run: 079, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 1, 2, 0, 1, 0, 1, 212, 0, 45, 0
INVAR-2, Run: 080, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 256, 0, 49, 0
INVAR-2, Run: 081, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 2, 0, 1, 0, 1, 247, 0, 47, 0
INVAR-2, Run: 082, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 0, 1, 1, 248, 0, 48, 0
INVAR-2, Run: 083, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 1, 0, 1, 220, 0, 48, 0
INVAR-2, Run: 084, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 330, 0, 49, 0
INVAR-2, Run: 085, P, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 313, 0, 48, 0
INVAR-2, Run: 086, P, 100, 0, 0, 0, 0, 0, 0, 100, 2, 0, 0, 0, 1, 0, 1, 222, 0, 47, 0
INVAR-2, Run: 087, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 3, 1, 337, 0, 47, 0
INVAR-2, Run: 088, P, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 1, 0, 1, 252, 0, 48, 0
INVAR-2, Run: 089, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 3, 1, 0, 0, 2, 1, 244, 0, 44, 0
INVAR-2, Run: 090, P, 100, 0, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 1, 0, 1, 282, 0, 47, 0
INVAR-2, Run: 091, P, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 2, 1, 0, 0, 1, 582, 0, 46, 0
INVAR-2, Run: 092, P, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 221, 0, 48, 0
