Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3
INVAR-1, Run: 053, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 323, 0, 50, 0
INVAR-1, Run: 054, F, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 0, 0, 1, 224, 0, 48, 0
INVAR-1, Run: 055, F, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 1, 0, 1, 318, 0, 48, 0
INVAR-1, Run: 056, F, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 2, 0, 0, 0, 1, 186, 0, 48, 0
INVAR-1, Run: 057, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 1, 1, 0, 0, 1, 541, 0, 47, 0
INVAR-1, Run: 058, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 262, 0, 49, 0
INVAR-1, Run: 059, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 223, 0, 49, 0
INVAR-1, Run: 060, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 2, 1, 1, 0, 1, 298, 0, 46, 0
INVAR-1, Run: 061, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 301, 0, 50, 0
INVAR-1, Run: 062, F, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 0, 1, 1, 367, 0, 47, 0
INVAR-1, Run: 063, F, 0, 0, 0, 10, 0, 0, 0, 100, 0, 1, 0, 2, 0, 0, 1, 236, 0, 47, 0
INVAR-1, Run: 064, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 1, 2, 0, 0, 1, 193, 0, 46, 0
INVAR-1, Run: 065, F, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 165, 0, 48, 0
INVAR-1, Run: 066, F, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 267, 0, 49, 0
INVAR-1, Run: 067, F, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 2, 0, 0, 0, 1, 295, 0, 46, 0
INVAR-1, Run: 068, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 2, 0, 0, 0, 1, 287, 0, 47, 0
INVAR-1, Run: 069, F, 0, 10, 0, 0, 0, 0, 0, 100, 2, 0, 1, 0, 0, 1, 1, 379, 0, 46, 0
INVAR-1, Run: 070, F, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 1, 0, 0, 1, 1, 215, 0, 47, 0
INVAR-1, Run: 071, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 2, 1, 0, 1, 215, 0, 47, 0
INVAR-1, Run: 072, F, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 1, 1, 1, 186, 0, 45, 0
INVAR-1, Run: 073, F, 0, 10, 0, 0, 0, 0, 0, 100, 2, 0, 0, 0, 1, 0, 1, 359, 0, 47, 0
INVAR-1, Run: 074, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 0, 1, 0, 1, 1, 306, 0, 47, 0
INVAR-1, Run: 075, F, 0, 0, 0, 10, 0, 0, 0, 100, 2, 0, 1, 1, 3, 0, 1, 167, 0, 43, 0
INVAR-1, Run: 076, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 2, 0, 1, 203, 0, 47, 0
INVAR-1, Run: 077, F, 0, 10, 0, 0, 0, 0, 0, 100, 3, 0, 0, 0, 0, 0, 1, 287, 0, 47, 0
INVAR-1, Run: 078, F, 10, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 2, 1, 0, 1, 107, 0, 46, 0
INVAR-1, Run: 079, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 2, 0, 1, 239, 0, 47, 0
INVAR-1, Run: 080, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 2, 1, 243, 0, 48, 0
INVAR-1, Run: 081, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 3, 1, 1, 221, 0, 45, 0
INVAR-1, Run: 082, F, 10, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 1, 1, 198, 0, 48, 0
INVAR-1, Run: 083, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 2, 1, 188, 0, 48, 0
INVAR-1, Run: 084, F, 10, 0, 0, 0, 0, 0, 0, 100, 1, 0, 1, 0, 0, 0, 1, 106, 0, 48, 0
INVAR-1, Run: 085, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 1, 2, 1, 361, 0, 46, 0
INVAR-1, Run: 086, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 296, 0, 50, 0
INVAR-1, Run: 087, F, 0, 0, 0, 10, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 347, 0, 49, 0
INVAR-1, Run: 088, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 248, 0, 49, 0
INVAR-1, Run: 089, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 190, 0, 49, 0
INVAR-1, Run: 090, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 1, 1, 1, 1, 0, 1, 421, 0, 46, 0
INVAR-1, Run: 091, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 240, 0, 49, 0
INVAR-1, Run: 092, F, 0, 0, 0, 10, 0, 0, 0, 100, 0, 1, 2, 1, 2, 0, 1, 243, 0, 44, 0
INVAR-1, Run: 093, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 2, 1, 310, 0, 48, 0
INVAR-1, Run: 094, F, 0, 10, 0, 0, 0, 0, 0, 100, 1, 0, 1, 2, 0, 0, 1, 371, 0, 46, 0
INVAR-1, Run: 095, F, 10, 0, 0, 0, 0, 0, 0, 100, 2, 0, 0, 0, 0, 1, 1, 106, 0, 47, 0
INVAR-1, Run: 096, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 0, 0, 1, 137, 0, 48, 0
INVAR-1, Run: 097, F, 0, 0, 0, 10, 0, 0, 0, 100, 1, 0, 0, 0, 1, 1, 1, 255, 0, 47, 0
INVAR-1, Run: 098, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 1, 0, 1, 172, 0, 48, 0
INVAR-1, Run: 099, F, 0, 10, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 0, 2, 1, 272, 0, 46, 0
INVAR-1, Run: 100, F, 0, 10, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 1, 1, 1, 230, 0, 45, 0
INVAR-2, Run: 001, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 278, 0, 50, 0
INVAR-2, Run: 002, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 222, 0, 49, 0
INVAR-2, Run: 003, F, 100, 0, 0, 0, 0, 0, 0, 100, 1, 1, 1, 1, 1, 0, 1, 272, 0, 45, 0
INVAR-2, Run: 004, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 2, 0, 0, 1, 1, 197, 0, 47, 0
INVAR-2, Run: 005, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 1, 0, 1, 1, 0, 1, 195, 0, 46, 0
INVAR-2, Run: 006, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 1, 0, 1, 285, 0, 46, 0
INVAR-2, Run: 007, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 2, 0, 0, 1, 1, 225, 0, 46, 0
INVAR-2, Run: 008, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 1, 1, 343, 0, 48, 0
INVAR-2, Run: 009, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 1, 2, 0, 1, 1, 1, 176, 0, 44, 0
INVAR-2, Run: 010, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 3, 1, 0, 1, 285, 0, 45, 0
INVAR-2, Run: 011, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 176, 0, 50, 0
INVAR-2, Run: 012, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 1, 338, 0, 50, 0
INVAR-2, Run: 013, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 170, 0, 49, 0
INVAR-2, Run: 014, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 1, 0, 2, 1, 1, 253, 0, 45, 0
INVAR-2, Run: 015, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 0, 1, 0, 1, 253, 0, 48, 0
INVAR-2, Run: 016, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 2, 1, 1, 0, 0, 1, 182, 0, 46, 0
INVAR-2, Run: 017, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 196, 0, 49, 0
INVAR-2, Run: 018, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 3, 1, 162, 0, 46, 0
INVAR-2, Run: 019, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 1, 1, 0, 0, 1, 294, 0, 47, 0
INVAR-2, Run: 020, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 153, 0, 49, 0
INVAR-2, Run: 021, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 1, 0, 1, 231, 0, 46, 0
INVAR-2, Run: 022, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 0, 1, 1, 195, 0, 47, 0
INVAR-2, Run: 023, F, 0, 0, 0, 100, 0, 0, 0, 100, 2, 0, 2, 1, 0, 1, 1, 152, 0, 44, 0
INVAR-2, Run: 024, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 303, 0, 49, 0
INVAR-2, Run: 025, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 2, 0, 1, 342, 0, 47, 0
INVAR-2, Run: 026, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 1, 1, 1, 192, 0, 47, 0
INVAR-2, Run: 027, F, 100, 0, 0, 0, 0, 0, 0, 100, 1, 1, 0, 1, 2, 0, 1, 215, 0, 45, 0
INVAR-2, Run: 028, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 1, 1, 236, 0, 48, 0
INVAR-2, Run: 029, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 2, 0, 1, 1, 275, 0, 46, 0
INVAR-2, Run: 030, F, 0, 0, 0, 100, 0, 0, 0, 100, 2, 0, 0, 0, 0, 1, 1, 208, 0, 47, 0
INVAR-2, Run: 031, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 1, 1, 0, 1, 1, 260, 0, 46, 0
INVAR-2, Run: 032, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 274, 0, 49, 0
INVAR-2, Run: 033, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 1, 468, 0, 49, 0
INVAR-2, Run: 034, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 2, 1, 0, 0, 0, 1, 399, 0, 47, 0
INVAR-2, Run: 035, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 151, 0, 49, 0
INVAR-2, Run: 036, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 1, 1, 205, 0, 48, 0
INVAR-2, Run: 037, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 2, 0, 0, 1, 248, 0, 48, 0
INVAR-2, Run: 038, F, 100, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 1, 1, 0, 1, 249, 0, 47, 0
INVAR-2, Run: 039, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 1, 0, 1, 229, 0, 47, 0
INVAR-2, Run: 040, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 1, 0, 1, 0, 1, 207, 0, 47, 0
INVAR-2, Run: 041, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 0, 1, 1, 215, 0, 47, 0
INVAR-2, Run: 042, F, 100, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 331, 0, 48, 0
INVAR-2, Run: 043, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 2, 0, 1, 340, 0, 48, 0
INVAR-2, Run: 044, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 0, 0, 1, 1, 210, 0, 48, 0
INVAR-2, Run: 045, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 1, 0, 1, 1, 245, 0, 47, 0
INVAR-2, Run: 046, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 251, 0, 49, 0
INVAR-2, Run: 047, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 1, 1, 1, 0, 1, 1, 216, 0, 45, 0
INVAR-2, Run: 048, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 243, 0, 49, 0
INVAR-2, Run: 049, F, 0, 100, 0, 0, 0, 0, 0, 100, 2, 3, 1, 0, 0, 0, 1, 207, 0, 44, 0
INVAR-2, Run: 050, F, 0, 0, 0, 100, 0, 0, 0, 100, 2, 2, 0, 0, 2, 0, 1, 266, 0, 44, 0
INVAR-2, Run: 051, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 1, 0, 1, 1, 1, 1, 322, 0, 45, 0
INVAR-2, Run: 052, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 1, 1, 0, 1, 1, 296, 0, 46, 0
INVAR-2, Run: 053, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 3, 0, 1, 0, 1, 1, 282, 0, 45, 0
INVAR-2, Run: 054, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 1, 1, 0, 1, 301, 0, 47, 0
INVAR-2, Run: 055, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 2, 0, 0, 1, 0, 1, 161, 0, 46, 0
INVAR-2, Run: 056, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 2, 0, 0, 2, 0, 1, 273, 0, 46, 0
INVAR-2, Run: 057, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 1, 1, 339, 0, 48, 0
INVAR-2, Run: 058, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 1, 2, 0, 0, 1, 326, 0, 46, 0
INVAR-2, Run: 059, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 1, 1, 414, 0, 48, 0
INVAR-2, Run: 060, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 2, 0, 2, 0, 1, 1, 302, 0, 45, 0
INVAR-2, Run: 061, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 1, 2, 0, 0, 2, 1, 355, 0, 44, 0
INVAR-2, Run: 062, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 2, 0, 0, 1, 389, 0, 47, 0
INVAR-2, Run: 063, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 1, 1, 1, 233, 0, 48, 0
INVAR-2, Run: 064, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 277, 0, 48, 0
INVAR-2, Run: 065, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 336, 0, 49, 0
INVAR-2, Run: 066, F, 100, 0, 0, 0, 0, 0, 0, 100, 2, 0, 1, 0, 0, 0, 1, 409, 0, 47, 0
INVAR-2, Run: 067, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 0, 2, 1, 265, 0, 46, 0
INVAR-2, Run: 068, F, 0, 0, 0, 100, 0, 0, 0, 100, 2, 1, 0, 1, 3, 0, 1, 404, 0, 43, 0
INVAR-2, Run: 069, F, 0, 100, 0, 0, 0, 0, 0, 100, 0, 2, 0, 0, 0, 1, 1, 348, 0, 47, 0
INVAR-2, Run: 070, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 349, 0, 49, 0
INVAR-2, Run: 071, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 0, 0, 1, 291, 0, 48, 0
INVAR-2, Run: 072, F, 100, 0, 0, 0, 0, 0, 0, 100, 2, 1, 0, 0, 0, 0, 1, 271, 0, 47, 0
INVAR-2, Run: 073, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 1, 251, 0, 49, 0
INVAR-2, Run: 074, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 1, 0, 0, 1, 1, 175, 0, 47, 0
INVAR-2, Run: 075, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 1, 0, 0, 0, 1, 201, 0, 48, 0
INVAR-2, Run: 076, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 2, 0, 1, 0, 1, 224, 0, 47, 0
INVAR-2, Run: 077, F, 100, 0, 0, 0, 0, 0, 0, 100, 1, 0, 1, 0, 1, 0, 1, 225, 0, 47, 0
INVAR-2, Run: 078, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 2, 0, 0, 1, 262, 0, 47, 0
INVAR-2, Run: 079, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 1, 2, 0, 1, 0, 1, 212, 0, 45, 0
INVAR-2, Run: 080, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 0, 0, 0, 0, 1, 256, 0, 49, 0
INVAR-2, Run: 081, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 2, 0, 1, 0, 1, 247, 0, 47, 0
INVAR-2, Run: 082, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 1, 0, 1, 1, 248, 0, 48, 0
INVAR-2, Run: 083, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 1, 0, 1, 220, 0, 48, 0
INVAR-2, Run: 084, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0, 1, 330, 0, 49, 0
INVAR-2, Run: 085, F, 0, 100, 0, 0, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 313, 0, 48, 0
INVAR-2, Run: 086, F, 100, 0, 0, 0, 0, 0, 0, 100, 2, 0, 0, 0, 1, 0, 1, 222, 0, 47, 0
INVAR-2, Run: 087, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 3, 1, 337, 0, 47, 0
INVAR-2, Run: 088, F, 100, 0, 0, 0, 0, 0, 0, 100, 0, 1, 0, 0, 1, 0, 1, 252, 0, 48, 0
INVAR-2, Run: 089, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 3, 1, 0, 0, 2, 1, 244, 0, 44, 0
INVAR-2, Run: 090, F, 100, 0, 0, 0, 0, 0, 0, 100, 1, 1, 0, 0, 1, 0, 1, 282, 0, 47, 0
INVAR-2, Run: 091, F, 0, 0, 0, 100, 0, 0, 0, 100, 0, 1, 2, 1, 0, 0, 1, 582, 0, 46, 0
INVAR-2, Run: 092, F, 0, 0, 0, 100, 0, 0, 0, 100, 1, 0, 0, 1, 0, 0, 1, 221, 0, 48, 0
