Input Number, Run_Number, Result@ 100, M, X1, H, PO, CE, Y, D, CO, PE, A, B
INVAR-2, Run: 090, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 418, 1
INVAR-2, Run: 091, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 414, 0
INVAR-2, Run: 092, P, 4, 0, 0, 0, 28, 28, 0, 0, 1, 466, 1
INVAR-2, Run: 093, P, 2, 0, 0, 0, 28, 28, 0, 0, 1, 504, 0
INVAR-2, Run: 094, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 516, 0
INVAR-2, Run: 095, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 484, 1
INVAR-2, Run: 096, P, 1, 0, 0, 0, 28, 28, 0, 0, 1, 480, 0
INVAR-2, Run: 097, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 480, 0
INVAR-2, Run: 098, P, 1, 0, 0, 0, 28, 28, 0, 0, 1, 474, 0
INVAR-2, Run: 099, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 466, 1
INVAR-2, Run: 100, P, 1, 0, 0, 0, 28, 28, 0, 0, 1, 480, 0
INVAR-3, Run: 001, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 862, 1
INVAR-3, Run: 002, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 774, 0
INVAR-3, Run: 003, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1
INVAR-3, Run: 004, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 790, 1
INVAR-3, Run: 005, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 748, 1
INVAR-3, Run: 006, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 766, 1
INVAR-3, Run: 007, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 784, 1
INVAR-3, Run: 008, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 760, 1
INVAR-3, Run: 009, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 774, 0
INVAR-3, Run: 010, P, 6, 0, 0, 0, 82, 82, 0, 0, 1, 790, 1
INVAR-3, Run: 011, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 838, 1
INVAR-3, Run: 012, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 784, 1
INVAR-3, Run: 013, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 804, 0
INVAR-3, Run: 014, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 744, 0
INVAR-3, Run: 015, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 810, 0
INVAR-3, Run: 016, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 784, 1
INVAR-3, Run: 017, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 768, 0
INVAR-3, Run: 018, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 774, 0
INVAR-3, Run: 019, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 808, 1
INVAR-3, Run: 020, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 748, 1
INVAR-3, Run: 021, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 774, 0
INVAR-3, Run: 022, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0
INVAR-3, Run: 023, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 820, 1
INVAR-3, Run: 024, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 748, 1
INVAR-3, Run: 025, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 810, 0
INVAR-3, Run: 026, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 808, 1
INVAR-3, Run: 027, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 832, 1
INVAR-3, Run: 028, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 814, 1
INVAR-3, Run: 029, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1
INVAR-3, Run: 030, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 766, 1
INVAR-3, Run: 031, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1
INVAR-3, Run: 032, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 742, 1
INVAR-3, Run: 033, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 774, 0
INVAR-3, Run: 034, P, 3, 0, 0, 0, 82, 82, 0, 0, 1, 754, 1
INVAR-3, Run: 035, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 816, 0
INVAR-3, Run: 036, P, 4, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1
INVAR-3, Run: 037, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 820, 1
INVAR-3, Run: 038, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 822, 0
INVAR-3, Run: 039, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 826, 1
INVAR-3, Run: 040, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 786, 0
INVAR-3, Run: 041, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 760, 1
INVAR-3, Run: 042, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 808, 1
INVAR-3, Run: 043, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 786, 0
INVAR-3, Run: 044, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0
INVAR-3, Run: 045, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 816, 0
INVAR-3, Run: 046, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 828, 0
INVAR-3, Run: 047, P, 3, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0
INVAR-3, Run: 048, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 726, 0
INVAR-3, Run: 049, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 826, 1
INVAR-3, Run: 050, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 762, 0
INVAR-3, Run: 051, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 804, 0
INVAR-3, Run: 052, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0
INVAR-3, Run: 053, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 748, 1
INVAR-3, Run: 054, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 822, 0
INVAR-3, Run: 055, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 768, 0
INVAR-3, Run: 056, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 778, 1
INVAR-3, Run: 057, P, 3, 0, 0, 0, 82, 82, 0, 0, 1, 814, 1
INVAR-3, Run: 058, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 778, 1
INVAR-3, Run: 059, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 736, 1
INVAR-3, Run: 060, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 858, 0
INVAR-3, Run: 061, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 724, 1
INVAR-3, Run: 062, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 784, 1
INVAR-3, Run: 063, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 796, 1
INVAR-3, Run: 064, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 756, 0
INVAR-3, Run: 065, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 820, 1
INVAR-3, Run: 066, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 828, 0
INVAR-3, Run: 067, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 784, 1
INVAR-3, Run: 068, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 754, 1
INVAR-3, Run: 069, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 772, 1
INVAR-3, Run: 070, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 742, 1
INVAR-3, Run: 071, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 760, 1
INVAR-3, Run: 072, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 790, 1
INVAR-3, Run: 073, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 804, 0
INVAR-3, Run: 074, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 766, 1
INVAR-3, Run: 075, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 850, 1
INVAR-3, Run: 076, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 714, 0
INVAR-3, Run: 077, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0
INVAR-3, Run: 078, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 790, 1
INVAR-3, Run: 079, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1
INVAR-3, Run: 080, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 790, 1
INVAR-3, Run: 081, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 808, 1
INVAR-3, Run: 082, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0
INVAR-3, Run: 083, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0
INVAR-3, Run: 084, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 780, 0
INVAR-3, Run: 085, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1
INVAR-3, Run: 086, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1
INVAR-3, Run: 087, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 802, 1
INVAR-3, Run: 088, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 798, 0
INVAR-3, Run: 089, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 718, 1
INVAR-3, Run: 090, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 760, 1
INVAR-3, Run: 091, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 834, 0
INVAR-3, Run: 092, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 792, 0
INVAR-3, Run: 093, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 768, 0
INVAR-3, Run: 094, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 798, 0
INVAR-3, Run: 095, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 798, 0
INVAR-3, Run: 096, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 750, 0
INVAR-3, Run: 097, P, 5, 0, 0, 0, 82, 82, 0, 0, 1, 804, 0
INVAR-3, Run: 098, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 798, 0
INVAR-3, Run: 099, P, 2, 0, 0, 0, 82, 82, 0, 0, 1, 790, 1
INVAR-3, Run: 100, P, 1, 0, 0, 0, 82, 82, 0, 0, 1, 772, 1
INVAR-4, Run: 001, P, 1, 0, 1, 1, 0, 412, 19, 412, 0, 2, 0
INVAR-4, Run: 002, P, 5, 0, 1, 1, 0, 429, 19, 429, 0, 7, 1
INVAR-4, Run: 003, P, 1, 0, 1, 1, 0, 472, 19, 472, 0, 0, 1
INVAR-4, Run: 004, P, 1, 0, 1, 1, 0, 412, 19, 412, 0, 2, 0
INVAR-4, Run: 005, P, 0, 0, 1, 1, 0, 434, 19, 434, 0, 8, 1
INVAR-4, Run: 006, P, 0, 0, 1, 1, 0, 357, 19, 357, 0, 1, 1
INVAR-4, Run: 007, P, 2, 0, 1, 1, 0, 393, 19, 393, 0, 1, 1
INVAR-4, Run: 008, P, 0, 0, 1, 1, 0, 418, 19, 418, 0, 0, 1
INVAR-4, Run: 009, P, 0, 0, 1, 1, 0, 404, 19, 404, 0, 4, 0
INVAR-4, Run: 010, P, 1, 0, 1, 1, 0, 455, 19, 455, 0, 1, 0
INVAR-4, Run: 011, P, 0, 0, 1, 1, 0, 448, 19, 448, 0, 2, 0
INVAR-4, Run: 012, P, 1, 0, 1, 1, 0, 404, 19, 404, 0, 2, 1
INVAR-4, Run: 013, P, 1, 0, 1, 1, 0, 393, 19, 393, 0, 3, 0
INVAR-4, Run: 014, P, 1, 0, 1, 1, 0, 424, 19, 424, 0, 6, 1
INVAR-4, Run: 015, P, 2, 0, 1, 1, 0, 436, 19, 436, 0, 12, 1
INVAR-4, Run: 016, P, 0, 0, 1, 1, 0, 389, 19, 389, 0, 1, 0
INVAR-4, Run: 017, P, 1, 0, 1, 1, 0, 392, 19, 392, 0, 8, 1
INVAR-4, Run: 018, P, 1, 0, 1, 1, 0, 420, 19, 420, 0, 0, 0
INVAR-4, Run: 019, P, 2, 0, 1, 1, 0, 424, 19, 424, 0, 0, 1
INVAR-4, Run: 020, P, 2, 0, 1, 1, 0, 433, 19, 433, 0, 5, 0
INVAR-4, Run: 021, P, 2, 0, 1, 1, 0, 437, 19, 437, 0, 11, 1
INVAR-4, Run: 022, P, 3, 0, 1, 1, 0, 349, 19, 349, 0, 5, 0
INVAR-4, Run: 023, P, 2, 0, 1, 1, 0, 435, 19, 435, 0, 3, 0
INVAR-4, Run: 024, P, 1, 0, 1, 1, 0, 477, 19, 477, 0, 13, 1
INVAR-4, Run: 025, P, 2, 0, 1, 1, 0, 448, 19, 448, 0, 14, 0
INVAR-4, Run: 026, P, 0, 0, 1, 1, 0, 494, 19, 494, 0, 4, 0
INVAR-4, Run: 027, P, 2, 0, 1, 1, 0, 387, 19, 387, 0, 1, 1
INVAR-4, Run: 028, P, 1, 0, 1, 1, 0, 450, 19, 450, 0, 4, 1
INVAR-4, Run: 029, P, 4, 0, 1, 1, 0, 386, 19, 386, 0, 6, 2
INVAR-4, Run: 030, P, 2, 0, 1, 1, 0, 387, 19, 387, 0, 3, 0
INVAR-4, Run: 031, P, 2, 0, 1, 1, 0, 355, 19, 355, 0, 3, 1
INVAR-4, Run: 032, P, 0, 0, 1, 1, 0, 400, 19, 400, 0, 2, 0
INVAR-4, Run: 033, P, 2, 0, 1, 1, 0, 378, 19, 378, 0, 0, 0
INVAR-4, Run: 034, P, 1, 0, 1, 1, 0, 399, 19, 399, 0, 1, 1
INVAR-4, Run: 035, P, 0, 0, 1, 1, 0, 429, 19, 429, 0, 3, 0
INVAR-4, Run: 036, P, 0, 0, 1, 1, 0, 461, 19, 461, 0, 1, 0
INVAR-4, Run: 037, P, 2, 0, 1, 1, 0, 394, 19, 394, 0, 2, 0
INVAR-4, Run: 038, P, 0, 0, 1, 1, 0, 437, 19, 437, 0, 1, 0
INVAR-4, Run: 039, P, 1, 0, 1, 1, 0, 440, 19, 440, 0, 4, 0
INVAR-4, Run: 040, P, 1, 0, 1, 1, 0, 390, 19, 390, 0, 4, 1
INVAR-4, Run: 041, P, 1, 0, 1, 1, 0, 374, 19, 374, 0, 2, 1
INVAR-4, Run: 042, P, 2, 0, 1, 1, 0, 424, 19, 424, 0, 2, 0
INVAR-4, Run: 043, P, 1, 0, 1, 1, 0, 424, 19, 424, 0, 2, 0
INVAR-4, Run: 044, P, 3, 0, 1, 1, 0, 376, 19, 376, 0, 2, 0
INVAR-4, Run: 045, P, 1, 0, 1, 1, 0, 455, 19, 455, 0, 5, 1
INVAR-4, Run: 046, P, 0, 0, 1, 1, 0, 386, 19, 386, 0, 2, 1
INVAR-4, Run: 047, P, 0, 0, 1, 1, 0, 406, 19, 406, 0, 0, 1
INVAR-4, Run: 048, P, 2, 0, 1, 1, 0, 371, 19, 371, 0, 5, 1
INVAR-4, Run: 049, P, 0, 0, 1, 1, 0, 432, 19, 432, 0, 4, 1
INVAR-4, Run: 050, P, 1, 0, 1, 1, 0, 378, 19, 378, 0, 4, 1
INVAR-4, Run: 051, P, 2, 0, 1, 1, 0, 427, 19, 427, 0, 9, 1
INVAR-4, Run: 052, P, 0, 0, 1, 1, 0, 418, 19, 418, 0, 2, 0
INVAR-4, Run: 053, P, 0, 0, 1, 1, 0, 408, 19, 408, 0, 4, 1
INVAR-4, Run: 054, P, 0, 0, 1, 1, 0, 506, 19, 506, 0, 2, 1
INVAR-4, Run: 055, P, 3, 0, 1, 1, 0, 410, 19, 410, 0, 2, 1
INVAR-4, Run: 056, P, 3, 0, 1, 1, 0, 388, 19, 388, 0, 0, 1
INVAR-4, Run: 057, P, 1, 0, 1, 1, 0, 387, 19, 387, 0, 3, 0
INVAR-4, Run: 058, P, 2, 0, 1, 1, 0, 352, 19, 352, 0, 2, 0
INVAR-4, Run: 059, P, 2, 0, 1, 1, 0, 400, 19, 400, 0, 0, 1
INVAR-4, Run: 060, P, 0, 0, 1, 1, 0, 382, 19, 382, 0, 0, 1
INVAR-4, Run: 061, P, 1, 0, 1, 1, 0, 374, 19, 374, 0, 2, 1
INVAR-4, Run: 062, P, 1, 0, 1, 1, 0, 413, 19, 413, 0, 1, 0
INVAR-4, Run: 063, P, 2, 0, 1, 1, 0, 428, 19, 428, 0, 8, 1
INVAR-4, Run: 064, P, 1, 0, 1, 1, 0, 459, 19, 459, 0, 1, 1
INVAR-4, Run: 065, P, 0, 0, 1, 1, 0, 426, 19, 426, 0, 4, 1
INVAR-4, Run: 066, P, 1, 0, 1, 1, 0, 428, 19, 428, 0, 2, 1
INVAR-4, Run: 067, P, 1, 0, 1, 1, 0, 369, 19, 369, 0, 9, 0
INVAR-4, Run: 068, P, 2, 0, 1, 1, 0, 419, 19, 419, 0, 1, 0
INVAR-4, Run: 069, P, 1, 0, 1, 1, 0, 412, 19, 412, 0, 2, 0
INVAR-4, Run: 070, P, 0, 0, 1, 1, 0, 391, 19, 391, 0, 3, 1
INVAR-4, Run: 071, P, 1, 0, 1, 1, 0, 436, 19, 436, 0, 6, 1
INVAR-4, Run: 072, P, 0, 0, 1, 1, 0, 404, 19, 404, 0, 4, 0
INVAR-4, Run: 073, P, 2, 0, 1, 1, 0, 354, 19, 354, 0, 6, 0
INVAR-4, Run: 074, P, 0, 0, 1, 1, 0, 463, 19, 463, 0, 3, 1
INVAR-4, Run: 075, P, 1, 0, 1, 1, 0, 442, 19, 442, 0, 6, 1
INVAR-4, Run: 076, P, 5, 0, 1, 1, 0, 375, 19, 375, 0, 3, 0
INVAR-4, Run: 077, P, 2, 0, 1, 1, 0, 414, 19, 414, 0, 4, 1
INVAR-4, Run: 078, P, 4, 0, 1, 1, 0, 407, 19, 407, 0, 1, 0
INVAR-4, Run: 079, P, 0, 0, 1, 1, 0, 478, 19, 478, 0, 8, 0
INVAR-4, Run: 080, P, 1, 0, 1, 1, 0, 456, 19, 456, 0, 0, 0
INVAR-4, Run: 081, P, 0, 0, 1, 1, 0, 423, 19, 423, 0, 1, 1
INVAR-4, Run: 082, P, 1, 0, 1, 1, 0, 464, 19, 464, 0, 2, 1
INVAR-4, Run: 083, P, 1, 0, 1, 1, 0, 378, 19, 378, 0, 0, 0
INVAR-4, Run: 084, P, 4, 0, 1, 1, 0, 350, 19, 350, 0, 2, 1
INVAR-4, Run: 085, P, 2, 0, 1, 1, 0, 450, 19, 450, 0, 0, 0
INVAR-4, Run: 086, P, 1, 0, 1, 1, 0, 423, 19, 423, 0, 3, 0
INVAR-4, Run: 087, P, 0, 0, 1, 1, 0, 407, 19, 407, 0, 1, 0
INVAR-4, Run: 088, P, 4, 0, 1, 1, 0, 437, 19, 437, 0, 1, 0
INVAR-4, Run: 089, P, 2, 0, 1, 1, 0, 424, 19, 424, 0, 0, 1
INVAR-4, Run: 090, P, 2, 0, 1, 1, 0, 431, 19, 431, 0, 3, 2
INVAR-4, Run: 091, P, 2, 0, 1, 1, 0, 380, 19, 380, 0, 2, 1
INVAR-4, Run: 092, P, 1, 0, 1, 1, 0, 387, 19, 387, 0, 1, 1
INVAR-4, Run: 093, P, 4, 0, 1, 1, 0, 429, 19, 429, 0, 7, 1
INVAR-4, Run: 094, P, 0, 0, 1, 1, 0, 374, 19, 374, 0, 2, 1
INVAR-4, Run: 095, P, 1, 0, 1, 1, 0, 408, 19, 408, 0, 0, 0
INVAR-4, Run: 096, P, 2, 0, 1, 1, 0, 446, 19, 446, 0, 4, 0
INVAR-4, Run: 097, P, 1, 0, 1, 1, 0, 424, 19, 424, 0, 2, 0
INVAR-4, Run: 098, P, 1, 0, 1, 1, 0, 424, 19, 424, 0, 6, 1
INVAR-4, Run: 099, P, 3, 0, 1, 1, 0, 408, 19, 408, 0, 0, 0
INVAR-4, Run: 100, P, 0, 0, 1, 1, 0, 406, 19, 406, 0, 12, 1
INVAR-5, Run: 001, P, 0, 0, 1, 1, 0, 519, 26, 519, 0, 1, 1
INVAR-5, Run: 002, P, 0, 0, 1, 1, 0, 465, 26, 465, 0, 3, 0
INVAR-5, Run: 003, P, 2, 0, 1, 1, 0, 395, 26, 395, 0, 5, 1
INVAR-5, Run: 004, P, 1, 0, 1, 1, 0, 471, 26, 471, 0, 1, 1
INVAR-5, Run: 005, P, 1, 0, 1, 1, 0, 456, 26, 456, 0, 4, 1
INVAR-5, Run: 006, P, 0, 0, 1, 1, 0, 394, 26, 394, 0, 8, 0
INVAR-5, Run: 007, P, 2, 0, 1, 1, 0, 464, 26, 464, 0, 4, 0
INVAR-5, Run: 008, P, 0, 0, 1, 1, 0, 427, 26, 427, 0, 5, 0
INVAR-5, Run: 009, P, 1, 0, 1, 1, 0, 466, 26, 466, 0, 0, 1
INVAR-5, Run: 010, P, 1, 0, 1, 1, 0, 445, 26, 445, 0, 3, 1
INVAR-5, Run: 011, P, 1, 0, 1, 1, 0, 508, 26, 508, 0, 2, 0
INVAR-5, Run: 012, P, 1, 0, 1, 1, 0, 439, 26, 439, 0, 9, 1
INVAR-5, Run: 013, P, 1, 0, 1, 1, 0, 490, 26, 490, 0, 2, 0
INVAR-5, Run: 014, P, 2, 0, 1, 1, 0, 476, 26, 476, 0, 8, 1
INVAR-5, Run: 015, P, 2, 0, 1, 1, 0, 517, 26, 517, 0, 3, 1
INVAR-5, Run: 016, P, 0, 0, 1, 1, 0, 485, 26, 485, 0, 5, 1
INVAR-5, Run: 017, P, 1, 0, 1, 1, 0, 498, 26, 498, 0, 4, 1
INVAR-5, Run: 018, P, 0, 0, 1, 1, 0, 437, 26, 437, 0, 1, 0
INVAR-5, Run: 019, P, 2, 0, 1, 1, 0, 448, 26, 448, 0, 6, 1
INVAR-5, Run: 020, P, 0, 0, 1, 1, 0, 481, 26, 481, 0, 5, 0
INVAR-5, Run: 021, P, 0, 0, 1, 1, 0, 489, 26, 489, 0, 3, 0
INVAR-5, Run: 022, P, 1, 0, 1, 1, 0, 456, 26, 456, 0, 4, 1
INVAR-5, Run: 023, P, 0, 0, 1, 1, 0, 433, 26, 433, 0, 3, 1
INVAR-5, Run: 024, P, 1, 0, 1, 1, 0, 466, 26, 466, 0, 2, 0
INVAR-5, Run: 025, P, 2, 0, 1, 1, 0, 431, 26, 431, 0, 1, 0
INVAR-5, Run: 026, P, 1, 0, 1, 1, 0, 449, 26, 449, 0, 1, 0
INVAR-5, Run: 027, P, 0, 0, 1, 1, 0, 461, 26, 461, 0, 1, 0
INVAR-5, Run: 028, P, 1, 0, 1, 1, 0, 420, 26, 420, 0, 0, 0
INVAR-5, Run: 029, P, 1, 0, 1, 1, 0, 460, 26, 460, 0, 0, 1
INVAR-5, Run: 030, P, 0, 0, 1, 1, 0, 418, 26, 418, 0, 6, 1
INVAR-5, Run: 031, P, 0, 0, 1, 1, 0, 476, 26, 476, 0, 8, 1
INVAR-5, Run: 032, P, 2, 0, 1, 1, 0, 464, 26, 464, 0, 2, 1
INVAR-5, Run: 033, P, 2, 0, 1, 1, 0, 509, 26, 509, 0, 5, 1
INVAR-5, Run: 034, P, 0, 0, 1, 1, 0, 468, 26, 468, 0, 4, 1
INVAR-5, Run: 035, P, 0, 0, 1, 1, 0, 466, 26, 466, 0, 0, 1
INVAR-5, Run: 036, P, 1, 0, 1, 1, 0, 488, 26, 488, 0, 2, 1
INVAR-5, Run: 037, P, 0, 0, 1, 1, 0, 506, 26, 506, 0, 2, 1
INVAR-5, Run: 038, P, 3, 0, 1, 1, 0, 411, 26, 411, 0, 1, 1
INVAR-5, Run: 039, P, 1, 0, 1, 1, 0, 446, 26, 446, 0, 8, 1
INVAR-5, Run: 040, P, 0, 0, 1, 1, 0, 488, 26, 488, 0, 2, 1
INVAR-5, Run: 041, P, 1, 0, 1, 1, 0, 436, 26, 436, 0, 0, 1
INVAR-5, Run: 042, P, 1, 0, 1, 1, 0, 436, 26, 436, 0, 6, 1
INVAR-5, Run: 043, P, 0, 0, 1, 1, 0, 459, 26, 459, 0, 3, 0
INVAR-5, Run: 044, P, 1, 0, 1, 1, 0, 429, 26, 429, 0, 3, 0
INVAR-5, Run: 045, P, 0, 0, 1, 1, 0, 402, 26, 402, 0, 0, 0
INVAR-5, Run: 046, P, 1, 0, 1, 1, 0, 407, 26, 407, 0, 5, 1
INVAR-5, Run: 047, P, 1, 0, 1, 1, 0, 383, 26, 383, 0, 1, 0
INVAR-5, Run: 048, P, 1, 0, 1, 1, 0, 390, 26, 390, 0, 4, 1
INVAR-5, Run: 049, P, 3, 0, 1, 1, 0, 453, 26, 453, 0, 7, 1
INVAR-5, Run: 050, P, 0, 0, 1, 1, 0, 401, 26, 401, 0, 1, 0
INVAR-5, Run: 051, P, 0, 0, 1, 1, 0, 461, 26, 461, 0, 5, 1
INVAR-5, Run: 052, P, 1, 0, 1, 1, 0, 490, 26, 490, 0, 0, 1
INVAR-5, Run: 053, P, 2, 0, 1, 1, 0, 389, 26, 389, 0, 1, 0
INVAR-5, Run: 054, P, 0, 0, 1, 1, 0, 423, 26, 423, 0, 3, 0
INVAR-5, Run: 055, P, 1, 0, 1, 1, 0, 495, 26, 495, 0, 1, 1
INVAR-5, Run: 056, P, 1, 0, 1, 1, 0, 469, 26, 469, 0, 3, 1
INVAR-5, Run: 057, P, 0, 0, 1, 1, 0, 458, 26, 458, 0, 4, 0
INVAR-5, Run: 058, P, 1, 0, 1, 1, 0, 421, 26, 421, 0, 5, 0
INVAR-5, Run: 059, P, 1, 0, 1, 1, 0, 419, 26, 419, 0, 1, 0
INVAR-5, Run: 060, P, 0, 0, 1, 1, 0, 432, 26, 432, 0, 0, 0
INVAR-5, Run: 061, P, 1, 0, 1, 1, 0, 443, 26, 443, 0, 1, 0
INVAR-5, Run: 062, P, 3, 0, 1, 1, 0, 517, 26, 517, 0, 3, 1
INVAR-5, Run: 063, P, 2, 0, 1, 1, 0, 425, 26, 425, 0, 1, 0
INVAR-5, Run: 064, P, 0, 0, 1, 1, 0, 427, 26, 427, 0, 3, 1
INVAR-5, Run: 065, P, 1, 0, 1, 1, 0, 442, 26, 442, 0, 2, 0
INVAR-5, Run: 066, P, 0, 0, 1, 1, 0, 429, 26, 429, 0, 3, 0
INVAR-5, Run: 067, P, 0, 0, 1, 1, 0, 479, 26, 479, 0, 1, 0
INVAR-5, Run: 068, P, 2, 0, 1, 1, 0, 378, 26, 378, 0, 6, 0
INVAR-5, Run: 069, P, 3, 0, 1, 1, 0, 417, 26, 417, 0, 1, 1
INVAR-5, Run: 070, P, 1, 0, 1, 1, 0, 444, 26, 444, 0, 6, 0
INVAR-5, Run: 071, P, 3, 0, 1, 1, 0, 437, 26, 437, 0, 1, 0
INVAR-5, Run: 072, P, 0, 0, 1, 1, 0, 421, 26, 421, 0, 5, 0
INVAR-5, Run: 073, P, 1, 0, 1, 1, 0, 423, 26, 423, 0, 1, 1
INVAR-5, Run: 074, P, 1, 0, 1, 1, 0, 460, 26, 460, 0, 2, 0
INVAR-5, Run: 075, P, 2, 0, 1, 1, 0, 460, 26, 460, 0, 0, 1
INVAR-5, Run: 076, P, 1, 0, 1, 1, 0, 474, 26, 474, 0, 4, 1
INVAR-5, Run: 077, P, 1, 0, 1, 1, 0, 459, 26, 459, 0, 1, 1
INVAR-5, Run: 078, P, 0, 0, 1, 1, 0, 429, 26, 429, 0, 3, 0
INVAR-5, Run: 079, P, 0, 0, 1, 1, 0, 440, 26, 440, 0, 4, 0
