Input Number, Run_Number, Result@ 100, A1, F1, F1P, A2, F2, F2P, Y
INVAR-1, Run: 031, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 032, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 033, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 034, F, 22, 1, 0, 34, 0, 3, 2
INVAR-1, Run: 035, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 036, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 037, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 038, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 039, F, 22, 0, 0, 34, 0, 2, 3
INVAR-1, Run: 040, F, 22, 0, 0, 34, 0, 2, 3
INVAR-1, Run: 041, F, 22, 1, 0, 34, 0, 3, 2
INVAR-1, Run: 042, F, 22, 0, 0, 34, 0, 2, 3
INVAR-1, Run: 043, F, 22, 0, 0, 34, 0, 2, 3
INVAR-1, Run: 044, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 045, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 046, F, 22, 0, 0, 34, 0, 2, 3
INVAR-1, Run: 047, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 048, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 049, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 050, F, 22, 1, 0, 34, 0, 3, 2
INVAR-1, Run: 051, F, 22, 1, 0, 34, 0, 3, 2
INVAR-1, Run: 052, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 053, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 054, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 055, F, 22, 1, 0, 34, 0, 3, 2
INVAR-1, Run: 056, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 057, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 058, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 059, F, 22, 1, 0, 34, 0, 3, 2
INVAR-1, Run: 060, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 061, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 062, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 063, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 064, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 065, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 066, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 067, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 068, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 069, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 070, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 071, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 072, F, 22, 1, 0, 34, 0, 3, 2
INVAR-1, Run: 073, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 074, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 075, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 076, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 077, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 078, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 079, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 080, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 081, F, 22, 1, 0, 34, 0, 3, 2
INVAR-1, Run: 082, F, 22, 0, 0, 34, 0, 2, 3
INVAR-1, Run: 083, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 084, F, 22, 1, 0, 34, 0, 3, 2
INVAR-1, Run: 085, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 086, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 087, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 088, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 089, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 090, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 091, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 092, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 093, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 094, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 095, F, 22, 0, 0, 33, 0, 2, 3
INVAR-1, Run: 096, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 097, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 098, F, 22, 1, 0, 34, 0, 3, 2
INVAR-1, Run: 099, F, 22, 1, 0, 33, 0, 3, 2
INVAR-1, Run: 100, F, 22, 1, 0, 33, 0, 3, 2
INVAR-10, Run: 001, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 002, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 003, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 004, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 005, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 006, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 007, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 008, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 009, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 010, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 011, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 012, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 013, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 014, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 015, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 016, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 017, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 018, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 019, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 020, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 021, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 022, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 023, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 024, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 025, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 026, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 027, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 028, F, 4, 0, 0, 13, 0, 1, 4
INVAR-10, Run: 029, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 030, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 031, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 032, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 033, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 034, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 035, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 036, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 037, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 038, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 039, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 040, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 041, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 042, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 043, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 044, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 045, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 046, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 047, F, 3, 1, 0, 15, 0, 3, 2
INVAR-10, Run: 048, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 049, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 050, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 051, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 052, F, 4, 0, 0, 13, 0, 1, 4
INVAR-10, Run: 053, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 054, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 055, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 056, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 057, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 058, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 059, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 060, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 061, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 062, F, 3, 0, 0, 16, 0, 2, 3
INVAR-10, Run: 063, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 064, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 065, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 066, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 067, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 068, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 069, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 070, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 071, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 072, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 073, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 074, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 075, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 076, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 077, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 078, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 079, F, 3, 0, 0, 15, 0, 2, 3
INVAR-10, Run: 080, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 081, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 082, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 083, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 084, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 085, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 086, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 087, F, 3, 1, 0, 15, 0, 3, 2
INVAR-10, Run: 088, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 089, F, 4, 1, 0, 13, 0, 2, 3
INVAR-10, Run: 090, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 091, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 092, F, 3, 0, 0, 14, 0, 2, 3
INVAR-10, Run: 093, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 094, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 095, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 096, F, 3, 0, 0, 15, 0, 2, 3
INVAR-10, Run: 097, F, 3, 0, 0, 13, 0, 2, 3
INVAR-10, Run: 098, F, 3, 1, 0, 14, 0, 3, 2
INVAR-10, Run: 099, F, 3, 1, 0, 13, 0, 3, 2
INVAR-10, Run: 100, F, 3, 1, 0, 13, 0, 3, 2
INVAR-11, Run: 001, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 002, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 003, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 004, F, 91, 1, 0, 82, 0, 3, 2
INVAR-11, Run: 005, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 006, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 007, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 008, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 009, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 010, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 011, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 012, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 013, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 014, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 015, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 016, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 017, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 018, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 019, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 020, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 021, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 022, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 023, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 024, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 025, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 026, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 027, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 028, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 029, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 030, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 031, F, 91, 1, 0, 82, 0, 3, 2
INVAR-11, Run: 032, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 033, F, 91, 1, 0, 82, 0, 3, 2
INVAR-11, Run: 034, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 035, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 036, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 037, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 038, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 039, F, 91, 1, 0, 82, 0, 3, 2
INVAR-11, Run: 040, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 041, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 042, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 043, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 044, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 045, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 046, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 047, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 048, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 049, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 050, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 051, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 052, F, 91, 1, 0, 82, 0, 3, 2
INVAR-11, Run: 053, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 054, F, 91, 1, 0, 82, 0, 3, 2
INVAR-11, Run: 055, F, 91, 1, 0, 82, 0, 3, 2
INVAR-11, Run: 056, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 057, F, 91, 1, 0, 82, 0, 3, 2
INVAR-11, Run: 058, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 059, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 060, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 061, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 062, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 063, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 064, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 065, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 066, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 067, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 068, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 069, F, 91, 0, 0, 82, 0, 2, 3
INVAR-11, Run: 070, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 071, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 072, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 073, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 074, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 075, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 076, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 077, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 078, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 079, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 080, F, 91, 0, 0, 82, 0, 2, 3
INVAR-11, Run: 081, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 082, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 083, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 084, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 085, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 086, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 087, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 088, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 089, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 090, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 091, F, 91, 0, 0, 82, 0, 2, 3
INVAR-11, Run: 092, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 093, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 094, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 095, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 096, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 097, F, 91, 1, 0, 81, 0, 3, 2
INVAR-11, Run: 098, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 099, F, 91, 0, 0, 81, 0, 2, 3
INVAR-11, Run: 100, F, 91, 1, 0, 81, 0, 3, 2
INVAR-12, Run: 001, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 002, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 003, F, 171, 1, 0, 158, 0, 3, 2
INVAR-12, Run: 004, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 005, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 006, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 007, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 008, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 009, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 010, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 011, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 012, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 013, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 014, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 015, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 016, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 017, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 018, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 019, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 020, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 021, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 022, F, 171, 0, 0, 158, 0, 2, 3
INVAR-12, Run: 023, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 024, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 025, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 026, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 027, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 028, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 029, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 030, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 031, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 032, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 033, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 034, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 035, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 036, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 037, F, 171, 0, 0, 158, 0, 2, 3
INVAR-12, Run: 038, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 039, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 040, F, 171, 1, 0, 158, 0, 3, 2
INVAR-12, Run: 041, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 042, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 043, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 044, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 045, F, 171, 1, 0, 158, 0, 3, 2
INVAR-12, Run: 046, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 047, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 048, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 049, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 050, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 051, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 052, F, 171, 0, 0, 158, 0, 2, 3
INVAR-12, Run: 053, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 054, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 055, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 056, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 057, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 058, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 059, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 060, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 061, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 062, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 063, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 064, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 065, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 066, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 067, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 068, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 069, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 070, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 071, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 072, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 073, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 074, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 075, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 076, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 077, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 078, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 079, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 080, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 081, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 082, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 083, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 084, F, 171, 1, 0, 157, 0, 3, 2
INVAR-12, Run: 085, F, 171, 0, 0, 157, 0, 2, 3
INVAR-12, Run: 086, F, 171, 0, 0, 157, 0, 2, 3
