Input Number, Run_Number, Result@ 100, X, Y, Z, XP, YP
14, Run: 057, P, 0, 0, 178, 0, 85
14, Run: 058, P, 0, 0, 192, 0, 99
14, Run: 059, P, 0, 0, 174, 0, 81
14, Run: 060, P, 0, 0, 182, 0, 89
14, Run: 061, P, 0, 0, 178, 0, 85
14, Run: 062, P, 0, 0, 162, 0, 69
14, Run: 063, P, 0, 0, 188, 0, 95
14, Run: 064, P, 0, 0, 182, 0, 89
14, Run: 065, P, 0, 0, 174, 0, 81
14, Run: 066, P, 0, 0, 170, 0, 77
14, Run: 067, P, 0, 0, 192, 0, 99
14, Run: 068, P, 0, 0, 190, 0, 97
14, Run: 069, P, 0, 0, 170, 0, 77
14, Run: 070, P, 0, 0, 192, 0, 99
14, Run: 071, P, 0, 0, 184, 0, 91
14, Run: 072, P, 0, 0, 164, 0, 71
14, Run: 073, P, 0, 0, 164, 0, 71
14, Run: 074, P, 0, 0, 168, 0, 75
14, Run: 075, P, 0, 0, 162, 0, 69
14, Run: 076, P, 0, 0, 168, 0, 75
14, Run: 077, P, 0, 0, 186, 0, 93
14, Run: 078, P, 0, 0, 184, 0, 91
14, Run: 079, P, 0, 0, 182, 0, 89
14, Run: 080, P, 0, 0, 166, 0, 73
14, Run: 081, P, 0, 0, 196, 0, 103
14, Run: 082, P, 0, 0, 176, 0, 83
14, Run: 083, P, 0, 0, 172, 0, 79
14, Run: 084, P, 0, 0, 190, 0, 97
14, Run: 085, P, 0, 0, 188, 0, 95
14, Run: 086, P, 0, 0, 184, 0, 91
14, Run: 087, P, 0, 0, 190, 0, 97
14, Run: 088, P, 0, 0, 168, 0, 75
14, Run: 089, P, 0, 0, 180, 0, 87
14, Run: 090, P, 0, 0, 166, 0, 73
14, Run: 091, P, 0, 0, 172, 0, 79
14, Run: 092, P, 0, 0, 174, 0, 81
14, Run: 093, P, 0, 0, 174, 0, 81
14, Run: 094, P, 0, 0, 188, 0, 95
14, Run: 095, P, 0, 0, 154, 0, 61
14, Run: 096, P, 0, 0, 186, 0, 93
14, Run: 097, P, 0, 0, 166, 0, 73
14, Run: 098, P, 0, 0, 194, 0, 101
14, Run: 099, P, 0, 0, 178, 0, 85
14, Run: 100, P, 0, 0, 156, 0, 63
15, Run: 001, P, 0, 0, 340, 0, 167
15, Run: 002, P, 0, 0, 326, 0, 153
15, Run: 003, P, 0, 0, 354, 0, 181
15, Run: 004, P, 0, 0, 342, 0, 169
15, Run: 005, P, 0, 0, 320, 0, 147
15, Run: 006, P, 0, 0, 322, 0, 149
15, Run: 007, P, 0, 0, 334, 0, 161
15, Run: 008, P, 0, 0, 336, 0, 163
15, Run: 009, P, 0, 0, 322, 0, 149
15, Run: 010, P, 0, 0, 328, 0, 155
15, Run: 011, P, 0, 0, 348, 0, 175
15, Run: 012, P, 0, 0, 324, 0, 151
15, Run: 013, P, 0, 0, 308, 0, 135
15, Run: 014, P, 0, 0, 342, 0, 169
15, Run: 015, P, 0, 0, 318, 0, 145
15, Run: 016, P, 0, 0, 322, 0, 149
15, Run: 017, P, 0, 0, 340, 0, 167
15, Run: 018, P, 0, 0, 340, 0, 167
15, Run: 019, P, 0, 0, 326, 0, 153
15, Run: 020, P, 0, 0, 322, 0, 149
15, Run: 021, P, 0, 0, 324, 0, 151
15, Run: 022, P, 0, 0, 322, 0, 149
15, Run: 023, P, 0, 0, 322, 0, 149
15, Run: 024, P, 0, 0, 338, 0, 165
15, Run: 025, P, 0, 0, 342, 0, 169
15, Run: 026, P, 0, 0, 326, 0, 153
15, Run: 027, P, 0, 0, 318, 0, 145
15, Run: 028, P, 0, 0, 354, 0, 181
15, Run: 029, P, 0, 0, 324, 0, 151
15, Run: 030, P, 0, 0, 326, 0, 153
15, Run: 031, P, 0, 0, 346, 0, 173
15, Run: 032, P, 0, 0, 346, 0, 173
15, Run: 033, P, 0, 0, 358, 0, 185
15, Run: 034, P, 0, 0, 314, 0, 141
15, Run: 035, P, 0, 0, 328, 0, 155
15, Run: 036, P, 0, 0, 350, 0, 177
15, Run: 037, P, 0, 0, 314, 0, 141
15, Run: 038, P, 0, 0, 306, 0, 133
15, Run: 039, P, 0, 0, 330, 0, 157
15, Run: 040, P, 0, 0, 308, 0, 135
15, Run: 041, P, 0, 0, 354, 0, 181
15, Run: 042, P, 0, 0, 326, 0, 153
15, Run: 043, P, 0, 0, 328, 0, 155
15, Run: 044, P, 0, 0, 322, 0, 149
15, Run: 045, P, 0, 0, 324, 0, 151
15, Run: 046, P, 0, 0, 336, 0, 163
15, Run: 047, P, 0, 0, 334, 0, 161
15, Run: 048, P, 0, 0, 310, 0, 137
15, Run: 049, P, 0, 0, 334, 0, 161
15, Run: 050, P, 0, 0, 322, 0, 149
15, Run: 051, P, 0, 0, 342, 0, 169
15, Run: 052, P, 0, 0, 338, 0, 165
15, Run: 053, P, 0, 0, 338, 0, 165
15, Run: 054, P, 0, 0, 324, 0, 151
15, Run: 055, P, 0, 0, 318, 0, 145
15, Run: 056, P, 0, 0, 330, 0, 157
15, Run: 057, P, 0, 0, 338, 0, 165
15, Run: 058, P, 0, 0, 334, 0, 161
15, Run: 059, P, 0, 0, 336, 0, 163
15, Run: 060, P, 0, 0, 356, 0, 183
15, Run: 061, P, 0, 0, 370, 0, 197
15, Run: 062, P, 0, 0, 334, 0, 161
15, Run: 063, P, 0, 0, 326, 0, 153
15, Run: 064, P, 0, 0, 346, 0, 173
15, Run: 065, P, 0, 0, 328, 0, 155
15, Run: 066, P, 0, 0, 342, 0, 169
15, Run: 067, P, 0, 0, 348, 0, 175
15, Run: 068, P, 0, 0, 330, 0, 157
15, Run: 069, P, 0, 0, 310, 0, 137
15, Run: 070, P, 0, 0, 334, 0, 161
15, Run: 071, P, 0, 0, 336, 0, 163
15, Run: 072, P, 0, 0, 340, 0, 167
15, Run: 073, P, 0, 0, 324, 0, 151
15, Run: 074, P, 0, 0, 322, 0, 149
15, Run: 075, P, 0, 0, 324, 0, 151
15, Run: 076, P, 0, 0, 330, 0, 157
15, Run: 077, P, 0, 0, 338, 0, 165
15, Run: 078, P, 0, 0, 316, 0, 143
15, Run: 079, P, 0, 0, 326, 0, 153
15, Run: 080, P, 0, 0, 338, 0, 165
15, Run: 081, P, 0, 0, 342, 0, 169
15, Run: 082, P, 0, 0, 314, 0, 141
15, Run: 083, P, 0, 0, 350, 0, 177
15, Run: 084, P, 0, 0, 314, 0, 141
15, Run: 085, P, 0, 0, 322, 0, 149
15, Run: 086, P, 0, 0, 332, 0, 159
15, Run: 087, P, 0, 0, 334, 0, 161
15, Run: 088, P, 0, 0, 350, 0, 177
15, Run: 089, P, 0, 0, 324, 0, 151
15, Run: 090, P, 0, 0, 350, 0, 177
15, Run: 091, P, 0, 0, 334, 0, 161
15, Run: 092, P, 0, 0, 332, 0, 159
15, Run: 093, P, 0, 0, 336, 0, 163
15, Run: 094, P, 0, 0, 326, 0, 153
15, Run: 095, P, 0, 0, 308, 0, 135
15, Run: 096, P, 0, 0, 338, 0, 165
15, Run: 097, P, 0, 0, 328, 0, 155
15, Run: 098, P, 0, 0, 334, 0, 161
15, Run: 099, P, 0, 0, 338, 0, 165
15, Run: 100, P, 0, 0, 312, 0, 139
16, Run: 001, P, 0, 0, 29, 0, 14
16, Run: 002, P, 0, 0, 31, 0, 16
16, Run: 003, P, 0, 0, 29, 0, 14
16, Run: 004, P, 0, 0, 27, 0, 12
16, Run: 005, P, 0, 0, 29, 0, 14
16, Run: 006, P, 0, 0, 29, 0, 14
16, Run: 007, P, 0, 0, 31, 0, 16
16, Run: 008, P, 0, 0, 31, 0, 16
16, Run: 009, P, 0, 0, 33, 0, 18
16, Run: 010, P, 0, 0, 29, 0, 14
16, Run: 011, P, 0, 0, 29, 0, 14
16, Run: 012, P, 0, 0, 27, 0, 12
16, Run: 013, P, 0, 0, 35, 0, 20
16, Run: 014, P, 0, 0, 31, 0, 16
16, Run: 015, P, 0, 0, 23, 0, 8
16, Run: 016, P, 0, 0, 33, 0, 18
16, Run: 017, P, 0, 0, 35, 0, 20
16, Run: 018, P, 0, 0, 33, 0, 18
16, Run: 019, P, 0, 0, 35, 0, 20
16, Run: 020, P, 0, 0, 31, 0, 16
16, Run: 021, P, 0, 0, 31, 0, 16
16, Run: 022, P, 0, 0, 33, 0, 18
16, Run: 023, P, 0, 0, 33, 0, 18
16, Run: 024, P, 0, 0, 29, 0, 14
16, Run: 025, P, 0, 0, 27, 0, 12
16, Run: 026, P, 0, 0, 29, 0, 14
16, Run: 027, P, 0, 0, 33, 0, 18
16, Run: 028, P, 0, 0, 31, 0, 16
16, Run: 029, P, 0, 0, 33, 0, 18
16, Run: 030, P, 0, 0, 29, 0, 14
16, Run: 031, P, 0, 0, 27, 0, 12
16, Run: 032, P, 0, 0, 33, 0, 18
16, Run: 033, P, 0, 0, 29, 0, 14
16, Run: 034, P, 0, 0, 23, 0, 8
16, Run: 035, P, 0, 0, 27, 0, 12
16, Run: 036, P, 0, 0, 33, 0, 18
16, Run: 037, P, 0, 0, 37, 0, 22
16, Run: 038, P, 0, 0, 31, 0, 16
16, Run: 039, P, 0, 0, 27, 0, 12
16, Run: 040, P, 0, 0, 21, 0, 6
16, Run: 041, P, 0, 0, 21, 0, 6
16, Run: 042, P, 0, 0, 25, 0, 10
16, Run: 043, P, 0, 0, 25, 0, 10
16, Run: 044, P, 0, 0, 29, 0, 14
16, Run: 045, P, 0, 0, 29, 0, 14
16, Run: 046, P, 0, 0, 25, 0, 10
16, Run: 047, P, 0, 0, 29, 0, 14
16, Run: 048, P, 0, 0, 33, 0, 18
16, Run: 049, P, 0, 0, 27, 0, 12
16, Run: 050, P, 0, 0, 29, 0, 14
16, Run: 051, P, 0, 0, 33, 0, 18
16, Run: 052, P, 0, 0, 31, 0, 16
16, Run: 053, P, 0, 0, 33, 0, 18
16, Run: 054, P, 0, 0, 31, 0, 16
16, Run: 055, P, 0, 0, 31, 0, 16
16, Run: 056, P, 0, 0, 31, 0, 16
16, Run: 057, P, 0, 0, 37, 0, 22
16, Run: 058, P, 0, 0, 23, 0, 8
16, Run: 059, P, 0, 0, 35, 0, 20
16, Run: 060, P, 0, 0, 23, 0, 8
16, Run: 061, P, 0, 0, 25, 0, 10
16, Run: 062, P, 0, 0, 29, 0, 14
16, Run: 063, P, 0, 0, 29, 0, 14
16, Run: 064, P, 0, 0, 39, 0, 24
16, Run: 065, P, 0, 0, 33, 0, 18
16, Run: 066, P, 0, 0, 29, 0, 14
16, Run: 067, P, 0, 0, 29, 0, 14
16, Run: 068, P, 0, 0, 31, 0, 16
16, Run: 069, P, 0, 0, 31, 0, 16
16, Run: 070, P, 0, 0, 35, 0, 20
16, Run: 071, P, 0, 0, 31, 0, 16
16, Run: 072, P, 0, 0, 27, 0, 12
16, Run: 073, P, 0, 0, 37, 0, 22
16, Run: 074, P, 0, 0, 29, 0, 14
16, Run: 075, P, 0, 0, 25, 0, 10
16, Run: 076, P, 0, 0, 23, 0, 8
16, Run: 077, P, 0, 0, 31, 0, 16
16, Run: 078, P, 0, 0, 25, 0, 10
16, Run: 079, P, 0, 0, 25, 0, 10
16, Run: 080, P, 0, 0, 23, 0, 8
16, Run: 081, P, 0, 0, 27, 0, 12
16, Run: 082, P, 0, 0, 27, 0, 12
16, Run: 083, P, 0, 0, 37, 0, 22
16, Run: 084, P, 0, 0, 37, 0, 22
16, Run: 085, P, 0, 0, 31, 0, 16
16, Run: 086, P, 0, 0, 33, 0, 18
16, Run: 087, P, 0, 0, 31, 0, 16
16, Run: 088, P, 0, 0, 31, 0, 16
16, Run: 089, P, 0, 0, 31, 0, 16
16, Run: 090, P, 0, 0, 33, 0, 18
16, Run: 091, P, 0, 0, 31, 0, 16
16, Run: 092, P, 0, 0, 29, 0, 14
16, Run: 093, P, 0, 0, 29, 0, 14
16, Run: 094, P, 0, 0, 21, 0, 6
16, Run: 095, P, 0, 0, 35, 0, 20
16, Run: 096, P, 0, 0, 27, 0, 12
16, Run: 097, P, 0, 0, 35, 0, 20
16, Run: 098, P, 0, 0, 27, 0, 12
16, Run: 099, P, 0, 0, 33, 0, 18
16, Run: 100, P, 0, 0, 33, 0, 18
17, Run: 001, P, 0, 0, 135, 0, 54
17, Run: 002, P, 0, 0, 155, 0, 74
17, Run: 003, P, 0, 0, 155, 0, 74
17, Run: 004, P, 0, 0, 145, 0, 64
17, Run: 005, P, 0, 0, 153, 0, 72
17, Run: 006, P, 0, 0, 153, 0, 72
17, Run: 007, P, 0, 0, 155, 0, 74
17, Run: 008, P, 0, 0, 141, 0, 60
17, Run: 009, P, 0, 0, 141, 0, 60
17, Run: 010, P, 0, 0, 135, 0, 54
17, Run: 011, P, 0, 0, 135, 0, 54
17, Run: 012, P, 0, 0, 135, 0, 54
17, Run: 013, P, 0, 0, 149, 0, 68
17, Run: 014, P, 0, 0, 147, 0, 66
17, Run: 015, P, 0, 0, 163, 0, 82
17, Run: 016, P, 0, 0, 143, 0, 62
17, Run: 017, P, 0, 0, 151, 0, 70
17, Run: 018, P, 0, 0, 147, 0, 66
17, Run: 019, P, 0, 0, 151, 0, 70
17, Run: 020, P, 0, 0, 155, 0, 74
17, Run: 021, P, 0, 0, 155, 0, 74
17, Run: 022, P, 0, 0, 137, 0, 56
17, Run: 023, P, 0, 0, 151, 0, 70
17, Run: 024, P, 0, 0, 153, 0, 72
17, Run: 025, P, 0, 0, 159, 0, 78
17, Run: 026, P, 0, 0, 143, 0, 62
17, Run: 027, P, 0, 0, 155, 0, 74
17, Run: 028, P, 0, 0, 133, 0, 52
17, Run: 029, P, 0, 0, 141, 0, 60
17, Run: 030, P, 0, 0, 141, 0, 60
17, Run: 031, P, 0, 0, 159, 0, 78
17, Run: 032, P, 0, 0, 153, 0, 72
17, Run: 033, P, 0, 0, 149, 0, 68
17, Run: 034, P, 0, 0, 147, 0, 66
17, Run: 035, P, 0, 0, 141, 0, 60
17, Run: 036, P, 0, 0, 139, 0, 58
17, Run: 037, P, 0, 0, 169, 0, 88
17, Run: 038, P, 0, 0, 157, 0, 76
17, Run: 039, P, 0, 0, 149, 0, 68
17, Run: 040, P, 0, 0, 153, 0, 72
17, Run: 041, P, 0, 0, 123, 0, 42
17, Run: 042, P, 0, 0, 143, 0, 62
17, Run: 043, P, 0, 0, 149, 0, 68
17, Run: 044, P, 0, 0, 141, 0, 60
17, Run: 045, P, 0, 0, 145, 0, 64
17, Run: 046, P, 0, 0, 137, 0, 56
17, Run: 047, P, 0, 0, 135, 0, 54
17, Run: 048, P, 0, 0, 135, 0, 54
17, Run: 049, P, 0, 0, 143, 0, 62
17, Run: 050, P, 0, 0, 133, 0, 52
17, Run: 051, P, 0, 0, 151, 0, 70
17, Run: 052, P, 0, 0, 143, 0, 62
17, Run: 053, P, 0, 0, 137, 0, 56
17, Run: 054, P, 0, 0, 149, 0, 68
17, Run: 055, P, 0, 0, 157, 0, 76
17, Run: 056, P, 0, 0, 153, 0, 72
17, Run: 057, P, 0, 0, 155, 0, 74
17, Run: 058, P, 0, 0, 149, 0, 68
17, Run: 059, P, 0, 0, 141, 0, 60
17, Run: 060, P, 0, 0, 151, 0, 70
17, Run: 061, P, 0, 0, 149, 0, 68
17, Run: 062, P, 0, 0, 147, 0, 66
17, Run: 063, P, 0, 0, 147, 0, 66
17, Run: 064, P, 0, 0, 163, 0, 82
17, Run: 065, P, 0, 0, 141, 0, 60
17, Run: 066, P, 0, 0, 153, 0, 72
17, Run: 067, P, 0, 0, 155, 0, 74
17, Run: 068, P, 0, 0, 159, 0, 78
17, Run: 069, P, 0, 0, 135, 0, 54
17, Run: 070, P, 0, 0, 151, 0, 70
17, Run: 071, P, 0, 0, 139, 0, 58
17, Run: 072, P, 0, 0, 153, 0, 72
17, Run: 073, P, 0, 0, 145, 0, 64
17, Run: 074, P, 0, 0, 155, 0, 74
17, Run: 075, P, 0, 0, 173, 0, 92
17, Run: 076, P, 0, 0, 149, 0, 68
17, Run: 077, P, 0, 0, 135, 0, 54
17, Run: 078, P, 0, 0, 147, 0, 66
17, Run: 079, P, 0, 0, 151, 0, 70
17, Run: 080, P, 0, 0, 137, 0, 56
17, Run: 081, P, 0, 0, 149, 0, 68
17, Run: 082, P, 0, 0, 155, 0, 74
17, Run: 083, P, 0, 0, 133, 0, 52
17, Run: 084, P, 0, 0, 133, 0, 52
17, Run: 085, P, 0, 0, 143, 0, 62
17, Run: 086, P, 0, 0, 141, 0, 60
17, Run: 087, P, 0, 0, 137, 0, 56
17, Run: 088, P, 0, 0, 143, 0, 62
17, Run: 089, P, 0, 0, 153, 0, 72
17, Run: 090, P, 0, 0, 145, 0, 64
17, Run: 091, P, 0, 0, 143, 0, 62
17, Run: 092, P, 0, 0, 157, 0, 76
17, Run: 093, P, 0, 0, 135, 0, 54
17, Run: 094, P, 0, 0, 137, 0, 56
17, Run: 095, P, 0, 0, 141, 0, 60
17, Run: 096, P, 0, 0, 145, 0, 64
17, Run: 097, P, 0, 0, 157, 0, 76
17, Run: 098, P, 0, 0, 149, 0, 68
17, Run: 099, P, 0, 0, 157, 0, 76
17, Run: 100, P, 0, 0, 157, 0, 76
18, Run: 001, P, 0, 0, 341, 0, 176
18, Run: 002, P, 0, 0, 329, 0, 164
18, Run: 003, P, 0, 0, 353, 0, 188
18, Run: 004, P, 0, 0, 339, 0, 174
18, Run: 005, P, 0, 0, 327, 0, 162
18, Run: 006, P, 0, 0, 333, 0, 168
18, Run: 007, P, 0, 0, 341, 0, 176
18, Run: 008, P, 0, 0, 315, 0, 150
18, Run: 009, P, 0, 0, 335, 0, 170
18, Run: 010, P, 0, 0, 319, 0, 154
18, Run: 011, P, 0, 0, 297, 0, 132
18, Run: 012, P, 0, 0, 335, 0, 170
18, Run: 013, P, 0, 0, 319, 0, 154
18, Run: 014, P, 0, 0, 325, 0, 160
18, Run: 015, P, 0, 0, 335, 0, 170
18, Run: 016, P, 0, 0, 325, 0, 160
18, Run: 017, P, 0, 0, 343, 0, 178
18, Run: 018, P, 0, 0, 331, 0, 166
18, Run: 019, P, 0, 0, 333, 0, 168
18, Run: 020, P, 0, 0, 321, 0, 156
18, Run: 021, P, 0, 0, 323, 0, 158
18, Run: 022, P, 0, 0, 345, 0, 180
18, Run: 023, P, 0, 0, 337, 0, 172
18, Run: 024, P, 0, 0, 337, 0, 172
18, Run: 025, P, 0, 0, 323, 0, 158
18, Run: 026, P, 0, 0, 339, 0, 174
18, Run: 027, P, 0, 0, 307, 0, 142
18, Run: 028, P, 0, 0, 317, 0, 152
18, Run: 029, P, 0, 0, 323, 0, 158
18, Run: 030, P, 0, 0, 301, 0, 136
18, Run: 031, P, 0, 0, 335, 0, 170
18, Run: 032, P, 0, 0, 343, 0, 178
18, Run: 033, P, 0, 0, 345, 0, 180
18, Run: 034, P, 0, 0, 329, 0, 164
18, Run: 035, P, 0, 0, 337, 0, 172
18, Run: 036, P, 0, 0, 317, 0, 152
18, Run: 037, P, 0, 0, 357, 0, 192
18, Run: 038, P, 0, 0, 317, 0, 152
18, Run: 039, P, 0, 0, 315, 0, 150
18, Run: 040, P, 0, 0, 321, 0, 156
18, Run: 041, P, 0, 0, 353, 0, 188
18, Run: 042, P, 0, 0, 329, 0, 164
18, Run: 043, P, 0, 0, 327, 0, 162
18, Run: 044, P, 0, 0, 325, 0, 160
18, Run: 045, P, 0, 0, 299, 0, 134
18, Run: 046, P, 0, 0, 325, 0, 160
18, Run: 047, P, 0, 0, 343, 0, 178
18, Run: 048, P, 0, 0, 339, 0, 174
18, Run: 049, P, 0, 0, 325, 0, 160
18, Run: 050, P, 0, 0, 295, 0, 130
18, Run: 051, P, 0, 0, 313, 0, 148
18, Run: 052, P, 0, 0, 363, 0, 198
18, Run: 053, P, 0, 0, 331, 0, 166
18, Run: 054, P, 0, 0, 335, 0, 170
18, Run: 055, P, 0, 0, 325, 0, 160
18, Run: 056, P, 0, 0, 321, 0, 156
18, Run: 057, P, 0, 0, 323, 0, 158
18, Run: 058, P, 0, 0, 339, 0, 174
18, Run: 059, P, 0, 0, 333, 0, 168
18, Run: 060, P, 0, 0, 327, 0, 162
18, Run: 061, P, 0, 0, 311, 0, 146
18, Run: 062, P, 0, 0, 315, 0, 150
18, Run: 063, P, 0, 0, 353, 0, 188
18, Run: 064, P, 0, 0, 327, 0, 162
18, Run: 065, P, 0, 0, 337, 0, 172
18, Run: 066, P, 0, 0, 323, 0, 158
18, Run: 067, P, 0, 0, 319, 0, 154
18, Run: 068, P, 0, 0, 323, 0, 158
18, Run: 069, P, 0, 0, 343, 0, 178
18, Run: 070, P, 0, 0, 335, 0, 170
18, Run: 071, P, 0, 0, 367, 0, 202
18, Run: 072, P, 0, 0, 329, 0, 164
18, Run: 073, P, 0, 0, 313, 0, 148
18, Run: 074, P, 0, 0, 333, 0, 168
18, Run: 075, P, 0, 0, 345, 0, 180
18, Run: 076, P, 0, 0, 319, 0, 154
18, Run: 077, P, 0, 0, 347, 0, 182
18, Run: 078, P, 0, 0, 325, 0, 160
18, Run: 079, P, 0, 0, 321, 0, 156
18, Run: 080, P, 0, 0, 333, 0, 168
18, Run: 081, P, 0, 0, 319, 0, 154
18, Run: 082, P, 0, 0, 323, 0, 158
18, Run: 083, P, 0, 0, 323, 0, 158
18, Run: 084, P, 0, 0, 345, 0, 180
18, Run: 085, P, 0, 0, 317, 0, 152
18, Run: 086, P, 0, 0, 331, 0, 166
18, Run: 087, P, 0, 0, 307, 0, 142
18, Run: 088, P, 0, 0, 313, 0, 148
18, Run: 089, P, 0, 0, 333, 0, 168
18, Run: 090, P, 0, 0, 335, 0, 170
18, Run: 091, P, 0, 0, 327, 0, 162
18, Run: 092, P, 0, 0, 327, 0, 162
18, Run: 093, P, 0, 0, 321, 0, 156
18, Run: 094, P, 0, 0, 321, 0, 156
18, Run: 095, P, 0, 0, 327, 0, 162
18, Run: 096, P, 0, 0, 325, 0, 160
18, Run: 097, P, 0, 0, 323, 0, 158
18, Run: 098, P, 0, 0, 337, 0, 172
18, Run: 099, P, 0, 0, 337, 0, 172
18, Run: 100, P, 0, 0, 319, 0, 154
19, Run: 001, P, 0, 0, 40, 0, 5
19, Run: 002, P, 0, 0, 35, 1, 0
19, Run: 003, P, 0, 0, 36, 0, 1
19, Run: 004, P, 0, 0, 36, 0, 1
19, Run: 005, P, 0, 0, 36, 0, 1
19, Run: 006, P, 0, 0, 40, 0, 5
19, Run: 007, P, 0, 0, 46, 0, 11
19, Run: 008, P, 0, 0, 36, 0, 1
19, Run: 009, P, 0, 0, 35, 1, 0
19, Run: 010, P, 0, 0, 35, 1, 0
19, Run: 011, P, 0, 0, 35, 3, 0
19, Run: 012, P, 0, 0, 35, 7, 0
19, Run: 013, P, 0, 0, 42, 0, 7
19, Run: 014, P, 0, 0, 40, 0, 5
19, Run: 015, P, 0, 0, 36, 0, 1
19, Run: 016, P, 0, 0, 35, 1, 0
19, Run: 017, P, 0, 0, 38, 0, 3
19, Run: 018, P, 0, 0, 35, 1, 0
19, Run: 019, P, 0, 0, 38, 0, 3
19, Run: 020, P, 0, 0, 44, 0, 9
19, Run: 021, P, 0, 0, 40, 0, 5
19, Run: 022, P, 0, 0, 35, 5, 0
19, Run: 023, P, 0, 0, 35, 3, 0
19, Run: 024, P, 0, 0, 36, 0, 1
19, Run: 025, P, 0, 0, 38, 0, 3
19, Run: 026, P, 0, 0, 40, 0, 5
19, Run: 027, P, 0, 0, 42, 0, 7
19, Run: 028, P, 0, 0, 36, 0, 1
19, Run: 029, P, 0, 0, 35, 1, 0
19, Run: 030, P, 0, 0, 38, 0, 3
19, Run: 031, P, 0, 0, 42, 0, 7
19, Run: 032, P, 0, 0, 35, 1, 0
19, Run: 033, P, 0, 0, 44, 0, 9
19, Run: 034, P, 0, 0, 48, 0, 13
19, Run: 035, P, 0, 0, 35, 7, 0
19, Run: 036, P, 0, 0, 36, 0, 1
19, Run: 037, P, 0, 0, 35, 3, 0
19, Run: 038, P, 0, 0, 40, 0, 5
19, Run: 039, P, 0, 0, 35, 3, 0
19, Run: 040, P, 0, 0, 44, 0, 9
19, Run: 041, P, 0, 0, 35, 7, 0
19, Run: 042, P, 0, 0, 35, 13, 0
19, Run: 043, P, 0, 0, 35, 5, 0
19, Run: 044, P, 0, 0, 40, 0, 5
19, Run: 045, P, 0, 0, 35, 3, 0
19, Run: 046, P, 0, 0, 40, 0, 5
19, Run: 047, P, 0, 0, 35, 3, 0
19, Run: 048, P, 0, 0, 35, 1, 0
19, Run: 049, P, 0, 0, 40, 0, 5
19, Run: 050, P, 0, 0, 40, 0, 5
19, Run: 051, P, 0, 0, 42, 0, 7
19, Run: 052, P, 0, 0, 38, 0, 3
19, Run: 053, P, 0, 0, 38, 0, 3
19, Run: 054, P, 0, 0, 40, 0, 5
19, Run: 055, P, 0, 0, 36, 0, 1
19, Run: 056, P, 0, 0, 35, 3, 0
19, Run: 057, P, 0, 0, 35, 5, 0
19, Run: 058, P, 0, 0, 35, 7, 0
19, Run: 059, P, 0, 0, 35, 3, 0
19, Run: 060, P, 0, 0, 38, 0, 3
19, Run: 061, P, 0, 0, 44, 0, 9
19, Run: 062, P, 0, 0, 35, 5, 0
19, Run: 063, P, 0, 0, 35, 5, 0
19, Run: 064, P, 0, 0, 35, 5, 0
19, Run: 065, P, 0, 0, 35, 5, 0
19, Run: 066, P, 0, 0, 35, 3, 0
19, Run: 067, P, 0, 0, 40, 0, 5
19, Run: 068, P, 0, 0, 44, 0, 9
19, Run: 069, P, 0, 0, 44, 0, 9
19, Run: 070, P, 0, 0, 36, 0, 1
19, Run: 071, P, 0, 0, 40, 0, 5
19, Run: 072, P, 0, 0, 38, 0, 3
19, Run: 073, P, 0, 0, 36, 0, 1
19, Run: 074, P, 0, 0, 38, 0, 3
19, Run: 075, P, 0, 0, 40, 0, 5
19, Run: 076, P, 0, 0, 35, 3, 0
19, Run: 077, P, 0, 0, 35, 5, 0
19, Run: 078, P, 0, 0, 35, 7, 0
19, Run: 079, P, 0, 0, 35, 3, 0
19, Run: 080, P, 0, 0, 36, 0, 1
19, Run: 081, P, 0, 0, 44, 0, 9
19, Run: 082, P, 0, 0, 35, 1, 0
19, Run: 083, P, 0, 0, 35, 5, 0
19, Run: 084, P, 0, 0, 36, 0, 1
19, Run: 085, P, 0, 0, 38, 0, 3
19, Run: 086, P, 0, 0, 35, 1, 0
19, Run: 087, P, 0, 0, 40, 0, 5
19, Run: 088, P, 0, 0, 36, 0, 1
19, Run: 089, P, 0, 0, 35, 7, 0
19, Run: 090, P, 0, 0, 42, 0, 7
19, Run: 091, P, 0, 0, 36, 0, 1
19, Run: 092, P, 0, 0, 35, 3, 0
19, Run: 093, P, 0, 0, 38, 0, 3
19, Run: 094, P, 0, 0, 42, 0, 7
19, Run: 095, P, 0, 0, 35, 7, 0
19, Run: 096, P, 0, 0, 44, 0, 9
19, Run: 097, P, 0, 0, 35, 9, 0
19, Run: 098, P, 0, 0, 38, 0, 3
19, Run: 099, P, 0, 0, 35, 5, 0
19, Run: 100, P, 0, 0, 35, 1, 0
2, Run: 001, P, 0, 0, 128, 0, 68
2, Run: 002, P, 0, 0, 130, 0, 70
2, Run: 003, P, 0, 0, 128, 0, 68
2, Run: 004, P, 0, 0, 134, 0, 74
2, Run: 005, P, 0, 0, 142, 0, 82
2, Run: 006, P, 0, 0, 134, 0, 74
2, Run: 007, P, 0, 0, 114, 0, 54
2, Run: 008, P, 0, 0, 130, 0, 70
2, Run: 009, P, 0, 0, 142, 0, 82
2, Run: 010, P, 0, 0, 128, 0, 68
2, Run: 011, P, 0, 0, 118, 0, 58
2, Run: 012, P, 0, 0, 130, 0, 70
2, Run: 013, P, 0, 0, 124, 0, 64
2, Run: 014, P, 0, 0, 124, 0, 64
