Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B
INVAR-1, Run: 089, F, 0, 38, 0, 0, 0, 0, 24, 13, 24, 0, 0
INVAR-1, Run: 090, F, 0, 20, 0, 0, 0, 0, 38, 11, 38, 0, 0
INVAR-1, Run: 091, F, 0, 5, 0, 0, 0, 0, 55, 12, 55, 0, 0
INVAR-1, Run: 092, F, 0, 56, 0, 0, 0, 10, 10, 0, 0, 1, 0
INVAR-1, Run: 093, F, 0, 45, 0, 0, 0, 0, 19, 14, 19, 0, 0
INVAR-1, Run: 094, F, 0, 26, 0, 0, 0, 0, 34, 12, 34, 0, 0
INVAR-1, Run: 095, F, 0, 5, 0, 0, 0, 0, 55, 12, 55, 0, 0
INVAR-1, Run: 096, F, 0, 55, 0, 0, 0, 2, 9, 11, 7, 0, 0
INVAR-1, Run: 097, F, 0, 60, 0, 0, 0, 12, 12, 0, 0, 1, 0
INVAR-1, Run: 098, F, 0, 56, 0, 0, 0, 10, 10, 0, 0, 1, 0
INVAR-1, Run: 099, F, 0, 56, 0, 0, 0, 10, 10, 0, 0, 1, 0
INVAR-1, Run: 100, F, 0, 56, 0, 0, 0, 10, 10, 0, 0, 1, 0
INVAR-10, Run: 001, F, 0, 614, 0, 0, 0, 107, 107, 0, 0, 1, 0
INVAR-10, Run: 002, F, 0, 618, 0, 0, 0, 109, 109, 0, 0, 1, 0
INVAR-10, Run: 003, F, 0, 561, 0, 0, 0, 0, 63, 112, 63, 0, 0
INVAR-10, Run: 004, F, 0, 612, 0, 0, 0, 106, 106, 0, 0, 1, 0
INVAR-10, Run: 005, F, 0, 379, 0, 0, 0, 0, 241, 110, 241, 0, 0
INVAR-10, Run: 006, F, 0, 402, 0, 0, 0, 0, 218, 110, 218, 0, 0
INVAR-10, Run: 007, F, 0, 56, 0, 0, 0, 0, 562, 109, 562, 0, 0
INVAR-10, Run: 008, F, 0, 356, 0, 0, 0, 0, 266, 111, 266, 0, 0
INVAR-10, Run: 009, F, 0, 481, 0, 0, 0, 0, 145, 113, 145, 0, 0
INVAR-10, Run: 010, F, 0, 620, 0, 0, 0, 110, 110, 0, 0, 1, 0
INVAR-10, Run: 011, F, 0, 301, 0, 0, 0, 0, 323, 112, 323, 0, 0
INVAR-10, Run: 012, F, 0, 166, 0, 0, 0, 0, 450, 108, 450, 0, 0
INVAR-10, Run: 013, F, 0, 207, 0, 0, 0, 0, 411, 109, 411, 0, 0
INVAR-10, Run: 014, F, 0, 59, 0, 0, 0, 0, 571, 115, 571, 0, 0
INVAR-10, Run: 015, F, 0, 622, 0, 0, 0, 111, 111, 0, 0, 1, 0
INVAR-10, Run: 016, F, 0, 400, 0, 0, 0, 0, 220, 110, 220, 0, 0
INVAR-10, Run: 017, F, 0, 293, 0, 0, 0, 0, 325, 109, 325, 0, 0
INVAR-10, Run: 018, F, 0, 622, 0, 0, 0, 111, 111, 0, 0, 1, 0
INVAR-10, Run: 019, F, 0, 628, 0, 0, 0, 114, 114, 0, 0, 1, 0
INVAR-10, Run: 020, F, 0, 73, 0, 0, 0, 0, 553, 113, 553, 0, 0
INVAR-10, Run: 021, F, 0, 612, 0, 0, 0, 106, 106, 0, 0, 1, 0
INVAR-10, Run: 022, F, 0, 426, 0, 0, 0, 0, 192, 109, 192, 0, 0
INVAR-10, Run: 023, F, 0, 626, 0, 0, 0, 113, 113, 0, 0, 1, 0
INVAR-10, Run: 024, F, 0, 614, 0, 0, 0, 107, 107, 0, 0, 1, 0
INVAR-10, Run: 025, F, 0, 616, 0, 0, 0, 108, 108, 0, 0, 1, 0
INVAR-10, Run: 026, F, 0, 95, 0, 0, 0, 0, 523, 109, 523, 0, 0
INVAR-10, Run: 027, F, 0, 620, 0, 0, 0, 110, 110, 0, 0, 1, 0
INVAR-10, Run: 028, F, 0, 414, 0, 0, 0, 0, 200, 107, 200, 0, 0
INVAR-10, Run: 029, F, 0, 614, 0, 0, 0, 107, 107, 0, 0, 1, 0
INVAR-10, Run: 030, F, 0, 142, 0, 0, 0, 0, 476, 109, 476, 0, 0
INVAR-10, Run: 031, F, 0, 356, 0, 0, 0, 0, 260, 108, 260, 0, 0
INVAR-10, Run: 032, F, 0, 626, 0, 0, 0, 113, 113, 0, 0, 1, 0
INVAR-10, Run: 033, F, 0, 616, 0, 0, 0, 108, 108, 0, 0, 1, 0
INVAR-10, Run: 034, F, 0, 344, 0, 0, 0, 0, 280, 112, 280, 0, 0
INVAR-10, Run: 035, F, 0, 169, 0, 0, 0, 0, 449, 109, 449, 0, 0
INVAR-10, Run: 036, F, 0, 551, 0, 0, 0, 0, 75, 113, 75, 0, 0
INVAR-10, Run: 037, F, 0, 575, 0, 0, 0, 1, 46, 109, 45, 0, 0
INVAR-10, Run: 038, F, 0, 168, 0, 0, 0, 0, 448, 108, 448, 0, 0
INVAR-10, Run: 039, F, 0, 624, 0, 0, 0, 112, 112, 0, 0, 1, 0
INVAR-10, Run: 040, F, 0, 94, 0, 0, 0, 0, 522, 108, 522, 0, 0
INVAR-10, Run: 041, F, 0, 616, 0, 0, 0, 108, 108, 0, 0, 1, 0
INVAR-10, Run: 042, F, 0, 109, 0, 0, 0, 0, 507, 108, 507, 0, 0
INVAR-10, Run: 043, F, 0, 614, 0, 0, 0, 107, 107, 0, 0, 1, 0
INVAR-10, Run: 044, F, 0, 620, 0, 0, 0, 110, 110, 0, 0, 1, 0
INVAR-10, Run: 045, F, 0, 377, 0, 0, 0, 0, 243, 110, 243, 0, 0
INVAR-10, Run: 046, F, 0, 382, 0, 0, 0, 0, 234, 108, 234, 0, 0
INVAR-10, Run: 047, F, 0, 620, 0, 0, 0, 110, 110, 0, 0, 1, 0
INVAR-10, Run: 048, F, 0, 374, 0, 0, 0, 0, 244, 109, 244, 0, 0
INVAR-10, Run: 049, F, 0, 322, 0, 0, 0, 0, 294, 108, 294, 0, 0
INVAR-10, Run: 050, F, 0, 411, 0, 0, 0, 0, 205, 108, 205, 0, 0
INVAR-10, Run: 051, F, 0, 54, 0, 0, 0, 0, 564, 109, 564, 0, 0
INVAR-10, Run: 052, F, 0, 76, 0, 0, 0, 0, 544, 110, 544, 0, 0
INVAR-10, Run: 053, F, 0, 626, 0, 0, 0, 113, 113, 0, 0, 1, 0
INVAR-10, Run: 054, F, 0, 622, 0, 0, 0, 111, 111, 0, 0, 1, 0
INVAR-10, Run: 055, F, 0, 632, 0, 0, 0, 116, 116, 0, 0, 1, 0
INVAR-10, Run: 056, F, 0, 26, 0, 0, 0, 0, 600, 113, 600, 0, 0
INVAR-10, Run: 057, F, 0, 279, 0, 0, 0, 0, 341, 110, 341, 0, 0
INVAR-10, Run: 058, F, 0, 4, 0, 0, 0, 0, 614, 109, 614, 0, 0
INVAR-10, Run: 059, F, 0, 626, 0, 0, 0, 113, 113, 0, 0, 1, 0
INVAR-10, Run: 060, F, 0, 610, 0, 0, 0, 105, 105, 0, 0, 1, 0
INVAR-10, Run: 061, F, 0, 75, 0, 0, 0, 0, 543, 109, 543, 0, 0
INVAR-10, Run: 062, F, 0, 15, 0, 0, 0, 0, 603, 109, 603, 0, 0
INVAR-10, Run: 063, F, 0, 620, 0, 0, 0, 110, 110, 0, 0, 1, 0
INVAR-10, Run: 064, F, 0, 624, 0, 0, 0, 112, 112, 0, 0, 1, 0
INVAR-10, Run: 065, F, 0, 614, 0, 0, 0, 107, 107, 0, 0, 1, 0
INVAR-10, Run: 066, F, 0, 112, 0, 0, 0, 0, 512, 112, 512, 0, 0
INVAR-10, Run: 067, F, 0, 614, 0, 0, 0, 107, 107, 0, 0, 1, 0
INVAR-10, Run: 068, F, 0, 562, 0, 0, 0, 0, 58, 110, 58, 0, 0
INVAR-10, Run: 069, F, 0, 614, 0, 0, 0, 107, 107, 0, 0, 1, 0
INVAR-10, Run: 070, F, 0, 620, 0, 0, 0, 110, 110, 0, 0, 1, 0
INVAR-10, Run: 071, F, 0, 616, 0, 0, 0, 108, 108, 0, 0, 1, 0
INVAR-10, Run: 072, F, 0, 246, 0, 0, 0, 0, 374, 110, 374, 0, 0
INVAR-10, Run: 073, F, 0, 618, 0, 0, 0, 109, 109, 0, 0, 1, 0
INVAR-10, Run: 074, F, 0, 315, 0, 0, 0, 0, 301, 108, 301, 0, 0
INVAR-10, Run: 075, F, 0, 409, 0, 0, 0, 0, 213, 111, 213, 0, 0
INVAR-10, Run: 076, F, 0, 612, 0, 0, 0, 106, 106, 0, 0, 1, 0
INVAR-10, Run: 077, F, 0, 282, 0, 0, 0, 0, 338, 110, 338, 0, 0
INVAR-10, Run: 078, F, 0, 612, 0, 0, 0, 106, 106, 0, 0, 1, 0
INVAR-10, Run: 079, F, 0, 128, 0, 0, 0, 0, 490, 109, 490, 0, 0
INVAR-10, Run: 080, F, 0, 616, 0, 0, 0, 108, 108, 0, 0, 1, 0
INVAR-10, Run: 081, F, 0, 157, 0, 0, 0, 0, 465, 111, 465, 0, 0
INVAR-10, Run: 082, F, 0, 622, 0, 0, 0, 111, 111, 0, 0, 1, 0
INVAR-10, Run: 083, F, 0, 626, 0, 0, 0, 113, 113, 0, 0, 1, 0
INVAR-10, Run: 084, F, 0, 249, 0, 0, 0, 0, 365, 107, 365, 0, 0
INVAR-10, Run: 085, F, 0, 118, 0, 0, 0, 0, 502, 110, 502, 0, 0
INVAR-10, Run: 086, F, 0, 620, 0, 0, 0, 110, 110, 0, 0, 1, 0
INVAR-10, Run: 087, F, 0, 616, 0, 0, 0, 108, 108, 0, 0, 1, 0
INVAR-10, Run: 088, F, 0, 81, 0, 0, 0, 0, 535, 108, 535, 0, 0
INVAR-10, Run: 089, F, 0, 188, 0, 0, 0, 0, 432, 110, 432, 0, 0
INVAR-10, Run: 090, F, 0, 55, 0, 0, 0, 0, 573, 114, 573, 0, 0
INVAR-10, Run: 091, F, 0, 254, 0, 0, 0, 0, 364, 109, 364, 0, 0
INVAR-10, Run: 092, F, 0, 608, 0, 0, 0, 104, 104, 0, 0, 1, 0
INVAR-10, Run: 093, F, 0, 618, 0, 0, 0, 109, 109, 0, 0, 1, 0
INVAR-10, Run: 094, F, 0, 620, 0, 0, 0, 110, 110, 0, 0, 1, 0
INVAR-10, Run: 095, F, 0, 616, 0, 0, 0, 108, 108, 0, 0, 1, 0
INVAR-10, Run: 096, F, 0, 27, 0, 0, 0, 0, 591, 109, 591, 0, 0
INVAR-10, Run: 097, F, 0, 377, 0, 0, 0, 0, 243, 110, 243, 0, 0
INVAR-10, Run: 098, F, 0, 612, 0, 0, 0, 106, 106, 0, 0, 1, 0
INVAR-10, Run: 099, F, 0, 378, 0, 0, 0, 0, 238, 108, 238, 0, 0
INVAR-10, Run: 100, F, 0, 29, 0, 0, 0, 0, 591, 110, 591, 0, 0
INVAR-2, Run: 001, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 002, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 003, F, 0, 31, 0, 0, 0, 0, 147, 33, 147, 0, 0
INVAR-2, Run: 004, F, 0, 52, 0, 0, 0, 0, 122, 31, 122, 0, 0
INVAR-2, Run: 005, F, 0, 13, 0, 0, 0, 0, 163, 32, 163, 0, 0
INVAR-2, Run: 006, F, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0
INVAR-2, Run: 007, F, 0, 69, 0, 0, 0, 0, 107, 32, 107, 0, 0
INVAR-2, Run: 008, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 009, F, 0, 152, 0, 0, 0, 0, 20, 30, 20, 0, 0
INVAR-2, Run: 010, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 011, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 012, F, 0, 40, 0, 0, 0, 0, 134, 31, 134, 0, 0
INVAR-2, Run: 013, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 014, F, 0, 30, 0, 0, 0, 0, 144, 31, 144, 0, 0
INVAR-2, Run: 015, F, 0, 19, 0, 0, 0, 0, 161, 34, 161, 0, 0
INVAR-2, Run: 016, F, 0, 56, 0, 0, 0, 0, 122, 33, 122, 0, 0
INVAR-2, Run: 017, F, 0, 15, 0, 0, 0, 0, 169, 36, 169, 0, 0
INVAR-2, Run: 018, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 019, F, 0, 104, 0, 0, 0, 0, 74, 33, 74, 0, 0
INVAR-2, Run: 020, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 021, F, 0, 89, 0, 0, 0, 0, 91, 34, 91, 0, 0
INVAR-2, Run: 022, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 023, F, 0, 10, 0, 0, 0, 0, 172, 35, 172, 0, 0
INVAR-2, Run: 024, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 025, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 026, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 027, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 028, F, 0, 3, 0, 0, 0, 0, 177, 34, 177, 0, 0
INVAR-2, Run: 029, F, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0
INVAR-2, Run: 030, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 031, F, 0, 27, 0, 0, 0, 0, 153, 34, 153, 0, 0
INVAR-2, Run: 032, F, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0
INVAR-2, Run: 033, F, 0, 157, 0, 0, 0, 2, 21, 30, 19, 0, 0
INVAR-2, Run: 034, F, 0, 90, 0, 0, 0, 0, 86, 32, 86, 0, 0
INVAR-2, Run: 035, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 036, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 037, F, 0, 182, 0, 0, 0, 35, 35, 0, 0, 1, 0
INVAR-2, Run: 038, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 039, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 040, F, 0, 117, 0, 0, 0, 0, 61, 33, 61, 0, 0
INVAR-2, Run: 041, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 042, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 043, F, 0, 33, 0, 0, 0, 0, 151, 36, 151, 0, 0
INVAR-2, Run: 044, F, 0, 118, 0, 0, 0, 0, 58, 32, 58, 0, 0
INVAR-2, Run: 045, F, 0, 45, 0, 0, 0, 0, 133, 33, 133, 0, 0
INVAR-2, Run: 046, F, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0
INVAR-2, Run: 047, F, 0, 81, 0, 0, 0, 0, 97, 33, 97, 0, 0
INVAR-2, Run: 048, F, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0
INVAR-2, Run: 049, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 050, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 051, F, 0, 159, 0, 0, 0, 0, 17, 32, 17, 0, 0
INVAR-2, Run: 052, F, 0, 5, 0, 0, 0, 0, 179, 36, 179, 0, 0
INVAR-2, Run: 053, F, 0, 174, 0, 0, 0, 31, 31, 0, 0, 1, 0
INVAR-2, Run: 054, F, 0, 73, 0, 0, 0, 0, 101, 31, 101, 0, 0
INVAR-2, Run: 055, F, 0, 75, 0, 0, 0, 0, 105, 34, 105, 0, 0
INVAR-2, Run: 056, F, 0, 5, 0, 0, 0, 0, 171, 32, 171, 0, 0
INVAR-2, Run: 057, F, 0, 172, 0, 0, 0, 30, 30, 0, 0, 1, 0
INVAR-2, Run: 058, F, 0, 6, 0, 0, 0, 0, 170, 32, 170, 0, 0
INVAR-2, Run: 059, F, 0, 104, 0, 0, 0, 0, 74, 33, 74, 0, 0
INVAR-2, Run: 060, F, 0, 170, 0, 0, 0, 29, 29, 0, 0, 1, 0
INVAR-2, Run: 061, F, 0, 12, 0, 0, 0, 0, 166, 33, 166, 0, 0
INVAR-2, Run: 062, F, 0, 24, 0, 0, 0, 0, 156, 34, 156, 0, 0
INVAR-2, Run: 063, F, 0, 142, 0, 0, 0, 0, 34, 32, 34, 0, 0
INVAR-2, Run: 064, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 065, F, 0, 57, 0, 0, 0, 0, 115, 30, 115, 0, 0
INVAR-2, Run: 066, F, 0, 89, 0, 0, 0, 0, 87, 32, 87, 0, 0
INVAR-2, Run: 067, F, 0, 167, 0, 0, 0, 0, 17, 36, 17, 0, 0
INVAR-2, Run: 068, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 069, F, 0, 85, 0, 0, 0, 0, 93, 33, 93, 0, 0
INVAR-2, Run: 070, F, 0, 182, 0, 0, 0, 35, 35, 0, 0, 1, 0
INVAR-2, Run: 071, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 072, F, 0, 15, 0, 0, 0, 0, 163, 33, 163, 0, 0
INVAR-2, Run: 073, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 074, F, 0, 1, 0, 0, 0, 0, 177, 33, 177, 0, 0
INVAR-2, Run: 075, F, 0, 184, 0, 0, 0, 36, 36, 0, 0, 1, 0
INVAR-2, Run: 076, F, 0, 184, 0, 0, 0, 36, 36, 0, 0, 1, 0
INVAR-2, Run: 077, F, 0, 92, 0, 0, 0, 0, 86, 33, 86, 0, 0
INVAR-2, Run: 078, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 079, F, 0, 103, 0, 0, 0, 0, 71, 31, 71, 0, 0
INVAR-2, Run: 080, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 081, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 082, F, 0, 52, 0, 0, 0, 0, 124, 32, 124, 0, 0
INVAR-2, Run: 083, F, 0, 176, 0, 0, 0, 32, 32, 0, 0, 1, 0
INVAR-2, Run: 084, F, 0, 52, 0, 0, 0, 0, 128, 34, 128, 0, 0
INVAR-2, Run: 085, F, 0, 86, 0, 0, 0, 0, 90, 32, 90, 0, 0
INVAR-2, Run: 086, F, 0, 148, 0, 0, 0, 1, 31, 32, 30, 0, 0
INVAR-2, Run: 087, F, 0, 65, 0, 0, 0, 0, 111, 32, 111, 0, 0
INVAR-2, Run: 088, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 089, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 090, F, 0, 60, 0, 0, 0, 0, 116, 32, 116, 0, 0
INVAR-2, Run: 091, F, 0, 34, 0, 0, 0, 0, 148, 35, 148, 0, 0
INVAR-2, Run: 092, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 093, F, 0, 124, 0, 0, 0, 0, 54, 33, 54, 0, 0
INVAR-2, Run: 094, F, 0, 104, 0, 0, 0, 0, 72, 32, 72, 0, 0
INVAR-2, Run: 095, F, 0, 57, 0, 0, 0, 0, 121, 33, 121, 0, 0
INVAR-2, Run: 096, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-2, Run: 097, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 098, F, 0, 178, 0, 0, 0, 33, 33, 0, 0, 1, 0
INVAR-2, Run: 099, F, 0, 41, 0, 0, 0, 0, 139, 34, 139, 0, 0
INVAR-2, Run: 100, F, 0, 180, 0, 0, 0, 34, 34, 0, 0, 1, 0
INVAR-3, Run: 001, F, 0, 18, 0, 0, 0, 0, 496, 93, 496, 0, 0
INVAR-3, Run: 002, F, 0, 514, 0, 0, 0, 93, 93, 0, 0, 1, 0
INVAR-3, Run: 003, F, 0, 124, 0, 0, 0, 0, 396, 96, 396, 0, 0
INVAR-3, Run: 004, F, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 005, F, 0, 288, 0, 0, 0, 0, 222, 91, 222, 0, 0
INVAR-3, Run: 006, F, 0, 84, 0, 0, 0, 0, 426, 91, 426, 0, 0
INVAR-3, Run: 007, F, 0, 34, 0, 0, 0, 0, 478, 92, 478, 0, 0
INVAR-3, Run: 008, F, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 009, F, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 010, F, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 011, F, 0, 314, 0, 0, 0, 0, 194, 90, 194, 0, 0
INVAR-3, Run: 012, F, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 013, F, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 014, F, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 015, F, 0, 285, 0, 0, 0, 0, 225, 91, 225, 0, 0
INVAR-3, Run: 016, F, 0, 75, 0, 0, 0, 0, 435, 91, 435, 0, 0
INVAR-3, Run: 017, F, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 018, F, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 019, F, 0, 502, 0, 0, 0, 87, 87, 0, 0, 1, 0
INVAR-3, Run: 020, F, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 021, F, 0, 137, 0, 0, 0, 0, 367, 88, 367, 0, 0
INVAR-3, Run: 022, F, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 023, F, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 024, F, 0, 264, 0, 0, 0, 0, 246, 91, 246, 0, 0
INVAR-3, Run: 025, F, 0, 176, 0, 0, 0, 0, 330, 89, 330, 0, 0
INVAR-3, Run: 026, F, 0, 514, 0, 0, 0, 93, 93, 0, 0, 1, 0
INVAR-3, Run: 027, F, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 028, F, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 029, F, 0, 502, 0, 0, 0, 87, 87, 0, 0, 1, 0
INVAR-3, Run: 030, F, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 031, F, 0, 502, 0, 0, 0, 87, 87, 0, 0, 1, 0
INVAR-3, Run: 032, F, 0, 402, 0, 0, 0, 0, 108, 91, 108, 0, 0
INVAR-3, Run: 033, F, 0, 514, 0, 0, 0, 93, 93, 0, 0, 1, 0
INVAR-3, Run: 034, F, 0, 236, 0, 0, 0, 0, 274, 91, 274, 0, 0
INVAR-3, Run: 035, F, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0
INVAR-3, Run: 036, F, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 037, F, 0, 193, 0, 0, 0, 0, 315, 90, 315, 0, 0
INVAR-3, Run: 038, F, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0
INVAR-3, Run: 039, F, 0, 334, 0, 0, 0, 0, 174, 90, 174, 0, 0
INVAR-3, Run: 040, F, 0, 342, 0, 0, 0, 0, 170, 92, 170, 0, 0
INVAR-3, Run: 041, F, 0, 516, 0, 0, 0, 94, 94, 0, 0, 1, 0
INVAR-3, Run: 042, F, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0
INVAR-3, Run: 043, F, 0, 354, 0, 0, 0, 0, 156, 91, 156, 0, 0
INVAR-3, Run: 044, F, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 045, F, 0, 337, 0, 0, 0, 0, 167, 88, 167, 0, 0
INVAR-3, Run: 046, F, 0, 455, 0, 0, 0, 0, 55, 91, 55, 0, 0
INVAR-3, Run: 047, F, 0, 111, 0, 0, 0, 0, 393, 88, 393, 0, 0
INVAR-3, Run: 048, F, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 049, F, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 050, F, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 051, F, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 052, F, 0, 113, 0, 0, 0, 0, 401, 93, 401, 0, 0
INVAR-3, Run: 053, F, 0, 351, 0, 0, 0, 0, 159, 91, 159, 0, 0
INVAR-3, Run: 054, F, 0, 239, 0, 0, 0, 0, 271, 91, 271, 0, 0
INVAR-3, Run: 055, F, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 056, F, 0, 188, 0, 0, 0, 0, 322, 91, 322, 0, 0
INVAR-3, Run: 057, F, 0, 114, 0, 0, 0, 0, 394, 90, 394, 0, 0
INVAR-3, Run: 058, F, 0, 95, 0, 0, 0, 0, 413, 90, 413, 0, 0
INVAR-3, Run: 059, F, 0, 514, 0, 0, 0, 93, 93, 0, 0, 1, 0
INVAR-3, Run: 060, F, 0, 101, 0, 0, 0, 0, 405, 89, 405, 0, 0
INVAR-3, Run: 061, F, 0, 216, 0, 0, 0, 0, 290, 89, 290, 0, 0
INVAR-3, Run: 062, F, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0
INVAR-3, Run: 063, F, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0
INVAR-3, Run: 064, F, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 065, F, 0, 178, 0, 0, 0, 0, 332, 91, 332, 0, 0
INVAR-3, Run: 066, F, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 067, F, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 068, F, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0
INVAR-3, Run: 069, F, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0
INVAR-3, Run: 070, F, 0, 62, 0, 0, 0, 0, 448, 91, 448, 0, 0
INVAR-3, Run: 071, F, 0, 33, 0, 0, 0, 0, 475, 90, 475, 0, 0
INVAR-3, Run: 072, F, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0
INVAR-3, Run: 073, F, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 074, F, 0, 29, 0, 0, 0, 0, 481, 91, 481, 0, 0
INVAR-3, Run: 075, F, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0
INVAR-3, Run: 076, F, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0
INVAR-3, Run: 077, F, 0, 387, 0, 0, 0, 0, 129, 94, 129, 0, 0
INVAR-3, Run: 078, F, 0, 8, 0, 0, 0, 0, 510, 95, 510, 0, 0
