Input Number, Run_Number, Result@ 100, B, D, X1, H, M, PO, CE, Y, CO, PE, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 063, F, 0, 0, 0, 0, 0, 0, 101, 101, 0, 1, 600, 1, 200, 727, 5161, 100, 56, 43, 100, 200, 300, 828, 5161
INVAR-10, Run: 064, F, 0, 0, 0, 0, 0, 0, 102, 102, 0, 1, 600, 2, 200, 787, 4875, 100, 56, 43, 100, 200, 300, 889, 4875
INVAR-10, Run: 065, F, 0, 0, 0, 0, 0, 0, 108, 108, 0, 1, 600, 8, 200, 712, 5625, 100, 61, 38, 100, 200, 300, 820, 5625
INVAR-10, Run: 066, F, 0, 0, 0, 0, 0, 0, 101, 101, 0, 1, 600, 1, 200, 963, 4293, 100, 59, 40, 100, 200, 300, 1064, 4293
INVAR-10, Run: 067, F, 0, 0, 0, 0, 0, 0, 106, 106, 0, 1, 600, 6, 200, 848, 4106, 100, 63, 36, 100, 200, 300, 954, 4106
INVAR-10, Run: 068, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 719, 3537, 100, 55, 44, 100, 200, 300, 822, 3537
INVAR-10, Run: 069, F, 0, 0, 0, 0, 0, 0, 104, 104, 0, 1, 600, 4, 200, 841, 5192, 100, 63, 36, 100, 200, 300, 945, 5192
INVAR-10, Run: 070, F, 0, 0, 0, 0, 0, 0, 104, 104, 0, 1, 600, 4, 200, 998, 4827, 100, 64, 35, 100, 200, 300, 1102, 4827
INVAR-10, Run: 071, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 1073, 6380, 100, 69, 30, 100, 200, 300, 1176, 6380
INVAR-10, Run: 072, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 845, 4218, 100, 63, 36, 100, 200, 300, 948, 4218
INVAR-10, Run: 073, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 1003, 6963, 100, 66, 33, 100, 200, 300, 1106, 6963
INVAR-10, Run: 074, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 877, 4602, 100, 63, 36, 100, 200, 300, 980, 4602
INVAR-10, Run: 075, F, 0, 0, 0, 0, 0, 0, 105, 105, 0, 1, 600, 5, 200, 797, 5032, 100, 65, 34, 100, 200, 300, 902, 5032
INVAR-10, Run: 076, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 921, 5002, 100, 58, 41, 100, 200, 300, 1024, 5002
INVAR-10, Run: 077, F, 0, 0, 0, 0, 0, 0, 104, 104, 0, 1, 600, 4, 200, 831, 4542, 100, 57, 42, 100, 200, 300, 935, 4542
INVAR-10, Run: 078, F, 0, 0, 0, 0, 0, 0, 107, 107, 0, 1, 600, 7, 200, 818, 4928, 100, 67, 32, 100, 200, 300, 925, 4928
INVAR-10, Run: 079, F, 0, 0, 0, 0, 0, 0, 102, 102, 0, 1, 600, 2, 200, 781, 4780, 100, 60, 39, 100, 200, 300, 883, 4780
INVAR-10, Run: 080, F, 0, 0, 0, 0, 0, 0, 101, 101, 0, 1, 600, 1, 200, 745, 5024, 100, 62, 37, 100, 200, 300, 846, 5024
INVAR-10, Run: 081, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 827, 4720, 100, 57, 42, 100, 200, 300, 930, 4720
INVAR-10, Run: 082, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 935, 4042, 100, 62, 37, 100, 200, 300, 1038, 4042
INVAR-10, Run: 083, F, 0, 0, 0, 0, 0, 0, 108, 108, 0, 1, 600, 8, 200, 796, 5329, 100, 64, 35, 100, 200, 300, 904, 5329
INVAR-10, Run: 084, F, 0, 0, 0, 0, 0, 0, 105, 105, 0, 1, 600, 5, 200, 816, 6015, 100, 69, 30, 100, 200, 300, 921, 6015
INVAR-10, Run: 085, F, 0, 0, 0, 0, 0, 0, 107, 107, 0, 1, 600, 7, 200, 822, 4679, 100, 57, 42, 100, 200, 300, 929, 4679
INVAR-10, Run: 086, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 776, 5202, 100, 65, 34, 100, 200, 300, 879, 5202
INVAR-10, Run: 087, P, 0, 0, 0, 0, 0, 0, 100, 100, 0, 1, 600, 0, 200, 731, 4807, 100, 59, 40, 100, 200, 300, 831, 4807
INVAR-10, Run: 088, F, 0, 0, 0, 0, 0, 0, 106, 106, 0, 1, 600, 6, 200, 787, 6333, 100, 70, 29, 100, 200, 300, 893, 6333
INVAR-10, Run: 089, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 892, 6541, 100, 67, 32, 100, 200, 300, 995, 6541
INVAR-10, Run: 090, F, 0, 0, 0, 0, 0, 0, 105, 105, 0, 1, 600, 5, 200, 893, 5929, 100, 64, 35, 100, 200, 300, 998, 5929
INVAR-10, Run: 091, F, 0, 0, 0, 0, 0, 0, 107, 107, 0, 1, 600, 7, 200, 1065, 5689, 100, 71, 28, 100, 200, 300, 1172, 5689
INVAR-10, Run: 092, F, 0, 0, 0, 0, 0, 0, 106, 106, 0, 1, 600, 6, 200, 938, 3797, 100, 60, 39, 100, 200, 300, 1044, 3797
INVAR-10, Run: 093, F, 0, 0, 0, 0, 0, 0, 102, 102, 0, 1, 600, 2, 200, 866, 4438, 100, 65, 34, 100, 200, 300, 968, 4438
INVAR-10, Run: 094, F, 0, 0, 0, 0, 0, 0, 104, 104, 0, 1, 600, 4, 200, 745, 5364, 100, 57, 42, 100, 200, 300, 849, 5364
INVAR-10, Run: 095, F, 0, 0, 0, 0, 0, 0, 104, 104, 0, 1, 600, 4, 200, 785, 3982, 100, 64, 35, 100, 200, 300, 889, 3982
INVAR-10, Run: 096, F, 0, 0, 0, 0, 0, 0, 101, 101, 0, 1, 600, 1, 200, 639, 5284, 100, 67, 32, 100, 200, 300, 740, 5284
INVAR-10, Run: 097, F, 0, 0, 0, 0, 0, 0, 102, 102, 0, 1, 600, 2, 200, 851, 5038, 100, 57, 42, 100, 200, 300, 953, 5038
INVAR-10, Run: 098, F, 0, 0, 0, 0, 0, 0, 103, 103, 0, 1, 600, 3, 200, 992, 4219, 100, 60, 39, 100, 200, 300, 1095, 4219
INVAR-10, Run: 099, F, 0, 0, 0, 0, 0, 0, 110, 110, 0, 1, 600, 10, 200, 821, 4264, 100, 64, 35, 100, 200, 300, 931, 4264
INVAR-10, Run: 100, F, 0, 0, 0, 0, 0, 0, 106, 106, 0, 1, 600, 6, 200, 959, 5505, 100, 57, 42, 100, 200, 300, 1065, 5505
INVAR-2, Run: 001, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 146, 767, 28, 19, 8, 28, 56, 84, 176, 767
INVAR-2, Run: 002, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 89, 693, 28, 18, 9, 28, 56, 84, 121, 693
INVAR-2, Run: 003, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 102, 762, 28, 19, 8, 28, 56, 84, 134, 762
INVAR-2, Run: 004, F, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 168, 1, 56, 75, 580, 28, 20, 7, 28, 56, 84, 104, 580
INVAR-2, Run: 005, F, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 168, 5, 56, 122, 728, 28, 16, 11, 28, 56, 84, 155, 728
INVAR-2, Run: 006, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 121, 675, 28, 14, 13, 28, 56, 84, 152, 675
INVAR-2, Run: 007, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 90, 720, 28, 17, 10, 28, 56, 84, 120, 720
INVAR-2, Run: 008, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 99, 497, 28, 18, 9, 28, 56, 84, 127, 497
INVAR-2, Run: 009, F, 0, 0, 0, 0, 0, 0, 35, 35, 0, 1, 168, 7, 56, 100, 835, 28, 16, 11, 28, 56, 84, 135, 835
INVAR-2, Run: 010, F, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 168, 6, 56, 118, 689, 28, 22, 5, 28, 56, 84, 152, 689
INVAR-2, Run: 011, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 103, 568, 28, 19, 8, 28, 56, 84, 133, 568
INVAR-2, Run: 012, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 113, 831, 28, 23, 4, 28, 56, 84, 145, 831
INVAR-2, Run: 013, F, 0, 0, 0, 0, 0, 0, 37, 37, 0, 1, 168, 9, 56, 94, 748, 28, 21, 6, 28, 56, 84, 131, 748
INVAR-2, Run: 014, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 103, 707, 28, 16, 11, 28, 56, 84, 133, 707
INVAR-2, Run: 015, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 128, 694, 28, 13, 14, 28, 56, 84, 156, 694
INVAR-2, Run: 016, F, 0, 0, 0, 0, 0, 0, 36, 36, 0, 1, 168, 8, 56, 181, 656, 28, 13, 14, 28, 56, 84, 217, 656
INVAR-2, Run: 017, F, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 168, 5, 56, 137, 540, 28, 16, 11, 28, 56, 84, 170, 540
INVAR-2, Run: 018, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 105, 631, 28, 18, 9, 28, 56, 84, 137, 631
INVAR-2, Run: 019, F, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 168, 1, 56, 92, 516, 28, 16, 11, 28, 56, 84, 121, 516
INVAR-2, Run: 020, F, 0, 0, 0, 0, 0, 0, 38, 38, 0, 1, 168, 10, 56, 105, 719, 28, 16, 11, 28, 56, 84, 143, 719
INVAR-2, Run: 021, F, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 168, 6, 56, 104, 489, 28, 15, 12, 28, 56, 84, 138, 489
INVAR-2, Run: 022, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 86, 564, 28, 18, 9, 28, 56, 84, 116, 564
INVAR-2, Run: 023, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 160, 882, 28, 19, 8, 28, 56, 84, 188, 882
INVAR-2, Run: 024, F, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 168, 1, 56, 83, 401, 28, 15, 12, 28, 56, 84, 112, 401
INVAR-2, Run: 025, F, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 168, 5, 56, 129, 666, 28, 15, 12, 28, 56, 84, 162, 666
INVAR-2, Run: 026, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 130, 969, 28, 22, 5, 28, 56, 84, 160, 969
INVAR-2, Run: 027, F, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 168, 1, 56, 90, 450, 28, 15, 12, 28, 56, 84, 119, 450
INVAR-2, Run: 028, F, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 168, 6, 56, 84, 476, 28, 17, 10, 28, 56, 84, 118, 476
INVAR-2, Run: 029, F, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 168, 5, 56, 155, 700, 28, 18, 9, 28, 56, 84, 188, 700
INVAR-2, Run: 030, F, 0, 0, 0, 0, 0, 0, 36, 36, 0, 1, 168, 8, 56, 203, 977, 28, 16, 11, 28, 56, 84, 239, 977
INVAR-2, Run: 031, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 102, 555, 28, 18, 9, 28, 56, 84, 133, 555
INVAR-2, Run: 032, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 121, 619, 28, 14, 13, 28, 56, 84, 152, 619
INVAR-2, Run: 033, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 117, 677, 28, 16, 11, 28, 56, 84, 149, 677
INVAR-2, Run: 034, F, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 168, 1, 56, 177, 647, 28, 17, 10, 28, 56, 84, 206, 647
INVAR-2, Run: 035, F, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 168, 5, 56, 135, 637, 28, 17, 10, 28, 56, 84, 168, 637
INVAR-2, Run: 036, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 87, 766, 28, 21, 6, 28, 56, 84, 119, 766
INVAR-2, Run: 037, F, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 168, 1, 56, 98, 463, 28, 17, 10, 28, 56, 84, 127, 463
INVAR-2, Run: 038, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 81, 552, 28, 24, 3, 28, 56, 84, 112, 552
INVAR-2, Run: 039, F, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 168, 6, 56, 134, 815, 28, 19, 8, 28, 56, 84, 168, 815
INVAR-2, Run: 040, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 109, 513, 28, 14, 13, 28, 56, 84, 137, 513
INVAR-2, Run: 041, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 125, 616, 28, 15, 12, 28, 56, 84, 155, 616
INVAR-2, Run: 042, F, 0, 0, 0, 0, 0, 0, 37, 37, 0, 1, 168, 9, 56, 112, 626, 28, 20, 7, 28, 56, 84, 149, 626
INVAR-2, Run: 043, F, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 168, 5, 56, 175, 1139, 28, 19, 8, 28, 56, 84, 208, 1139
INVAR-2, Run: 044, F, 0, 0, 0, 0, 0, 0, 35, 35, 0, 1, 168, 7, 56, 76, 630, 28, 20, 7, 28, 56, 84, 111, 630
INVAR-2, Run: 045, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 121, 788, 28, 18, 9, 28, 56, 84, 152, 788
INVAR-2, Run: 046, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 182, 707, 28, 16, 11, 28, 56, 84, 213, 707
INVAR-2, Run: 047, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 117, 695, 28, 20, 7, 28, 56, 84, 148, 695
INVAR-2, Run: 048, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 124, 617, 28, 19, 8, 28, 56, 84, 155, 617
INVAR-2, Run: 049, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 121, 715, 28, 21, 6, 28, 56, 84, 151, 715
INVAR-2, Run: 050, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 106, 752, 28, 18, 9, 28, 56, 84, 137, 752
INVAR-2, Run: 051, F, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 168, 6, 56, 132, 599, 28, 18, 9, 28, 56, 84, 166, 599
INVAR-2, Run: 052, F, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 168, 6, 56, 143, 799, 28, 16, 11, 28, 56, 84, 177, 799
INVAR-2, Run: 053, F, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 168, 6, 56, 174, 685, 28, 16, 11, 28, 56, 84, 208, 685
INVAR-2, Run: 054, F, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 168, 1, 56, 116, 763, 28, 18, 9, 28, 56, 84, 145, 763
INVAR-2, Run: 055, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 62, 627, 28, 20, 7, 28, 56, 84, 93, 627
INVAR-2, Run: 056, F, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 168, 1, 56, 95, 791, 28, 17, 10, 28, 56, 84, 124, 791
INVAR-2, Run: 057, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 103, 564, 28, 17, 10, 28, 56, 84, 131, 564
INVAR-2, Run: 058, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 121, 679, 28, 17, 10, 28, 56, 84, 153, 679
INVAR-2, Run: 059, F, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 168, 5, 56, 150, 859, 28, 17, 10, 28, 56, 84, 183, 859
INVAR-2, Run: 060, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 92, 579, 28, 16, 11, 28, 56, 84, 122, 579
INVAR-2, Run: 061, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 190, 870, 28, 16, 11, 28, 56, 84, 222, 870
INVAR-2, Run: 062, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 145, 992, 28, 17, 10, 28, 56, 84, 177, 992
INVAR-2, Run: 063, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 132, 790, 28, 17, 10, 28, 56, 84, 163, 790
INVAR-2, Run: 064, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 116, 599, 28, 15, 12, 28, 56, 84, 147, 599
INVAR-2, Run: 065, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 120, 500, 28, 15, 12, 28, 56, 84, 148, 500
INVAR-2, Run: 066, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 89, 597, 28, 14, 13, 28, 56, 84, 121, 597
INVAR-2, Run: 067, F, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 168, 6, 56, 111, 668, 28, 15, 12, 28, 56, 84, 145, 668
INVAR-2, Run: 068, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 134, 502, 28, 19, 8, 28, 56, 84, 166, 502
INVAR-2, Run: 069, F, 0, 0, 0, 0, 0, 0, 38, 38, 0, 1, 168, 10, 56, 154, 756, 28, 17, 10, 28, 56, 84, 192, 756
INVAR-2, Run: 070, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 108, 763, 28, 17, 10, 28, 56, 84, 139, 763
INVAR-2, Run: 071, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 151, 868, 28, 19, 8, 28, 56, 84, 183, 868
INVAR-2, Run: 072, F, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 168, 5, 56, 197, 677, 28, 19, 8, 28, 56, 84, 230, 677
INVAR-2, Run: 073, F, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 168, 6, 56, 104, 559, 28, 13, 14, 28, 56, 84, 138, 559
INVAR-2, Run: 074, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 115, 696, 28, 18, 9, 28, 56, 84, 146, 696
INVAR-2, Run: 075, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 91, 578, 28, 16, 11, 28, 56, 84, 122, 578
INVAR-2, Run: 076, F, 0, 0, 0, 0, 0, 0, 34, 34, 0, 1, 168, 6, 56, 193, 574, 28, 18, 9, 28, 56, 84, 227, 574
INVAR-2, Run: 077, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 101, 689, 28, 19, 8, 28, 56, 84, 133, 689
INVAR-2, Run: 078, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 108, 607, 28, 19, 8, 28, 56, 84, 136, 607
INVAR-2, Run: 079, F, 0, 0, 0, 0, 0, 0, 35, 35, 0, 1, 168, 7, 56, 102, 523, 28, 17, 10, 28, 56, 84, 137, 523
INVAR-2, Run: 080, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 129, 542, 28, 16, 11, 28, 56, 84, 159, 542
INVAR-2, Run: 081, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 80, 578, 28, 21, 6, 28, 56, 84, 108, 578
INVAR-2, Run: 082, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 133, 651, 28, 15, 12, 28, 56, 84, 163, 651
INVAR-2, Run: 083, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 116, 697, 28, 15, 12, 28, 56, 84, 146, 697
INVAR-2, Run: 084, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 91, 584, 28, 13, 14, 28, 56, 84, 119, 584
INVAR-2, Run: 085, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 114, 658, 28, 15, 12, 28, 56, 84, 146, 658
INVAR-2, Run: 086, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 127, 428, 28, 18, 9, 28, 56, 84, 155, 428
INVAR-2, Run: 087, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 72, 434, 28, 18, 9, 28, 56, 84, 102, 434
INVAR-2, Run: 088, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 85, 470, 28, 18, 9, 28, 56, 84, 116, 470
INVAR-2, Run: 089, F, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 168, 1, 56, 125, 627, 28, 17, 10, 28, 56, 84, 154, 627
INVAR-2, Run: 090, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 220, 1053, 28, 16, 11, 28, 56, 84, 250, 1053
INVAR-2, Run: 091, F, 0, 0, 0, 0, 0, 0, 29, 29, 0, 1, 168, 1, 56, 121, 560, 28, 16, 11, 28, 56, 84, 150, 560
INVAR-2, Run: 092, P, 0, 0, 0, 0, 0, 0, 28, 28, 0, 1, 168, 0, 56, 85, 499, 28, 20, 7, 28, 56, 84, 113, 499
INVAR-2, Run: 093, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 120, 587, 28, 17, 10, 28, 56, 84, 151, 587
INVAR-2, Run: 094, F, 0, 0, 0, 0, 0, 0, 33, 33, 0, 1, 168, 5, 56, 142, 882, 28, 15, 12, 28, 56, 84, 175, 882
INVAR-2, Run: 095, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 71, 507, 28, 20, 7, 28, 56, 84, 102, 507
INVAR-2, Run: 096, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 145, 768, 28, 18, 9, 28, 56, 84, 177, 768
INVAR-2, Run: 097, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 145, 663, 28, 15, 12, 28, 56, 84, 175, 663
INVAR-2, Run: 098, F, 0, 0, 0, 0, 0, 0, 31, 31, 0, 1, 168, 3, 56, 123, 626, 28, 14, 13, 28, 56, 84, 154, 626
INVAR-2, Run: 099, F, 0, 0, 0, 0, 0, 0, 32, 32, 0, 1, 168, 4, 56, 141, 706, 28, 18, 9, 28, 56, 84, 173, 706
INVAR-2, Run: 100, F, 0, 0, 0, 0, 0, 0, 30, 30, 0, 1, 168, 2, 56, 115, 652, 28, 19, 8, 28, 56, 84, 145, 652
INVAR-3, Run: 001, F, 0, 0, 0, 0, 0, 0, 88, 88, 0, 1, 492, 6, 164, 563, 3495, 82, 43, 38, 82, 164, 246, 651, 3495
INVAR-3, Run: 002, F, 0, 0, 0, 0, 0, 0, 91, 91, 0, 1, 492, 9, 164, 701, 3579, 82, 50, 31, 82, 164, 246, 792, 3579
INVAR-3, Run: 003, F, 0, 0, 0, 0, 0, 0, 89, 89, 0, 1, 492, 7, 164, 661, 3508, 82, 49, 32, 82, 164, 246, 750, 3508
INVAR-3, Run: 004, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 476, 3059, 82, 58, 23, 82, 164, 246, 563, 3059
INVAR-3, Run: 005, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 682, 2573, 82, 42, 39, 82, 164, 246, 766, 2573
INVAR-3, Run: 006, F, 0, 0, 0, 0, 0, 0, 83, 83, 0, 1, 492, 1, 164, 445, 2951, 82, 55, 26, 82, 164, 246, 528, 2951
INVAR-3, Run: 007, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 568, 3334, 82, 52, 29, 82, 164, 246, 654, 3334
INVAR-3, Run: 008, F, 0, 0, 0, 0, 0, 0, 88, 88, 0, 1, 492, 6, 164, 655, 4970, 82, 58, 23, 82, 164, 246, 743, 4970
INVAR-3, Run: 009, F, 0, 0, 0, 0, 0, 0, 88, 88, 0, 1, 492, 6, 164, 677, 4023, 82, 51, 30, 82, 164, 246, 765, 4023
INVAR-3, Run: 010, F, 0, 0, 0, 0, 0, 0, 89, 89, 0, 1, 492, 7, 164, 569, 3713, 82, 54, 27, 82, 164, 246, 658, 3713
INVAR-3, Run: 011, F, 0, 0, 0, 0, 0, 0, 89, 89, 0, 1, 492, 7, 164, 622, 4456, 82, 62, 19, 82, 164, 246, 711, 4456
INVAR-3, Run: 012, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 575, 4151, 82, 54, 27, 82, 164, 246, 662, 4151
INVAR-3, Run: 013, F, 0, 0, 0, 0, 0, 0, 88, 88, 0, 1, 492, 6, 164, 580, 3802, 82, 55, 26, 82, 164, 246, 668, 3802
INVAR-3, Run: 014, F, 0, 0, 0, 0, 0, 0, 93, 93, 0, 1, 492, 11, 164, 594, 3685, 82, 54, 27, 82, 164, 246, 687, 3685
INVAR-3, Run: 015, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 533, 3490, 82, 48, 33, 82, 164, 246, 617, 3490
INVAR-3, Run: 016, F, 0, 0, 0, 0, 0, 0, 83, 83, 0, 1, 492, 1, 164, 685, 4661, 82, 48, 33, 82, 164, 246, 768, 4661
INVAR-3, Run: 017, F, 0, 0, 0, 0, 0, 0, 87, 87, 0, 1, 492, 5, 164, 529, 2788, 82, 54, 27, 82, 164, 246, 616, 2788
INVAR-3, Run: 018, F, 0, 0, 0, 0, 0, 0, 84, 84, 0, 1, 492, 2, 164, 800, 4027, 82, 52, 29, 82, 164, 246, 884, 4027
INVAR-3, Run: 019, F, 0, 0, 0, 0, 0, 0, 85, 85, 0, 1, 492, 3, 164, 580, 3193, 82, 54, 27, 82, 164, 246, 665, 3193
INVAR-3, Run: 020, F, 0, 0, 0, 0, 0, 0, 83, 83, 0, 1, 492, 1, 164, 652, 4699, 82, 63, 18, 82, 164, 246, 735, 4699
INVAR-3, Run: 021, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 559, 3191, 82, 59, 22, 82, 164, 246, 645, 3191
INVAR-3, Run: 022, F, 0, 0, 0, 0, 0, 0, 83, 83, 0, 1, 492, 1, 164, 599, 3732, 82, 51, 30, 82, 164, 246, 682, 3732
INVAR-3, Run: 023, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 431, 3422, 82, 52, 29, 82, 164, 246, 517, 3422
INVAR-3, Run: 024, F, 0, 0, 0, 0, 0, 0, 86, 86, 0, 1, 492, 4, 164, 639, 3465, 82, 55, 26, 82, 164, 246, 725, 3465
INVAR-3, Run: 025, F, 0, 0, 0, 0, 0, 0, 91, 91, 0, 1, 492, 9, 164, 593, 3890, 82, 46, 35, 82, 164, 246, 684, 3890
