Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B
4, Run: 001, F, 0, 1, 0, 1, 0, 0, 1, 35, 0, 83, 1
4, Run: 002, F, 0, 1, 0, 1, 0, 0, 2, 26, 0, 92, 1
4, Run: 003, F, 0, 1, 0, 1, 0, 0, 0, 28, 0, 90, 1
4, Run: 004, F, 0, 1, 0, 1, 0, 0, 2, 18, 0, 100, 1
4, Run: 005, F, 0, 1, 0, 1, 0, 0, 0, 31, 0, 87, 1
4, Run: 006, F, 0, 1, 0, 1, 0, 0, 1, 17, 0, 101, 1
4, Run: 007, F, 0, 1, 0, 1, 0, 0, 0, 32, 0, 86, 1
4, Run: 008, F, 0, 1, 0, 1, 0, 0, 2, 11, 0, 107, 1
4, Run: 009, F, 0, 1, 0, 1, 0, 0, 0, 34, 0, 84, 1
4, Run: 010, F, 0, 1, 0, 1, 0, 0, 0, 35, 0, 83, 1
4, Run: 011, F, 0, 1, 0, 1, 0, 0, 0, 18, 0, 100, 1
4, Run: 012, F, 0, 1, 0, 1, 0, 0, 0, 19, 0, 99, 1
4, Run: 013, F, 0, 1, 0, 1, 0, 0, 1, 26, 0, 92, 1
4, Run: 014, F, 0, 1, 0, 1, 0, 0, 0, 22, 0, 96, 1
4, Run: 015, F, 0, 1, 0, 1, 0, 0, 0, 31, 0, 87, 1
4, Run: 016, F, 0, 1, 0, 1, 0, 0, 1, 28, 0, 90, 1
4, Run: 017, F, 0, 1, 0, 1, 0, 0, 2, 16, 0, 102, 1
4, Run: 018, F, 0, 1, 0, 1, 0, 0, 2, 15, 0, 103, 1
4, Run: 019, F, 0, 1, 0, 1, 0, 0, 3, 39, 0, 79, 1
4, Run: 020, F, 0, 1, 0, 1, 0, 0, 1, 32, 0, 86, 1
4, Run: 021, F, 0, 1, 0, 1, 0, 0, 1, 48, 0, 70, 1
4, Run: 022, F, 0, 1, 0, 1, 0, 0, 0, 24, 0, 94, 1
