Input Number, Run_Number, Result@ 100, X1, X2, U
1, Run: 001, P, 0, 165, 0
1, Run: 002, P, 59, 0, 0
1, Run: 003, P, 60, 0, 0
1, Run: 004, P, 108, 0, 0
1, Run: 005, P, 79, 0, 0
1, Run: 006, P, 52, 0, 0
1, Run: 007, P, 66, 0, 0
1, Run: 008, P, 53, 0, 0
1, Run: 009, P, 65, 0, 0
1, Run: 010, P, 64, 0, 0
1, Run: 011, P, 79, 0, 0
1, Run: 012, P, 55, 0, 0
1, Run: 013, P, 51, 0, 0
1, Run: 014, P, 59, 0, 0
1, Run: 015, P, 55, 0, 0
1, Run: 016, P, 53, 0, 0
1, Run: 017, P, 59, 0, 0
1, Run: 018, P, 83, 0, 0
1, Run: 019, P, 79, 0, 0
1, Run: 020, P, 53, 0, 0
1, Run: 021, P, 56, 0, 0
1, Run: 022, P, 52, 0, 0
1, Run: 023, P, 0, 88, 0
1, Run: 024, P, 53, 0, 0
1, Run: 025, P, 105, 0, 0
1, Run: 026, P, 49, 0, 0
1, Run: 027, P, 50, 0, 0
1, Run: 028, P, 57, 0, 0
1, Run: 029, P, 126, 0, 0
1, Run: 030, P, 65, 0, 0
1, Run: 031, P, 58, 0, 0
1, Run: 032, P, 59, 0, 0
1, Run: 033, P, 46, 0, 0
1, Run: 034, P, 56, 0, 0
1, Run: 035, P, 55, 0, 0
1, Run: 036, P, 65, 0, 0
1, Run: 037, P, 48, 0, 0
1, Run: 038, P, 64, 0, 0
1, Run: 039, P, 74, 0, 0
1, Run: 040, P, 57, 0, 0
1, Run: 041, P, 50, 0, 0
1, Run: 042, P, 79, 0, 0
1, Run: 043, P, 54, 0, 0
1, Run: 044, P, 47, 0, 0
1, Run: 045, P, 62, 0, 0
1, Run: 046, P, 61, 0, 0
1, Run: 047, P, 59, 0, 0
1, Run: 048, P, 59, 0, 0
1, Run: 049, P, 59, 0, 0
1, Run: 050, P, 52, 0, 0
1, Run: 051, P, 0, 142, 0
1, Run: 052, P, 48, 0, 0
1, Run: 053, P, 90, 0, 0
1, Run: 054, P, 70, 0, 0
1, Run: 055, P, 53, 0, 0
1, Run: 056, P, 67, 0, 0
1, Run: 057, P, 93, 0, 0
1, Run: 058, P, 57, 0, 0
1, Run: 059, P, 42, 0, 0
1, Run: 060, P, 76, 0, 0
1, Run: 061, P, 101, 0, 0
1, Run: 062, P, 65, 0, 0
1, Run: 063, P, 68, 0, 0
1, Run: 064, P, 52, 0, 0
1, Run: 065, P, 51, 0, 0
1, Run: 066, P, 94, 0, 0
1, Run: 067, P, 48, 0, 0
1, Run: 068, P, 53, 0, 0
1, Run: 069, P, 88, 0, 0
1, Run: 070, P, 57, 0, 0
1, Run: 071, P, 54, 0, 0
1, Run: 072, P, 46, 0, 0
1, Run: 073, P, 60, 0, 0
1, Run: 074, P, 51, 0, 0
1, Run: 075, P, 51, 0, 0
1, Run: 076, P, 48, 0, 0
1, Run: 077, P, 62, 0, 0
1, Run: 078, P, 94, 0, 0
1, Run: 079, P, 91, 0, 0
1, Run: 080, P, 127, 0, 0
1, Run: 081, P, 65, 0, 0
1, Run: 082, P, 100, 0, 0
1, Run: 083, P, 83, 0, 0
1, Run: 084, P, 59, 0, 0
1, Run: 085, P, 61, 0, 0
1, Run: 086, P, 90, 0, 0
1, Run: 087, P, 74, 0, 0
1, Run: 088, P, 47, 0, 0
1, Run: 089, P, 41, 0, 0
1, Run: 090, P, 47, 0, 0
1, Run: 091, P, 74, 0, 0
1, Run: 092, P, 55, 0, 0
1, Run: 093, P, 51, 0, 0
1, Run: 094, P, 88, 0, 0
1, Run: 095, P, 55, 0, 0
1, Run: 096, P, 94, 0, 0
1, Run: 097, P, 55, 0, 0
1, Run: 098, P, 58, 0, 0
1, Run: 099, P, 65, 0, 0
1, Run: 100, P, 43, 0, 0
10, Run: 001, P, 15, 0, 0
10, Run: 002, P, 0, 22, 0
10, Run: 003, P, 13, 0, 0
10, Run: 004, P, 24, 0, 0
10, Run: 005, P, 35, 0, 0
10, Run: 006, P, 18, 0, 0
10, Run: 007, P, 0, 25, 0
10, Run: 008, P, 17, 0, 0
10, Run: 009, P, 0, 42, 0
10, Run: 010, P, 17, 0, 0
10, Run: 011, P, 0, 30, 0
10, Run: 012, P, 13, 0, 0
10, Run: 013, P, 21, 0, 0
10, Run: 014, P, 19, 0, 0
10, Run: 015, P, 0, 39, 0
10, Run: 016, P, 24, 0, 0
10, Run: 017, P, 14, 0, 0
10, Run: 018, P, 0, 23, 0
10, Run: 019, P, 13, 0, 0
10, Run: 020, P, 0, 32, 0
10, Run: 021, P, 0, 20, 0
10, Run: 022, P, 0, 20, 0
10, Run: 023, P, 23, 0, 0
10, Run: 024, P, 14, 0, 0
10, Run: 025, P, 0, 21, 0
10, Run: 026, P, 12, 0, 0
10, Run: 027, P, 33, 0, 0
10, Run: 028, P, 12, 0, 0
10, Run: 029, P, 0, 22, 0
10, Run: 030, P, 17, 0, 0
10, Run: 031, P, 22, 0, 0
10, Run: 032, P, 13, 0, 0
10, Run: 033, P, 22, 0, 0
10, Run: 034, P, 0, 32, 0
10, Run: 035, P, 17, 0, 0
10, Run: 036, P, 17, 0, 0
10, Run: 037, P, 29, 0, 0
10, Run: 038, P, 20, 0, 0
10, Run: 039, P, 22, 0, 0
10, Run: 040, P, 0, 27, 0
10, Run: 041, P, 0, 26, 0
10, Run: 042, P, 0, 38, 0
10, Run: 043, P, 30, 0, 0
