Input Number, Run_Number, Result@ 100, X1, X2, U
1, Run: 001, F, 0, 165, 0
1, Run: 002, F, 59, 0, 0
1, Run: 003, F, 60, 0, 0
1, Run: 004, F, 108, 0, 0
1, Run: 005, F, 79, 0, 0
1, Run: 006, F, 52, 0, 0
1, Run: 007, F, 66, 0, 0
1, Run: 008, F, 53, 0, 0
1, Run: 009, F, 65, 0, 0
1, Run: 010, F, 64, 0, 0
1, Run: 011, F, 79, 0, 0
1, Run: 012, F, 55, 0, 0
1, Run: 013, F, 51, 0, 0
1, Run: 014, F, 59, 0, 0
1, Run: 015, F, 55, 0, 0
1, Run: 016, F, 53, 0, 0
1, Run: 017, F, 59, 0, 0
1, Run: 018, F, 83, 0, 0
1, Run: 019, F, 79, 0, 0
1, Run: 020, F, 53, 0, 0
1, Run: 021, F, 56, 0, 0
1, Run: 022, F, 52, 0, 0
1, Run: 023, F, 0, 88, 0
1, Run: 024, F, 53, 0, 0
1, Run: 025, F, 105, 0, 0
1, Run: 026, F, 49, 0, 0
1, Run: 027, F, 50, 0, 0
1, Run: 028, F, 57, 0, 0
1, Run: 029, F, 126, 0, 0
1, Run: 030, F, 65, 0, 0
1, Run: 031, F, 58, 0, 0
1, Run: 032, F, 59, 0, 0
1, Run: 033, F, 46, 0, 0
1, Run: 034, F, 56, 0, 0
1, Run: 035, F, 55, 0, 0
1, Run: 036, F, 65, 0, 0
1, Run: 037, F, 48, 0, 0
1, Run: 038, F, 64, 0, 0
1, Run: 039, F, 74, 0, 0
1, Run: 040, F, 57, 0, 0
1, Run: 041, F, 50, 0, 0
1, Run: 042, F, 79, 0, 0
1, Run: 043, F, 54, 0, 0
1, Run: 044, F, 47, 0, 0
1, Run: 045, F, 62, 0, 0
1, Run: 046, F, 61, 0, 0
1, Run: 047, F, 59, 0, 0
1, Run: 048, F, 59, 0, 0
1, Run: 049, F, 59, 0, 0
1, Run: 050, F, 52, 0, 0
1, Run: 051, F, 0, 142, 0
1, Run: 052, F, 48, 0, 0
1, Run: 053, F, 90, 0, 0
1, Run: 054, F, 70, 0, 0
1, Run: 055, F, 53, 0, 0
1, Run: 056, F, 67, 0, 0
1, Run: 057, F, 93, 0, 0
1, Run: 058, F, 57, 0, 0
1, Run: 059, F, 42, 0, 0
1, Run: 060, F, 76, 0, 0
1, Run: 061, F, 101, 0, 0
1, Run: 062, F, 65, 0, 0
1, Run: 063, F, 68, 0, 0
1, Run: 064, F, 52, 0, 0
1, Run: 065, F, 51, 0, 0
1, Run: 066, F, 94, 0, 0
1, Run: 067, F, 48, 0, 0
1, Run: 068, F, 53, 0, 0
1, Run: 069, F, 88, 0, 0
1, Run: 070, F, 57, 0, 0
1, Run: 071, F, 54, 0, 0
1, Run: 072, F, 46, 0, 0
1, Run: 073, F, 60, 0, 0
1, Run: 074, F, 51, 0, 0
1, Run: 075, F, 51, 0, 0
1, Run: 076, F, 48, 0, 0
1, Run: 077, F, 62, 0, 0
1, Run: 078, F, 94, 0, 0
1, Run: 079, F, 91, 0, 0
1, Run: 080, F, 127, 0, 0
1, Run: 081, F, 65, 0, 0
1, Run: 082, F, 100, 0, 0
1, Run: 083, F, 83, 0, 0
1, Run: 084, F, 59, 0, 0
1, Run: 085, F, 61, 0, 0
1, Run: 086, F, 90, 0, 0
1, Run: 087, F, 74, 0, 0
1, Run: 088, F, 47, 0, 0
1, Run: 089, F, 41, 0, 0
1, Run: 090, F, 47, 0, 0
1, Run: 091, F, 74, 0, 0
1, Run: 092, F, 55, 0, 0
1, Run: 093, F, 51, 0, 0
1, Run: 094, F, 88, 0, 0
1, Run: 095, F, 55, 0, 0
1, Run: 096, F, 94, 0, 0
1, Run: 097, F, 55, 0, 0
1, Run: 098, F, 58, 0, 0
1, Run: 099, F, 65, 0, 0
1, Run: 100, F, 43, 0, 0
10, Run: 001, F, 15, 0, 0
10, Run: 002, F, 0, 22, 0
10, Run: 003, F, 13, 0, 0
10, Run: 004, F, 24, 0, 0
10, Run: 005, F, 35, 0, 0
10, Run: 006, F, 18, 0, 0
10, Run: 007, F, 0, 25, 0
10, Run: 008, F, 17, 0, 0
10, Run: 009, F, 0, 42, 0
10, Run: 010, F, 17, 0, 0
10, Run: 011, F, 0, 30, 0
10, Run: 012, F, 13, 0, 0
10, Run: 013, F, 21, 0, 0
10, Run: 014, F, 19, 0, 0
10, Run: 015, F, 0, 39, 0
10, Run: 016, F, 24, 0, 0
10, Run: 017, F, 14, 0, 0
10, Run: 018, F, 0, 23, 0
10, Run: 019, F, 13, 0, 0
10, Run: 020, F, 0, 32, 0
10, Run: 021, F, 0, 20, 0
