Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
M1,1,100,76,0,0,0,76
M1,10,100,78,0,0,0,78
M1,11,100,67,0,0,0,67
M1,12,100,76,0,0,0,76
M1,2,100,71,0,0,0,71
M1,3,100,66,0,0,0,66
M1,4,100,82,0,0,0,82
M1,5,100,73,0,0,0,73
M1,6,100,73,0,0,0,73
M1,7,100,74,0,0,0,74
M1,8,100,76,0,0,0,76
M1,9,100,70,0,0,0,70
M2,1,100,38,0,0,0,38
M2,10,100,34,0,0,0,34
M2,11,100,29,0,0,0,29
M2,12,100,39,0,0,0,39
M2,2,100,38,0,0,0,38
M2,3,100,31,0,0,0,31
M2,4,100,40,0,0,0,40
M2,5,100,30,0,0,0,30
M2,6,100,41,0,0,0,41
M2,7,100,45,0,0,0,45
M2,8,100,45,0,0,0,45
M2,9,100,29,0,0,0,29
M3,1,100,30,0,0,0,30
M3,10,100,26,0,0,0,26
M3,11,100,28,0,0,0,28
M3,12,100,28,0,0,0,28
M3,13,100,23,0,0,0,23
M3,14,100,30,0,0,0,30
M3,15,100,23,0,0,0,23
M3,16,100,24,0,0,0,24
M3,17,100,25,0,0,0,25
M3,18,100,23,0,0,0,23
M3,19,100,25,0,0,0,25
M3,2,100,22,0,0,0,22
M3,20,100,26,0,0,0,26
M3,21,100,33,0,0,0,33
M3,22,100,25,0,0,0,25
M3,3,100,26,0,0,0,26
M3,4,100,31,0,0,0,31
M3,5,100,30,0,0,0,30
M3,6,100,28,0,0,0,28
M3,7,100,27,0,0,0,27
M3,8,100,22,0,0,0,22
M3,9,100,32,0,0,0,32
M4,1,100,65,0,0,0,65
M4,10,100,64,0,0,0,64
M4,11,100,64,0,0,0,64
M4,12,100,59,0,0,0,59
M4,13,100,68,0,0,0,68
M4,14,100,72,0,0,0,72
M4,15,100,57,0,0,0,57
M4,16,100,67,0,0,0,67
M4,17,100,55,0,0,0,55
M4,18,100,60,0,0,0,60
M4,19,100,63,0,0,0,63
M4,2,100,59,0,0,0,59
M4,20,100,61,0,0,0,61
M4,21,100,65,0,0,0,65
M4,22,100,61,0,0,0,61
M4,3,100,60,0,0,0,60
M4,4,100,74,0,0,0,74
M4,5,100,66,0,0,0,66
M4,6,100,63,0,0,0,63
M4,7,100,60,0,0,0,60
M4,8,100,60,0,0,0,60
M4,9,100,64,0,0,0,64
M5,1,100,28,0,0,0,28
M5,2,100,37,0,0,0,37
M5,3,100,38,0,0,0,38
M5,4,100,38,0,0,0,38
M5,5,100,31,0,0,0,31
M5,6,100,34,0,0,0,34
