Input Number, Run_Number, Result@ 100, X2, X1, U, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4
INVAR-26, Run: 042, P, 0, 35, 0, 0, 4, 8, 0, 4
INVAR-26, Run: 043, P, 0, 35, 0, 0, 4, 7, 0, 3
INVAR-26, Run: 044, P, 0, 35, 0, 0, 4, 11, 0, 7
INVAR-26, Run: 045, P, 0, 35, 0, 0, 4, 8, 0, 4
INVAR-26, Run: 046, P, 0, 35, 0, 0, 4, 6, 0, 2
INVAR-26, Run: 047, P, 0, 35, 0, 0, 4, 7, 0, 3
INVAR-26, Run: 048, P, 0, 35, 0, 1, 4, 5, 0, 1
INVAR-26, Run: 049, P, 0, 35, 0, 0, 4, 6, 0, 2
INVAR-26, Run: 050, P, 0, 35, 0, 0, 4, 5, 0, 1
INVAR-26, Run: 051, P, 0, 35, 0, 0, 4, 7, 0, 3
INVAR-26, Run: 052, P, 0, 35, 0, 0, 5, 13, 1, 9
INVAR-26, Run: 053, P, 0, 35, 0, 0, 4, 5, 0, 1
INVAR-26, Run: 054, P, 0, 35, 0, 0, 4, 5, 0, 1
INVAR-26, Run: 055, P, 0, 35, 0, 0, 4, 6, 0, 2
INVAR-26, Run: 056, P, 0, 35, 0, 0, 6, 6, 2, 2
INVAR-26, Run: 057, P, 0, 35, 0, 1, 5, 9, 1, 5
INVAR-26, Run: 058, P, 0, 35, 0, 0, 5, 10, 1, 6
INVAR-26, Run: 059, P, 0, 35, 0, 0, 4, 12, 0, 8
INVAR-26, Run: 060, P, 0, 35, 0, 0, 4, 7, 0, 3
INVAR-26, Run: 061, P, 0, 35, 0, 0, 4, 9, 0, 5
INVAR-26, Run: 062, P, 0, 35, 0, 0, 4, 9, 0, 5
INVAR-26, Run: 063, P, 0, 35, 0, 0, 4, 7, 0, 3
INVAR-26, Run: 064, P, 0, 35, 0, 0, 4, 8, 0, 4
INVAR-26, Run: 065, P, 0, 35, 0, 0, 4, 8, 0, 4
INVAR-26, Run: 066, P, 0, 35, 0, 0, 5, 15, 1, 11
INVAR-26, Run: 067, P, 0, 35, 0, 0, 5, 8, 1, 4
INVAR-26, Run: 068, P, 0, 35, 0, 0, 4, 6, 0, 2
INVAR-26, Run: 069, P, 0, 35, 0, 0, 4, 7, 0, 3
INVAR-26, Run: 070, P, 0, 35, 0, 0, 4, 9, 0, 5
INVAR-26, Run: 071, P, 0, 35, 0, 0, 4, 7, 0, 3
INVAR-26, Run: 072, P, 0, 35, 0, 0, 5, 8, 1, 4
INVAR-26, Run: 073, P, 0, 35, 0, 0, 4, 8, 0, 4
INVAR-26, Run: 074, P, 0, 35, 0, 0, 5, 10, 1, 6
INVAR-26, Run: 075, P, 0, 35, 0, 0, 4, 6, 0, 2
INVAR-26, Run: 076, P, 0, 35, 0, 1, 4, 5, 0, 1
INVAR-26, Run: 077, P, 0, 35, 0, 0, 4, 6, 0, 2
INVAR-26, Run: 078, P, 0, 35, 0, 0, 4, 8, 0, 4
INVAR-26, Run: 079, P, 0, 35, 0, 0, 6, 11, 2, 7
INVAR-26, Run: 080, P, 0, 35, 0, 0, 4, 6, 0, 2
INVAR-26, Run: 081, P, 0, 35, 0, 0, 4, 10, 0, 6
INVAR-26, Run: 082, P, 0, 35, 0, 0, 4, 16, 0, 12
INVAR-26, Run: 083, P, 0, 35, 0, 1, 4, 7, 0, 3
INVAR-26, Run: 084, P, 0, 35, 0, 1, 4, 7, 0, 3
INVAR-26, Run: 085, P, 0, 35, 0, 0, 4, 9, 0, 5
INVAR-26, Run: 086, P, 0, 35, 0, 0, 4, 4, 0, 0
INVAR-26, Run: 087, P, 0, 35, 0, 1, 4, 5, 0, 1
INVAR-26, Run: 088, P, 0, 35, 0, 0, 4, 6, 0, 2
INVAR-26, Run: 089, P, 0, 35, 0, 0, 6, 13, 2, 9
INVAR-26, Run: 090, P, 0, 35, 0, 0, 4, 9, 0, 5
INVAR-26, Run: 091, P, 0, 35, 0, 1, 4, 9, 0, 5
INVAR-26, Run: 092, P, 0, 35, 0, 0, 5, 7, 1, 3
INVAR-26, Run: 093, P, 0, 35, 0, 0, 4, 6, 0, 2
INVAR-26, Run: 094, P, 0, 35, 0, 0, 4, 5, 0, 1
INVAR-26, Run: 095, P, 0, 35, 0, 0, 7, 14, 3, 10
INVAR-26, Run: 096, P, 0, 35, 0, 0, 4, 8, 0, 4
INVAR-26, Run: 097, P, 0, 35, 0, 0, 5, 9, 1, 5
INVAR-26, Run: 098, P, 0, 35, 0, 0, 4, 7, 0, 3
INVAR-26, Run: 099, P, 0, 35, 0, 0, 4, 11, 0, 7
INVAR-26, Run: 100, P, 0, 35, 0, 0, 4, 6, 0, 2
INVAR-27, Run: 001, P, 0, 91, 0, 0, 41, 62, 9, 30
INVAR-27, Run: 002, P, 0, 91, 0, 0, 39, 65, 7, 33
INVAR-27, Run: 003, P, 0, 91, 0, 1, 39, 72, 7, 40
INVAR-27, Run: 004, P, 0, 91, 0, 1, 64, 101, 32, 69
INVAR-27, Run: 005, P, 0, 91, 0, 1, 44, 67, 12, 35
INVAR-27, Run: 006, P, 0, 91, 0, 1, 52, 102, 20, 70
INVAR-27, Run: 007, P, 0, 91, 0, 0, 51, 88, 19, 56
INVAR-27, Run: 008, P, 0, 91, 0, 0, 45, 83, 13, 51
INVAR-27, Run: 009, P, 0, 91, 0, 1, 40, 89, 8, 57
INVAR-27, Run: 010, P, 0, 91, 0, 0, 41, 65, 9, 33
INVAR-27, Run: 011, P, 0, 91, 0, 4, 40, 64, 8, 32
INVAR-27, Run: 012, P, 0, 91, 0, 1, 48, 78, 16, 46
INVAR-27, Run: 013, P, 0, 91, 0, 0, 66, 107, 34, 75
INVAR-27, Run: 014, P, 0, 91, 0, 0, 45, 74, 13, 42
INVAR-27, Run: 015, P, 0, 91, 0, 1, 70, 103, 38, 71
INVAR-27, Run: 016, P, 0, 91, 0, 3, 40, 80, 8, 48
INVAR-27, Run: 017, P, 0, 91, 0, 1, 44, 66, 12, 34
INVAR-27, Run: 018, P, 0, 91, 0, 1, 66, 98, 34, 66
INVAR-27, Run: 019, P, 0, 91, 0, 2, 59, 102, 27, 70
INVAR-27, Run: 020, P, 0, 91, 0, 0, 41, 63, 9, 31
INVAR-27, Run: 021, P, 0, 91, 0, 0, 55, 100, 23, 68
INVAR-27, Run: 022, P, 0, 91, 0, 1, 44, 96, 12, 64
INVAR-27, Run: 023, P, 0, 91, 0, 1, 37, 70, 5, 38
INVAR-27, Run: 024, P, 0, 91, 0, 2, 44, 78, 12, 46
INVAR-27, Run: 025, P, 0, 91, 0, 0, 41, 73, 9, 41
INVAR-27, Run: 026, P, 0, 91, 0, 2, 40, 81, 8, 49
INVAR-27, Run: 027, P, 0, 91, 0, 1, 55, 106, 23, 74
INVAR-27, Run: 028, P, 0, 91, 0, 0, 43, 88, 11, 56
INVAR-27, Run: 029, P, 0, 91, 0, 1, 42, 82, 10, 50
INVAR-27, Run: 030, P, 0, 91, 0, 0, 46, 76, 14, 44
INVAR-27, Run: 031, P, 0, 91, 0, 2, 54, 84, 22, 52
INVAR-27, Run: 032, P, 0, 91, 0, 1, 42, 63, 10, 31
INVAR-27, Run: 033, P, 0, 91, 0, 0, 58, 90, 26, 58
INVAR-27, Run: 034, P, 0, 91, 0, 0, 34, 63, 2, 31
INVAR-27, Run: 035, P, 0, 91, 0, 0, 50, 90, 18, 58
INVAR-27, Run: 036, P, 0, 91, 0, 1, 37, 57, 5, 25
INVAR-27, Run: 037, P, 0, 91, 0, 2, 40, 65, 8, 33
INVAR-27, Run: 038, P, 0, 91, 0, 0, 43, 64, 11, 32
INVAR-27, Run: 039, P, 0, 91, 0, 0, 42, 83, 10, 51
INVAR-27, Run: 040, P, 0, 91, 0, 0, 38, 63, 6, 31
INVAR-27, Run: 041, P, 0, 91, 0, 1, 40, 63, 8, 31
INVAR-27, Run: 042, P, 0, 91, 0, 0, 49, 76, 17, 44
INVAR-27, Run: 043, P, 0, 91, 0, 1, 48, 79, 16, 47
INVAR-27, Run: 044, P, 0, 91, 0, 1, 43, 81, 11, 49
INVAR-27, Run: 045, P, 0, 91, 0, 0, 45, 70, 13, 38
INVAR-27, Run: 046, P, 0, 91, 0, 0, 48, 77, 16, 45
INVAR-27, Run: 047, P, 0, 91, 0, 0, 42, 70, 10, 38
INVAR-27, Run: 048, P, 0, 91, 0, 2, 66, 87, 34, 55
INVAR-27, Run: 049, P, 0, 91, 0, 3, 56, 93, 24, 61
INVAR-27, Run: 050, P, 0, 91, 0, 1, 55, 102, 23, 70
INVAR-27, Run: 051, P, 0, 91, 0, 1, 40, 66, 8, 34
INVAR-27, Run: 052, P, 0, 91, 0, 1, 57, 113, 25, 81
INVAR-27, Run: 053, P, 0, 91, 0, 2, 53, 106, 21, 74
INVAR-27, Run: 054, P, 0, 91, 0, 1, 42, 73, 10, 41
INVAR-27, Run: 055, P, 0, 91, 0, 0, 38, 56, 6, 24
INVAR-27, Run: 056, P, 0, 91, 0, 1, 44, 69, 12, 37
INVAR-27, Run: 057, P, 0, 91, 0, 0, 46, 66, 14, 34
INVAR-27, Run: 058, P, 0, 91, 0, 0, 65, 101, 33, 69
INVAR-27, Run: 059, P, 0, 91, 0, 0, 47, 63, 15, 31
INVAR-27, Run: 060, P, 0, 91, 0, 1, 41, 61, 9, 29
INVAR-27, Run: 061, P, 0, 91, 0, 0, 41, 66, 9, 34
INVAR-27, Run: 062, P, 0, 91, 0, 1, 37, 62, 5, 30
INVAR-27, Run: 063, P, 0, 91, 0, 0, 53, 77, 21, 45
INVAR-27, Run: 064, P, 0, 91, 0, 1, 43, 76, 11, 44
INVAR-27, Run: 065, P, 0, 91, 0, 1, 37, 71, 5, 39
INVAR-27, Run: 066, P, 0, 91, 0, 1, 42, 74, 10, 42
INVAR-27, Run: 067, P, 0, 91, 0, 2, 43, 73, 11, 41
INVAR-27, Run: 068, P, 0, 91, 0, 1, 42, 88, 10, 56
INVAR-27, Run: 069, P, 0, 91, 0, 3, 39, 55, 7, 23
INVAR-27, Run: 070, P, 0, 91, 0, 2, 47, 81, 15, 49
INVAR-27, Run: 071, P, 0, 91, 0, 1, 47, 79, 15, 47
INVAR-27, Run: 072, P, 0, 91, 0, 0, 53, 101, 21, 69
INVAR-27, Run: 073, P, 0, 91, 0, 0, 52, 92, 20, 60
INVAR-27, Run: 074, P, 0, 91, 0, 0, 48, 86, 16, 54
INVAR-27, Run: 075, P, 0, 91, 0, 1, 57, 92, 25, 60
INVAR-27, Run: 076, P, 0, 91, 0, 2, 36, 53, 4, 21
INVAR-27, Run: 077, P, 0, 91, 0, 1, 48, 63, 16, 31
INVAR-27, Run: 078, P, 0, 91, 0, 1, 43, 64, 11, 32
INVAR-27, Run: 079, P, 0, 91, 0, 0, 34, 60, 2, 28
INVAR-27, Run: 080, P, 0, 91, 0, 0, 46, 76, 14, 44
INVAR-27, Run: 081, P, 0, 91, 0, 0, 58, 100, 26, 68
INVAR-27, Run: 082, P, 0, 91, 0, 0, 39, 66, 7, 34
INVAR-27, Run: 083, P, 0, 91, 0, 1, 46, 74, 14, 42
INVAR-27, Run: 084, P, 0, 91, 0, 0, 51, 93, 19, 61
INVAR-27, Run: 085, P, 0, 91, 0, 0, 48, 81, 16, 49
INVAR-27, Run: 086, P, 0, 91, 0, 0, 46, 80, 14, 48
INVAR-27, Run: 087, P, 0, 91, 0, 3, 44, 70, 12, 38
INVAR-27, Run: 088, P, 0, 91, 0, 3, 47, 90, 15, 58
INVAR-27, Run: 089, P, 0, 91, 0, 0, 43, 68, 11, 36
INVAR-27, Run: 090, P, 0, 91, 0, 0, 38, 69, 6, 37
INVAR-27, Run: 091, P, 0, 91, 0, 0, 63, 104, 31, 72
INVAR-27, Run: 092, P, 0, 91, 0, 2, 46, 82, 14, 50
INVAR-27, Run: 093, P, 0, 91, 0, 0, 45, 70, 13, 38
INVAR-27, Run: 094, P, 0, 91, 0, 2, 51, 93, 19, 61
INVAR-27, Run: 095, P, 0, 91, 0, 0, 37, 78, 5, 46
INVAR-27, Run: 096, P, 0, 91, 0, 0, 36, 65, 4, 33
INVAR-27, Run: 097, P, 0, 91, 0, 1, 42, 69, 10, 37
INVAR-27, Run: 098, P, 0, 91, 0, 3, 44, 85, 12, 53
INVAR-27, Run: 099, P, 0, 91, 0, 2, 52, 95, 20, 63
INVAR-27, Run: 100, P, 0, 91, 0, 1, 44, 80, 12, 48
INVAR-28, Run: 001, P, 0, 121, 0, 1, 44, 93, 10, 59
INVAR-28, Run: 002, P, 0, 121, 0, 0, 48, 83, 14, 49
INVAR-28, Run: 003, P, 0, 121, 0, 1, 38, 65, 4, 31
INVAR-28, Run: 004, P, 0, 121, 0, 1, 57, 94, 23, 60
INVAR-28, Run: 005, P, 0, 121, 0, 0, 38, 67, 4, 33
INVAR-28, Run: 006, P, 0, 121, 0, 1, 50, 76, 16, 42
INVAR-28, Run: 007, P, 0, 121, 0, 0, 46, 91, 12, 57
INVAR-28, Run: 008, P, 0, 121, 0, 2, 41, 85, 7, 51
INVAR-28, Run: 009, P, 0, 121, 0, 1, 40, 74, 6, 40
INVAR-28, Run: 010, P, 0, 121, 0, 0, 44, 83, 10, 49
INVAR-28, Run: 011, P, 0, 121, 0, 1, 45, 74, 11, 40
INVAR-28, Run: 012, P, 0, 121, 0, 0, 43, 79, 9, 45
INVAR-28, Run: 013, P, 0, 121, 0, 0, 38, 70, 4, 36
INVAR-28, Run: 014, P, 0, 121, 0, 0, 42, 81, 8, 47
INVAR-28, Run: 015, P, 0, 121, 0, 2, 45, 86, 11, 52
INVAR-28, Run: 016, P, 0, 121, 0, 0, 39, 68, 5, 34
INVAR-28, Run: 017, P, 0, 121, 0, 0, 41, 78, 7, 44
INVAR-28, Run: 018, P, 0, 121, 0, 1, 42, 80, 8, 46
INVAR-28, Run: 019, P, 0, 121, 0, 1, 46, 88, 12, 54
INVAR-28, Run: 020, P, 0, 121, 0, 0, 62, 99, 28, 65
INVAR-28, Run: 021, P, 0, 121, 0, 1, 43, 91, 9, 57
INVAR-28, Run: 022, P, 0, 121, 0, 1, 42, 88, 8, 54
INVAR-28, Run: 023, P, 0, 121, 0, 1, 36, 72, 2, 38
INVAR-28, Run: 024, P, 0, 121, 0, 0, 39, 69, 5, 35
INVAR-28, Run: 025, P, 0, 121, 0, 0, 43, 88, 9, 54
INVAR-28, Run: 026, P, 0, 121, 0, 0, 44, 69, 10, 35
INVAR-28, Run: 027, P, 0, 121, 0, 0, 43, 70, 9, 36
INVAR-28, Run: 028, P, 0, 121, 0, 1, 43, 81, 9, 47
INVAR-28, Run: 029, P, 0, 121, 0, 0, 53, 76, 19, 42
INVAR-28, Run: 030, P, 0, 121, 0, 1, 45, 95, 11, 61
INVAR-28, Run: 031, P, 0, 121, 0, 0, 41, 76, 7, 42
INVAR-28, Run: 032, P, 0, 121, 0, 1, 39, 72, 5, 38
INVAR-28, Run: 033, P, 0, 121, 0, 1, 41, 62, 7, 28
INVAR-28, Run: 034, P, 0, 121, 0, 0, 41, 68, 7, 34
INVAR-28, Run: 035, P, 0, 121, 0, 0, 43, 97, 9, 63
INVAR-28, Run: 036, P, 0, 121, 0, 0, 49, 86, 15, 52
INVAR-28, Run: 037, P, 0, 121, 0, 1, 39, 59, 5, 25
INVAR-28, Run: 038, P, 0, 121, 0, 0, 45, 74, 11, 40
INVAR-28, Run: 039, P, 0, 121, 0, 0, 37, 69, 3, 35
INVAR-28, Run: 040, P, 0, 121, 0, 1, 50, 88, 16, 54
INVAR-28, Run: 041, P, 0, 121, 0, 1, 42, 75, 8, 41
INVAR-28, Run: 042, P, 0, 121, 0, 1, 44, 83, 10, 49
INVAR-28, Run: 043, P, 0, 121, 0, 1, 41, 74, 7, 40
INVAR-28, Run: 044, P, 0, 121, 0, 3, 48, 89, 14, 55
INVAR-28, Run: 045, P, 0, 121, 0, 0, 42, 76, 8, 42
INVAR-28, Run: 046, P, 0, 121, 0, 1, 40, 78, 6, 44
INVAR-28, Run: 047, P, 0, 121, 0, 1, 40, 86, 6, 52
INVAR-28, Run: 048, P, 0, 121, 0, 1, 43, 82, 9, 48
INVAR-28, Run: 049, P, 0, 121, 0, 0, 37, 57, 3, 23
INVAR-28, Run: 050, P, 0, 121, 0, 2, 42, 68, 8, 34
INVAR-28, Run: 051, P, 0, 121, 0, 0, 47, 79, 13, 45
INVAR-28, Run: 052, P, 0, 121, 0, 0, 40, 62, 6, 28
INVAR-28, Run: 053, P, 0, 121, 0, 1, 45, 89, 11, 55
INVAR-28, Run: 054, P, 0, 121, 0, 0, 43, 71, 9, 37
INVAR-28, Run: 055, P, 0, 121, 0, 0, 38, 63, 4, 29
INVAR-28, Run: 056, P, 0, 121, 0, 0, 45, 74, 11, 40
INVAR-28, Run: 057, P, 0, 121, 0, 0, 45, 66, 11, 32
INVAR-28, Run: 058, P, 0, 121, 0, 2, 47, 83, 13, 49
INVAR-28, Run: 059, P, 0, 121, 0, 0, 39, 61, 5, 27
INVAR-28, Run: 060, P, 0, 121, 0, 2, 47, 103, 13, 69
INVAR-28, Run: 061, P, 0, 121, 0, 0, 52, 91, 18, 57
INVAR-28, Run: 062, P, 0, 121, 0, 0, 40, 81, 6, 47
INVAR-28, Run: 063, P, 0, 121, 0, 1, 57, 84, 23, 50
INVAR-28, Run: 064, P, 0, 121, 0, 1, 45, 96, 11, 62
INVAR-28, Run: 065, P, 0, 121, 0, 3, 70, 138, 36, 104
INVAR-28, Run: 066, P, 0, 121, 0, 0, 45, 76, 11, 42
INVAR-28, Run: 067, P, 0, 121, 0, 0, 49, 95, 15, 61
INVAR-28, Run: 068, P, 0, 121, 0, 0, 43, 69, 9, 35
INVAR-28, Run: 069, P, 0, 121, 0, 0, 42, 74, 8, 40
INVAR-28, Run: 070, P, 0, 121, 0, 1, 48, 73, 14, 39
INVAR-28, Run: 071, P, 0, 121, 0, 2, 40, 76, 6, 42
INVAR-28, Run: 072, P, 0, 121, 0, 0, 43, 81, 9, 47
INVAR-28, Run: 073, P, 0, 121, 0, 0, 41, 71, 7, 37
INVAR-28, Run: 074, P, 0, 121, 0, 0, 41, 86, 7, 52
INVAR-28, Run: 075, P, 0, 121, 0, 0, 47, 81, 13, 47
INVAR-28, Run: 076, P, 0, 121, 0, 0, 45, 70, 11, 36
INVAR-28, Run: 077, P, 0, 121, 0, 0, 43, 69, 9, 35
INVAR-28, Run: 078, P, 0, 121, 0, 0, 38, 72, 4, 38
INVAR-28, Run: 079, P, 0, 121, 0, 0, 40, 72, 6, 38
INVAR-28, Run: 080, P, 0, 121, 0, 0, 54, 91, 20, 57
INVAR-28, Run: 081, P, 0, 121, 0, 1, 46, 83, 12, 49
INVAR-28, Run: 082, P, 0, 121, 0, 0, 44, 82, 10, 48
INVAR-28, Run: 083, P, 0, 121, 0, 1, 46, 80, 12, 46
INVAR-28, Run: 084, P, 0, 121, 0, 1, 43, 83, 9, 49
INVAR-28, Run: 085, P, 0, 121, 0, 0, 41, 76, 7, 42
INVAR-28, Run: 086, P, 0, 121, 0, 0, 47, 78, 13, 44
INVAR-28, Run: 087, P, 0, 121, 0, 0, 52, 79, 18, 45
INVAR-28, Run: 088, P, 0, 121, 0, 0, 51, 81, 17, 47
INVAR-28, Run: 089, P, 0, 121, 0, 1, 42, 66, 8, 32
INVAR-28, Run: 090, P, 0, 121, 0, 2, 39, 62, 5, 28
INVAR-28, Run: 091, P, 0, 121, 0, 0, 45, 74, 11, 40
INVAR-28, Run: 092, P, 0, 121, 0, 0, 40, 69, 6, 35
INVAR-28, Run: 093, P, 0, 121, 0, 1, 39, 64, 5, 30
INVAR-28, Run: 094, P, 0, 121, 0, 1, 40, 68, 6, 34
INVAR-28, Run: 095, P, 0, 121, 0, 0, 41, 80, 7, 46
INVAR-28, Run: 096, P, 0, 121, 0, 0, 41, 93, 7, 59
INVAR-28, Run: 097, P, 0, 121, 0, 1, 48, 81, 14, 47
INVAR-28, Run: 098, P, 0, 121, 0, 0, 40, 66, 6, 32
INVAR-28, Run: 099, P, 0, 121, 0, 1, 53, 96, 19, 62
INVAR-28, Run: 100, P, 0, 121, 0, 0, 45, 79, 11, 45
INVAR-29, Run: 001, P, 0, 28, 0, 0, 19, 33, 8, 22
INVAR-29, Run: 002, P, 0, 28, 0, 1, 15, 23, 4, 12
INVAR-29, Run: 003, P, 28, 0, 0, 2787, 17, 9, 34, 26
INVAR-29, Run: 004, P, 0, 28, 0, 0, 11, 18, 0, 7
INVAR-29, Run: 005, P, 0, 28, 0, 0, 13, 21, 2, 10
INVAR-29, Run: 006, P, 0, 28, 0, 2, 12, 22, 1, 11
INVAR-29, Run: 007, P, 0, 28, 0, 2, 16, 20, 5, 9
INVAR-29, Run: 008, P, 0, 28, 0, 2, 20, 20, 9, 9
INVAR-29, Run: 009, P, 0, 28, 0, 0, 15, 16, 4, 5
INVAR-29, Run: 010, P, 28, 0, 0, 2815, 24, 12, 41, 29
INVAR-29, Run: 011, P, 0, 28, 0, 2, 14, 15, 3, 4
INVAR-29, Run: 012, P, 0, 28, 0, 1, 11, 14, 0, 3
INVAR-29, Run: 013, P, 0, 28, 0, 3, 21, 40, 10, 29
INVAR-29, Run: 014, P, 0, 28, 0, 1, 21, 28, 10, 17
INVAR-29, Run: 015, P, 0, 28, 0, 1, 18, 32, 7, 21
INVAR-29, Run: 016, P, 28, 0, 0, 2777, 41, 32, 58, 49
INVAR-29, Run: 017, P, 0, 28, 0, 2, 17, 22, 6, 11
INVAR-29, Run: 018, P, 0, 28, 0, 1, 16, 24, 5, 13
INVAR-29, Run: 019, P, 0, 28, 0, 0, 21, 34, 10, 23
INVAR-29, Run: 020, P, 0, 28, 0, 3, 12, 22, 1, 11
INVAR-29, Run: 021, P, 0, 28, 0, 0, 12, 17, 1, 6
INVAR-29, Run: 022, P, 0, 28, 0, 1, 26, 37, 15, 26
INVAR-29, Run: 023, P, 0, 28, 0, 2, 13, 18, 2, 7
INVAR-29, Run: 024, P, 0, 28, 0, 1, 14, 19, 3, 8
INVAR-29, Run: 025, P, 0, 28, 0, 0, 11, 17, 0, 6
INVAR-29, Run: 026, P, 28, 0, 0, 2862, 13, 6, 30, 23
INVAR-29, Run: 027, P, 28, 0, 0, 2764, 21, 9, 38, 26
INVAR-29, Run: 028, P, 0, 28, 0, 0, 17, 22, 6, 11
INVAR-29, Run: 029, P, 0, 28, 0, 1, 15, 22, 4, 11
INVAR-29, Run: 030, P, 0, 28, 0, 0, 15, 23, 4, 12
INVAR-29, Run: 031, P, 0, 28, 0, 6, 22, 40, 11, 29
INVAR-29, Run: 032, P, 28, 0, 0, 2868, 14, 10, 31, 27
INVAR-29, Run: 033, P, 0, 28, 0, 2, 19, 25, 8, 14
INVAR-29, Run: 034, P, 0, 28, 0, 0, 19, 22, 8, 11
INVAR-29, Run: 035, P, 0, 28, 0, 0, 13, 23, 2, 12
INVAR-29, Run: 036, P, 0, 28, 0, 2, 19, 41, 8, 30
INVAR-29, Run: 037, P, 0, 28, 0, 0, 14, 22, 3, 11
INVAR-29, Run: 038, P, 0, 28, 0, 1, 14, 24, 3, 13
INVAR-29, Run: 039, P, 0, 28, 0, 1, 12, 15, 1, 4
INVAR-29, Run: 040, P, 28, 0, 0, 2755, 29, 14, 46, 31
INVAR-29, Run: 041, P, 0, 28, 0, 1, 11, 22, 0, 11
INVAR-29, Run: 042, P, 0, 28, 0, 2, 14, 21, 3, 10
INVAR-29, Run: 043, P, 28, 0, 0, 2752, 20, 7, 37, 24
INVAR-29, Run: 044, P, 0, 28, 0, 1, 12, 20, 1, 9
INVAR-29, Run: 045, P, 0, 28, 0, 1, 11, 29, 0, 18
INVAR-29, Run: 046, P, 0, 28, 0, 2, 50, 47, 39, 36
INVAR-29, Run: 047, P, 0, 28, 0, 1, 20, 34, 9, 23
INVAR-29, Run: 048, P, 0, 28, 0, 2, 34, 41, 23, 30
INVAR-29, Run: 049, P, 0, 28, 0, 1, 22, 29, 11, 18
INVAR-29, Run: 050, P, 0, 28, 0, 1, 20, 42, 9, 31
INVAR-29, Run: 051, P, 0, 28, 0, 1, 13, 27, 2, 16
INVAR-29, Run: 052, P, 0, 28, 0, 0, 12, 17, 1, 6
INVAR-29, Run: 053, P, 0, 28, 0, 0, 12, 17, 1, 6
INVAR-29, Run: 054, P, 28, 0, 0, 2865, 17, 11, 34, 28
INVAR-29, Run: 055, P, 0, 28, 0, 0, 18, 16, 7, 5
INVAR-29, Run: 056, P, 0, 28, 0, 0, 13, 18, 2, 7
INVAR-29, Run: 057, P, 0, 28, 0, 1, 12, 19, 1, 8
INVAR-29, Run: 058, P, 0, 28, 0, 0, 16, 23, 5, 12
INVAR-29, Run: 059, P, 28, 0, 0, 2805, 26, 14, 43, 31
INVAR-29, Run: 060, P, 28, 0, 0, 2773, 10, 9, 27, 26
INVAR-29, Run: 061, P, 0, 28, 0, 1, 14, 21, 3, 10
INVAR-29, Run: 062, P, 0, 28, 0, 2, 15, 18, 4, 7
INVAR-29, Run: 063, P, 0, 28, 0, 0, 14, 29, 3, 18
INVAR-29, Run: 064, P, 0, 28, 0, 0, 12, 22, 1, 11
INVAR-29, Run: 065, P, 0, 28, 0, 3, 15, 28, 4, 17
INVAR-29, Run: 066, P, 0, 28, 0, 0, 14, 16, 3, 5
INVAR-29, Run: 067, P, 28, 0, 0, 2759, 28, 16, 45, 33
INVAR-29, Run: 068, P, 28, 0, 0, 2802, 26, 10, 43, 27
INVAR-29, Run: 069, P, 0, 28, 0, 1, 18, 18, 7, 7
INVAR-29, Run: 070, P, 0, 28, 0, 0, 14, 27, 3, 16
INVAR-29, Run: 071, P, 0, 28, 0, 0, 16, 27, 5, 16
INVAR-29, Run: 072, P, 0, 28, 0, 0, 13, 21, 2, 10
INVAR-29, Run: 073, P, 0, 28, 0, 0, 13, 23, 2, 12
INVAR-29, Run: 074, P, 0, 28, 0, 1, 11, 18, 0, 7
INVAR-29, Run: 075, P, 0, 28, 0, 0, 17, 30, 6, 19
INVAR-29, Run: 076, P, 0, 28, 0, 0, 20, 26, 9, 15
INVAR-29, Run: 077, P, 0, 28, 0, 0, 15, 25, 4, 14
INVAR-29, Run: 078, P, 0, 28, 0, 1, 16, 25, 5, 14
INVAR-29, Run: 079, P, 0, 28, 0, 1, 16, 33, 5, 22
INVAR-29, Run: 080, P, 0, 28, 0, 1, 14, 24, 3, 13
INVAR-29, Run: 081, P, 0, 28, 0, 0, 12, 22, 1, 11
INVAR-29, Run: 082, P, 0, 28, 0, 0, 14, 23, 3, 12
INVAR-29, Run: 083, P, 28, 0, 0, 2839, 43, 27, 60, 44
INVAR-29, Run: 084, P, 0, 28, 0, 0, 13, 21, 2, 10
INVAR-29, Run: 085, P, 0, 28, 0, 1, 15, 31, 4, 20
INVAR-29, Run: 086, P, 0, 28, 0, 1, 11, 22, 0, 11
INVAR-29, Run: 087, P, 0, 28, 0, 0, 14, 29, 3, 18
INVAR-29, Run: 088, P, 0, 28, 0, 2, 16, 30, 5, 19
INVAR-29, Run: 089, P, 0, 28, 0, 1, 18, 20, 7, 9
INVAR-29, Run: 090, P, 0, 28, 0, 0, 23, 31, 12, 20
INVAR-29, Run: 091, P, 0, 28, 0, 1, 32, 46, 21, 35
INVAR-29, Run: 092, P, 0, 28, 0, 1, 18, 28, 7, 17
INVAR-29, Run: 093, P, 28, 0, 0, 2794, 24, 15, 41, 32
INVAR-29, Run: 094, P, 0, 28, 0, 0, 14, 25, 3, 14
INVAR-29, Run: 095, P, 0, 28, 0, 3, 20, 41, 9, 30
INVAR-29, Run: 096, P, 0, 28, 0, 1, 22, 55, 11, 44
INVAR-29, Run: 097, P, 0, 28, 0, 2, 13, 28, 2, 17
INVAR-29, Run: 098, P, 28, 0, 0, 2776, 7, 3, 24, 20
