Input Number, Run_Number, Result@ 100, X, Y, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-10, Run: 021, F, 0, 2, 0, 107, 26, 28, 71, 78, 47
INVAR-10, Run: 022, F, 1, 0, 2, 95, 25, 28, 61, 80, 32
INVAR-10, Run: 023, F, 2, 1, 0, 85, 21, 24, 62, 83, 24
INVAR-10, Run: 024, F, 1, 0, 1, 95, 26, 29, 58, 71, 41
INVAR-10, Run: 025, F, 1, 0, 1, 103, 28, 31, 60, 68, 50
INVAR-10, Run: 026, F, 1, 0, 1, 103, 27, 30, 63, 74, 45
INVAR-10, Run: 027, F, 1, 0, 1, 98, 21, 24, 76, 83, 37
INVAR-10, Run: 028, F, 1, 0, 0, 108, 31, 34, 56, 73, 48
INVAR-10, Run: 029, F, 1, 0, 0, 106, 25, 28, 72, 89, 36
INVAR-10, Run: 030, F, 2, 1, 0, 109, 28, 31, 65, 78, 46
INVAR-10, Run: 031, F, 1, 0, 1, 88, 24, 27, 57, 70, 37
INVAR-10, Run: 032, F, 1, 0, 1, 111, 28, 31, 68, 93, 33
INVAR-10, Run: 033, F, 2, 1, 1, 102, 26, 29, 64, 75, 43
INVAR-10, Run: 034, F, 1, 0, 2, 112, 25, 28, 78, 81, 48
INVAR-10, Run: 035, F, 1, 0, 1, 106, 28, 31, 63, 73, 48
INVAR-10, Run: 036, F, 0, 2, 1, 113, 28, 30, 71, 91, 37
INVAR-10, Run: 037, F, 1, 0, 3, 100, 28, 31, 57, 74, 39
INVAR-10, Run: 038, F, 1, 0, 1, 82, 22, 25, 57, 71, 32
INVAR-10, Run: 039, F, 1, 0, 1, 98, 22, 25, 73, 74, 45
INVAR-10, Run: 040, F, 1, 0, 1, 93, 26, 29, 56, 69, 41
INVAR-10, Run: 041, F, 1, 3, 0, 113, 26, 28, 76, 97, 33
INVAR-10, Run: 042, F, 1, 0, 0, 103, 25, 28, 69, 76, 46
INVAR-10, Run: 043, F, 1, 0, 0, 98, 27, 30, 58, 65, 50
INVAR-10, Run: 044, F, 1, 0, 0, 104, 28, 31, 61, 68, 52
INVAR-10, Run: 045, F, 2, 1, 0, 101, 28, 31, 57, 65, 51
INVAR-10, Run: 046, F, 1, 0, 0, 94, 24, 27, 63, 84, 30
INVAR-10, Run: 047, F, 1, 0, 0, 111, 30, 33, 62, 81, 44
INVAR-10, Run: 048, F, 2, 1, 1, 122, 28, 31, 78, 82, 54
INVAR-10, Run: 049, F, 1, 0, 1, 103, 25, 28, 69, 82, 39
INVAR-10, Run: 050, F, 0, 2, 0, 111, 34, 36, 51, 70, 51
INVAR-10, Run: 051, F, 1, 0, 3, 101, 26, 29, 64, 76, 40
INVAR-10, Run: 052, F, 1, 0, 1, 102, 26, 29, 65, 67, 52
INVAR-10, Run: 053, F, 1, 0, 0, 89, 25, 28, 55, 71, 37
INVAR-10, Run: 054, F, 0, 2, 0, 110, 28, 30, 68, 82, 44
INVAR-10, Run: 055, F, 2, 1, 1, 101, 28, 31, 57, 82, 33
INVAR-10, Run: 056, F, 1, 0, 0, 108, 27, 30, 68, 77, 48
INVAR-10, Run: 057, F, 1, 0, 0, 95, 24, 27, 64, 80, 35
INVAR-10, Run: 058, F, 1, 0, 0, 99, 22, 25, 74, 96, 25
INVAR-10, Run: 059, F, 0, 2, 0, 96, 28, 30, 54, 64, 48
INVAR-10, Run: 060, F, 2, 1, 2, 111, 30, 33, 61, 59, 63
INVAR-10, Run: 061, F, 1, 0, 0, 104, 25, 28, 70, 77, 46
INVAR-10, Run: 062, F, 1, 0, 0, 107, 25, 28, 73, 79, 47
INVAR-10, Run: 063, F, 2, 1, 1, 99, 24, 27, 67, 81, 36
INVAR-10, Run: 064, F, 1, 0, 1, 116, 28, 31, 73, 90, 41
INVAR-10, Run: 065, F, 1, 0, 1, 102, 24, 27, 71, 83, 38
INVAR-10, Run: 066, F, 1, 0, 1, 90, 21, 24, 68, 75, 37
INVAR-10, Run: 067, F, 1, 0, 2, 109, 28, 31, 66, 77, 46
INVAR-10, Run: 068, F, 1, 0, 1, 95, 22, 25, 70, 73, 43
INVAR-10, Run: 069, F, 1, 0, 1, 87, 23, 26, 59, 76, 31
INVAR-10, Run: 070, F, 1, 0, 0, 96, 24, 27, 65, 82, 34
INVAR-10, Run: 071, F, 0, 2, 0, 112, 31, 33, 61, 57, 68
INVAR-10, Run: 072, F, 1, 0, 1, 88, 25, 28, 54, 76, 30
INVAR-10, Run: 073, F, 1, 0, 0, 90, 25, 28, 56, 68, 41
INVAR-10, Run: 074, F, 2, 1, 1, 99, 26, 29, 61, 70, 45
INVAR-10, Run: 075, F, 2, 1, 0, 95, 25, 28, 60, 80, 33
INVAR-10, Run: 076, F, 1, 0, 0, 102, 29, 32, 56, 66, 51
INVAR-10, Run: 077, F, 0, 2, 0, 95, 24, 26, 65, 76, 39
INVAR-10, Run: 078, F, 1, 0, 2, 88, 24, 27, 57, 85, 21
INVAR-10, Run: 079, F, 2, 1, 0, 101, 25, 28, 66, 91, 28
INVAR-10, Run: 080, F, 1, 0, 0, 106, 27, 30, 66, 85, 38
INVAR-10, Run: 081, F, 1, 0, 1, 100, 27, 30, 60, 76, 40
INVAR-10, Run: 082, F, 0, 2, 0, 86, 24, 26, 56, 56, 50
INVAR-10, Run: 083, F, 0, 2, 0, 96, 23, 25, 69, 79, 38
INVAR-10, Run: 084, F, 2, 1, 1, 110, 27, 30, 69, 88, 37
INVAR-10, Run: 085, F, 1, 0, 0, 95, 23, 26, 67, 90, 26
INVAR-10, Run: 086, F, 2, 1, 0, 90, 26, 29, 52, 56, 51
INVAR-10, Run: 087, F, 1, 0, 3, 103, 29, 32, 57, 77, 38
INVAR-10, Run: 088, F, 2, 1, 0, 104, 24, 27, 72, 85, 38
INVAR-10, Run: 089, F, 1, 0, 2, 106, 23, 26, 78, 82, 43
INVAR-10, Run: 090, F, 1, 0, 2, 87, 22, 25, 62, 69, 38
INVAR-10, Run: 091, F, 1, 0, 1, 110, 30, 33, 61, 93, 30
INVAR-10, Run: 092, F, 2, 1, 0, 87, 29, 32, 40, 62, 39
INVAR-10, Run: 093, F, 2, 1, 0, 102, 24, 27, 70, 84, 37
INVAR-10, Run: 094, F, 1, 0, 2, 98, 25, 28, 64, 86, 29
INVAR-10, Run: 095, F, 0, 2, 0, 99, 29, 31, 54, 64, 50
INVAR-10, Run: 096, F, 1, 0, 1, 103, 27, 30, 63, 76, 43
INVAR-10, Run: 097, F, 2, 1, 0, 103, 24, 27, 71, 79, 43
INVAR-10, Run: 098, F, 1, 0, 0, 115, 30, 33, 66, 97, 32
INVAR-10, Run: 099, F, 1, 0, 1, 104, 26, 29, 67, 78, 43
INVAR-10, Run: 100, F, 0, 2, 1, 98, 24, 26, 68, 91, 26
INVAR-11, Run: 001, F, 0, 0, 2, 101, 26, 40, 81, 80, 65
INVAR-11, Run: 002, F, 1, 1, 3, 100, 22, 36, 91, 69, 77
INVAR-11, Run: 003, F, 0, 0, 2, 110, 24, 38, 96, 80, 76
INVAR-11, Run: 004, F, 0, 0, 1, 90, 23, 37, 79, 68, 70
INVAR-11, Run: 005, F, 2, 2, 0, 108, 26, 40, 86, 72, 80
INVAR-11, Run: 006, F, 1, 1, 0, 93, 28, 42, 66, 74, 62
INVAR-11, Run: 007, F, 0, 0, 2, 75, 21, 35, 70, 56, 68
INVAR-11, Run: 008, F, 0, 0, 1, 102, 22, 36, 94, 82, 69
INVAR-11, Run: 009, F, 1, 1, 0, 107, 24, 38, 92, 79, 75
INVAR-11, Run: 010, F, 2, 2, 0, 113, 27, 41, 88, 69, 87
INVAR-11, Run: 011, F, 1, 1, 1, 103, 25, 39, 85, 72, 76
INVAR-11, Run: 012, F, 0, 0, 1, 101, 23, 37, 90, 63, 86
INVAR-11, Run: 013, F, 1, 1, 1, 96, 23, 37, 84, 66, 77
INVAR-11, Run: 014, F, 1, 1, 1, 90, 22, 36, 81, 84, 54
INVAR-11, Run: 015, F, 0, 0, 1, 102, 27, 41, 79, 58, 88
INVAR-11, Run: 016, F, 0, 0, 1, 108, 26, 40, 88, 82, 71
INVAR-11, Run: 017, F, 0, 0, 2, 117, 24, 38, 103, 85, 78
INVAR-11, Run: 018, F, 1, 1, 1, 113, 27, 41, 89, 78, 78
INVAR-11, Run: 019, F, 1, 1, 2, 104, 25, 39, 86, 65, 83
INVAR-11, Run: 020, F, 1, 1, 1, 102, 24, 38, 87, 75, 73
INVAR-11, Run: 021, F, 2, 2, 0, 100, 26, 40, 78, 73, 71
INVAR-11, Run: 022, F, 1, 1, 0, 92, 22, 36, 83, 76, 65
INVAR-11, Run: 023, F, 0, 0, 2, 107, 29, 43, 78, 58, 90
INVAR-11, Run: 024, F, 1, 1, 1, 110, 23, 37, 98, 91, 66
INVAR-11, Run: 025, F, 0, 0, 2, 98, 25, 39, 81, 60, 83
INVAR-11, Run: 026, F, 0, 0, 1, 100, 24, 38, 86, 65, 82
INVAR-11, Run: 027, F, 0, 0, 1, 108, 26, 40, 88, 74, 79
INVAR-11, Run: 028, F, 1, 1, 0, 101, 24, 38, 86, 69, 79
INVAR-11, Run: 029, F, 1, 1, 1, 117, 26, 40, 96, 76, 85
INVAR-11, Run: 030, F, 0, 0, 1, 119, 28, 42, 93, 86, 76
INVAR-11, Run: 031, F, 0, 0, 2, 105, 28, 42, 79, 75, 72
INVAR-11, Run: 032, F, 2, 2, 1, 107, 25, 39, 88, 78, 73
INVAR-11, Run: 033, F, 0, 0, 2, 107, 29, 43, 78, 73, 75
INVAR-11, Run: 034, F, 1, 1, 0, 92, 21, 35, 86, 88, 54
INVAR-11, Run: 035, F, 3, 3, 1, 99, 21, 35, 91, 69, 77
INVAR-11, Run: 036, F, 0, 0, 4, 99, 24, 38, 85, 77, 66
INVAR-11, Run: 037, F, 2, 2, 0, 94, 20, 34, 90, 69, 75
INVAR-11, Run: 038, F, 0, 0, 2, 105, 22, 36, 97, 64, 89
INVAR-11, Run: 039, F, 0, 0, 1, 95, 23, 37, 84, 68, 75
INVAR-11, Run: 040, F, 1, 1, 1, 96, 22, 36, 87, 67, 77
INVAR-11, Run: 041, F, 0, 0, 2, 109, 25, 39, 92, 66, 88
INVAR-11, Run: 042, F, 0, 0, 2, 97, 24, 38, 83, 62, 81
INVAR-11, Run: 043, F, 1, 1, 0, 91, 24, 38, 76, 78, 60
INVAR-11, Run: 044, F, 0, 0, 1, 99, 27, 41, 76, 83, 60
INVAR-11, Run: 045, F, 0, 0, 3, 88, 23, 37, 77, 57, 77
INVAR-11, Run: 046, F, 1, 1, 0, 111, 22, 36, 102, 94, 66
INVAR-11, Run: 047, F, 0, 0, 3, 89, 25, 39, 72, 59, 74
INVAR-11, Run: 048, F, 0, 0, 2, 95, 23, 37, 84, 71, 71
INVAR-11, Run: 049, F, 0, 0, 2, 97, 22, 36, 89, 75, 70
INVAR-11, Run: 050, F, 2, 2, 1, 90, 22, 36, 80, 73, 64
INVAR-11, Run: 051, F, 1, 1, 2, 102, 22, 36, 93, 81, 68
INVAR-11, Run: 052, F, 1, 1, 2, 104, 25, 39, 86, 70, 78
INVAR-11, Run: 053, F, 1, 1, 1, 95, 23, 37, 83, 70, 72
INVAR-11, Run: 054, F, 0, 0, 2, 106, 24, 38, 92, 84, 68
INVAR-11, Run: 055, F, 0, 0, 1, 104, 24, 38, 90, 71, 80
INVAR-11, Run: 056, F, 0, 0, 3, 109, 26, 40, 89, 62, 90
INVAR-11, Run: 057, F, 1, 1, 2, 105, 26, 40, 84, 72, 76
INVAR-11, Run: 058, F, 1, 1, 1, 91, 21, 35, 85, 57, 83
INVAR-11, Run: 059, F, 1, 1, 0, 105, 26, 40, 84, 78, 72
INVAR-11, Run: 060, F, 2, 2, 0, 96, 23, 37, 83, 78, 65
INVAR-11, Run: 061, F, 0, 0, 2, 83, 19, 33, 84, 69, 65
INVAR-11, Run: 062, F, 1, 1, 1, 113, 24, 38, 98, 86, 73
INVAR-11, Run: 063, F, 1, 1, 1, 109, 25, 39, 91, 85, 69
INVAR-11, Run: 064, F, 1, 1, 0, 104, 22, 36, 95, 71, 82
INVAR-11, Run: 065, F, 0, 0, 2, 104, 22, 36, 96, 79, 73
INVAR-11, Run: 066, F, 0, 0, 2, 93, 19, 33, 94, 66, 78
INVAR-11, Run: 067, F, 1, 1, 0, 107, 27, 41, 83, 69, 82
INVAR-11, Run: 068, F, 1, 1, 2, 78, 22, 36, 69, 68, 57
INVAR-11, Run: 069, F, 0, 0, 2, 95, 24, 38, 81, 82, 59
INVAR-11, Run: 070, F, 0, 0, 2, 110, 26, 40, 90, 77, 77
INVAR-11, Run: 071, F, 0, 0, 1, 108, 30, 44, 76, 58, 91
INVAR-11, Run: 072, F, 1, 1, 1, 86, 19, 33, 86, 70, 67
INVAR-11, Run: 073, F, 0, 0, 2, 88, 24, 38, 74, 64, 70
INVAR-11, Run: 074, F, 1, 1, 0, 82, 23, 37, 70, 75, 55
INVAR-11, Run: 075, F, 0, 0, 2, 80, 23, 37, 69, 62, 65
INVAR-11, Run: 076, F, 0, 0, 3, 123, 28, 42, 97, 93, 71
INVAR-11, Run: 077, F, 0, 0, 1, 98, 23, 37, 87, 77, 69
INVAR-11, Run: 078, F, 1, 1, 0, 100, 24, 38, 85, 74, 73
INVAR-11, Run: 079, F, 0, 0, 3, 104, 26, 40, 84, 72, 75
INVAR-11, Run: 080, F, 1, 1, 1, 97, 23, 37, 85, 72, 72
INVAR-11, Run: 081, F, 0, 0, 3, 104, 25, 39, 87, 68, 80
INVAR-11, Run: 082, F, 0, 0, 3, 97, 25, 39, 80, 68, 73
INVAR-11, Run: 083, F, 2, 2, 1, 108, 21, 35, 101, 78, 78
INVAR-11, Run: 084, F, 0, 0, 3, 112, 28, 42, 86, 73, 80
INVAR-11, Run: 085, F, 0, 0, 2, 104, 29, 43, 75, 78, 67
INVAR-11, Run: 086, F, 1, 1, 0, 107, 23, 37, 95, 79, 76
INVAR-11, Run: 087, F, 0, 0, 1, 113, 29, 43, 84, 94, 61
INVAR-11, Run: 088, F, 0, 3, 0, 91, 22, 35, 83, 71, 69
INVAR-11, Run: 089, F, 1, 1, 0, 113, 28, 42, 86, 82, 74
INVAR-11, Run: 090, F, 1, 1, 0, 104, 25, 39, 86, 76, 74
INVAR-11, Run: 091, F, 2, 2, 1, 96, 23, 37, 83, 54, 88
INVAR-11, Run: 092, F, 1, 1, 0, 72, 22, 36, 63, 63, 58
INVAR-11, Run: 093, F, 0, 0, 2, 103, 23, 37, 92, 82, 68
INVAR-11, Run: 094, F, 1, 1, 2, 93, 20, 34, 90, 72, 70
INVAR-11, Run: 095, F, 0, 0, 4, 128, 29, 43, 99, 73, 94
INVAR-11, Run: 096, F, 1, 1, 1, 97, 26, 40, 76, 74, 67
INVAR-11, Run: 097, F, 0, 0, 2, 108, 27, 41, 85, 71, 80
INVAR-11, Run: 098, F, 0, 0, 1, 110, 27, 41, 87, 69, 85
INVAR-11, Run: 099, F, 2, 2, 1, 94, 22, 36, 84, 69, 72
INVAR-11, Run: 100, F, 0, 0, 1, 98, 26, 40, 78, 80, 63
INVAR-12, Run: 001, F, 2, 0, 0, 104, 55, 79, 67, 84, 117
INVAR-12, Run: 002, F, 0, 1, 0, 91, 51, 74, 68, 107, 86
INVAR-12, Run: 003, F, 2, 0, 0, 106, 56, 80, 66, 105, 97
INVAR-12, Run: 004, F, 2, 0, 2, 103, 52, 76, 75, 66, 135
INVAR-12, Run: 005, F, 0, 1, 4, 98, 55, 78, 63, 125, 67
INVAR-12, Run: 006, F, 0, 1, 0, 96, 51, 74, 73, 64, 134
INVAR-12, Run: 007, F, 1, 2, 1, 113, 56, 79, 74, 73, 135
INVAR-12, Run: 008, F, 0, 1, 1, 81, 54, 77, 49, 55, 124
INVAR-12, Run: 009, F, 0, 1, 0, 109, 56, 79, 71, 72, 134
INVAR-12, Run: 010, F, 2, 0, 1, 103, 53, 77, 72, 58, 143
INVAR-12, Run: 011, F, 0, 1, 1, 95, 51, 74, 72, 57, 139
INVAR-12, Run: 012, F, 1, 2, 1, 96, 57, 80, 54, 104, 86
INVAR-12, Run: 013, F, 0, 1, 1, 89, 54, 77, 57, 73, 114
INVAR-12, Run: 014, F, 0, 1, 1, 113, 58, 81, 69, 52, 155
INVAR-12, Run: 015, F, 2, 0, 0, 109, 54, 78, 75, 50, 157
INVAR-12, Run: 016, F, 1, 2, 1, 111, 60, 83, 60, 118, 84
INVAR-12, Run: 017, F, 0, 1, 1, 112, 56, 79, 74, 56, 152
INVAR-12, Run: 018, F, 3, 1, 1, 100, 51, 75, 74, 49, 150
INVAR-12, Run: 019, F, 2, 0, 1, 86, 55, 79, 49, 47, 135
INVAR-12, Run: 020, F, 0, 1, 1, 101, 56, 79, 63, 93, 104
INVAR-12, Run: 021, F, 0, 1, 0, 94, 54, 77, 62, 68, 125
INVAR-12, Run: 022, F, 0, 1, 0, 84, 53, 76, 55, 97, 87
INVAR-12, Run: 023, F, 1, 2, 1, 103, 57, 80, 61, 68, 129
INVAR-12, Run: 024, F, 0, 1, 1, 92, 59, 82, 45, 35, 150
INVAR-12, Run: 025, F, 0, 1, 1, 104, 51, 74, 81, 73, 132
INVAR-12, Run: 026, F, 2, 0, 0, 99, 56, 80, 59, 82, 113
INVAR-12, Run: 027, F, 2, 0, 0, 86, 50, 74, 64, 43, 145
INVAR-12, Run: 028, F, 1, 2, 0, 83, 53, 76, 53, 64, 118
INVAR-12, Run: 029, F, 1, 2, 0, 94, 52, 75, 67, 63, 131
INVAR-12, Run: 030, F, 0, 1, 1, 108, 57, 80, 67, 46, 157
