Input Number, Run_Number, Result@ 100, CO, X1, A, B, C, PO, D, Y, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 042, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 429, 200, 4889, 72, 72, 4889, 100, 63, 36, 100, 100, 200, 4840, 2420
INVAR-10, Run: 043, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 1004, 200, 4441, 78, 78, 4441, 100, 59, 40, 100, 100, 200, 4362, 2181
INVAR-10, Run: 044, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 639, 200, 4758, 52, 52, 4758, 100, 66, 33, 100, 100, 200, 7950, 3975
INVAR-10, Run: 045, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 2253, 200, 6011, 77, 75, 6011, 100, 58, 41, 99, 100, 200, 7164, 3582
INVAR-10, Run: 046, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 1128, 200, 4467, 71, 71, 4467, 100, 68, 31, 100, 100, 200, 4470, 2235
INVAR-10, Run: 047, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 380, 200, 4948, 80, 80, 4948, 100, 62, 37, 100, 100, 200, 8898, 4449
INVAR-10, Run: 048, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 237, 200, 4390, 85, 85, 4390, 100, 65, 34, 100, 100, 200, 4576, 2288
INVAR-10, Run: 049, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 1474, 200, 5337, 47, 47, 5337, 100, 71, 28, 100, 100, 200, 4682, 2341
INVAR-10, Run: 050, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 326, 200, 5034, 68, 68, 5034, 100, 62, 37, 100, 100, 200, 5420, 2710
INVAR-10, Run: 051, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 505, 200, 5605, 63, 63, 5605, 100, 54, 45, 100, 100, 200, 6458, 3229
INVAR-10, Run: 052, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 165, 200, 4803, 53, 51, 4803, 100, 67, 32, 99, 100, 200, 4978, 2489
INVAR-10, Run: 053, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 1883, 200, 5026, 74, 74, 5026, 100, 63, 36, 100, 100, 200, 5396, 2698
INVAR-10, Run: 054, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 1956, 200, 4588, 55, 55, 4588, 100, 62, 37, 100, 100, 200, 4534, 2267
INVAR-10, Run: 055, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 682, 200, 4603, 57, 57, 4603, 100, 58, 41, 100, 100, 200, 4882, 2441
INVAR-10, Run: 056, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 904, 200, 5325, 60, 60, 5325, 100, 59, 40, 100, 100, 200, 6444, 3222
INVAR-10, Run: 057, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 261, 200, 4923, 55, 55, 4923, 100, 68, 31, 100, 100, 200, 5174, 2587
INVAR-10, Run: 058, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 128, 200, 3912, 70, 70, 3912, 100, 66, 33, 100, 100, 200, 5112, 2556
INVAR-10, Run: 059, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 768, 200, 4826, 63, 61, 4826, 100, 60, 39, 99, 100, 200, 7434, 3717
INVAR-10, Run: 060, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 488, 200, 5445, 64, 64, 5445, 100, 69, 30, 100, 100, 200, 6920, 3460
INVAR-10, Run: 061, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 296, 200, 5798, 65, 65, 5798, 100, 66, 33, 100, 100, 200, 6688, 3344
INVAR-10, Run: 062, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 338, 200, 5802, 67, 67, 5802, 100, 58, 41, 100, 100, 200, 4762, 2381
INVAR-10, Run: 063, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 701, 200, 5458, 74, 74, 5458, 100, 67, 32, 100, 100, 200, 4514, 2257
INVAR-10, Run: 064, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 272, 200, 5880, 79, 79, 5880, 100, 53, 46, 100, 100, 200, 4044, 2022
INVAR-10, Run: 065, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 217, 200, 4620, 83, 81, 4620, 100, 56, 43, 99, 100, 200, 5100, 2550
INVAR-10, Run: 066, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 486, 200, 5331, 76, 76, 5331, 100, 71, 28, 100, 100, 200, 5498, 2749
INVAR-10, Run: 067, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 310, 200, 6295, 75, 73, 6295, 100, 63, 36, 99, 100, 200, 6948, 3474
INVAR-10, Run: 068, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 1626, 200, 5945, 54, 54, 5945, 100, 64, 35, 100, 100, 200, 4600, 2300
INVAR-10, Run: 069, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 344, 200, 5855, 61, 61, 5855, 100, 66, 33, 100, 100, 200, 4596, 2298
INVAR-10, Run: 070, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 133, 200, 5087, 57, 57, 5087, 100, 64, 35, 100, 100, 200, 4424, 2212
INVAR-10, Run: 071, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 131, 200, 5250, 72, 72, 5250, 100, 65, 34, 100, 100, 200, 5488, 2744
INVAR-10, Run: 072, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 688, 200, 6321, 73, 73, 6321, 100, 59, 40, 100, 100, 200, 5208, 2604
INVAR-10, Run: 073, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 772, 200, 4728, 75, 73, 4728, 100, 67, 32, 99, 100, 200, 4018, 2009
INVAR-10, Run: 074, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 241, 200, 3563, 68, 66, 3563, 100, 67, 32, 99, 100, 200, 3582, 1791
INVAR-10, Run: 075, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 284, 200, 5393, 49, 49, 5393, 100, 73, 26, 100, 100, 200, 4830, 2415
INVAR-10, Run: 076, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 104, 200, 4810, 68, 66, 4810, 100, 63, 36, 99, 100, 200, 4324, 2162
INVAR-10, Run: 077, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 722, 200, 5350, 53, 53, 5350, 100, 70, 29, 100, 100, 200, 4236, 2118
INVAR-10, Run: 078, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 2487, 200, 5113, 65, 65, 5113, 100, 64, 35, 100, 100, 200, 3874, 1937
INVAR-10, Run: 079, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 237, 200, 4917, 58, 58, 4917, 100, 62, 37, 100, 100, 200, 3956, 1978
INVAR-10, Run: 080, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 347, 200, 4172, 62, 62, 4172, 100, 66, 33, 100, 100, 200, 5300, 2650
INVAR-10, Run: 081, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 983, 200, 5625, 56, 56, 5625, 100, 60, 39, 100, 100, 200, 6138, 3069
INVAR-10, Run: 082, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 161, 200, 4212, 64, 64, 4212, 100, 59, 40, 100, 100, 200, 5044, 2522
INVAR-10, Run: 083, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 890, 200, 5255, 49, 49, 5255, 100, 56, 43, 100, 100, 200, 4554, 2277
INVAR-10, Run: 084, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 303, 200, 4919, 92, 92, 4919, 100, 63, 36, 100, 100, 200, 4500, 2250
INVAR-10, Run: 085, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 418, 200, 5348, 62, 62, 5348, 100, 67, 32, 100, 100, 200, 4216, 2108
INVAR-10, Run: 086, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 169, 200, 4926, 74, 74, 4926, 100, 57, 42, 100, 100, 200, 5768, 2884
INVAR-10, Run: 087, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 142, 200, 4891, 78, 76, 4891, 100, 62, 37, 99, 100, 200, 6174, 3087
INVAR-10, Run: 088, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 1108, 200, 5045, 56, 56, 5045, 100, 52, 47, 100, 100, 200, 5698, 2849
INVAR-10, Run: 089, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 134, 200, 3527, 65, 65, 3527, 100, 61, 38, 100, 100, 200, 4658, 2329
INVAR-10, Run: 090, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 303, 200, 4033, 59, 59, 4033, 100, 67, 32, 100, 100, 200, 4338, 2169
INVAR-10, Run: 091, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 494, 200, 4412, 57, 57, 4412, 100, 71, 28, 100, 100, 200, 4432, 2216
INVAR-10, Run: 092, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 615, 200, 4793, 64, 64, 4793, 100, 63, 36, 100, 100, 200, 4972, 2486
INVAR-10, Run: 093, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 1266, 200, 5731, 69, 67, 5731, 100, 61, 38, 99, 100, 200, 6832, 3416
INVAR-10, Run: 094, P, 0, 0, 0, 0, 0, 0, 600, 4, 1, 4, 98, 0, 88, 200, 3879, 81, 77, 3879, 100, 54, 45, 98, 100, 200, 11672, 5836
INVAR-10, Run: 095, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 378, 200, 5160, 87, 85, 5160, 100, 63, 36, 99, 100, 200, 7482, 3741
INVAR-10, Run: 096, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 361, 200, 4893, 61, 61, 4893, 100, 58, 41, 100, 100, 200, 4202, 2101
INVAR-10, Run: 097, P, 0, 0, 0, 0, 0, 0, 600, 2, 1, 2, 99, 0, 110, 200, 5275, 79, 77, 5275, 100, 67, 32, 99, 100, 200, 4436, 2218
INVAR-10, Run: 098, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 239, 200, 5152, 51, 51, 5152, 100, 46, 53, 100, 100, 200, 5532, 2766
INVAR-10, Run: 099, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 324, 200, 5711, 67, 67, 5711, 100, 56, 43, 100, 100, 200, 8222, 4111
INVAR-10, Run: 100, P, 0, 0, 0, 0, 0, 0, 600, 0, 1, 0, 100, 0, 135, 200, 5042, 53, 53, 5042, 100, 63, 36, 100, 100, 200, 6890, 3445
INVAR-2, Run: 001, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 64, 56, 875, 21, 21, 875, 28, 19, 8, 28, 28, 56, 638, 319
INVAR-2, Run: 002, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 45, 56, 597, 21, 21, 597, 28, 21, 6, 28, 28, 56, 1072, 536
INVAR-2, Run: 003, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 73, 56, 587, 11, 11, 587, 28, 17, 10, 28, 28, 56, 548, 274
INVAR-2, Run: 004, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 52, 56, 677, 25, 25, 677, 28, 16, 11, 28, 28, 56, 818, 409
INVAR-2, Run: 005, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 79, 56, 977, 33, 31, 977, 28, 17, 10, 27, 28, 56, 994, 497
INVAR-2, Run: 006, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 32, 56, 683, 29, 29, 683, 28, 16, 11, 28, 28, 56, 1068, 534
INVAR-2, Run: 007, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 486, 56, 638, 26, 26, 638, 28, 13, 14, 28, 28, 56, 238, 119
INVAR-2, Run: 008, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 190, 56, 694, 24, 24, 694, 28, 14, 13, 28, 28, 56, 682, 341
INVAR-2, Run: 009, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 114, 56, 426, 7, 7, 426, 28, 15, 12, 28, 28, 56, 798, 399
INVAR-2, Run: 010, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 182, 56, 623, 23, 23, 623, 28, 17, 10, 28, 28, 56, 912, 456
INVAR-2, Run: 011, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 251, 56, 722, 17, 15, 722, 28, 15, 12, 27, 28, 56, 690, 345
INVAR-2, Run: 012, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 58, 56, 548, 25, 25, 548, 28, 19, 8, 28, 28, 56, 996, 498
INVAR-2, Run: 013, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 208, 56, 785, 16, 16, 785, 28, 24, 3, 28, 28, 56, 442, 221
INVAR-2, Run: 014, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 225, 56, 923, 16, 16, 923, 28, 16, 11, 28, 28, 56, 674, 337
INVAR-2, Run: 015, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 125, 56, 598, 11, 11, 598, 28, 16, 11, 28, 28, 56, 780, 390
INVAR-2, Run: 016, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 294, 56, 810, 22, 22, 810, 28, 19, 8, 28, 28, 56, 776, 388
INVAR-2, Run: 017, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 31, 56, 601, 19, 19, 601, 28, 17, 10, 28, 28, 56, 526, 263
INVAR-2, Run: 018, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 65, 56, 475, 11, 11, 475, 28, 20, 7, 28, 28, 56, 534, 267
INVAR-2, Run: 019, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 61, 56, 854, 16, 16, 854, 28, 18, 9, 28, 28, 56, 768, 384
INVAR-2, Run: 020, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 104, 56, 932, 21, 21, 932, 28, 10, 17, 28, 28, 56, 484, 242
INVAR-2, Run: 021, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 99, 56, 654, 32, 30, 654, 28, 17, 10, 27, 28, 56, 848, 424
INVAR-2, Run: 022, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 182, 56, 571, 15, 15, 571, 28, 19, 8, 28, 28, 56, 1202, 601
INVAR-2, Run: 023, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 262, 56, 800, 26, 26, 800, 28, 18, 9, 28, 28, 56, 734, 367
INVAR-2, Run: 024, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 296, 56, 690, 15, 13, 690, 28, 20, 7, 27, 28, 56, 2074, 1037
INVAR-2, Run: 025, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 216, 56, 834, 20, 20, 834, 28, 22, 5, 28, 28, 56, 542, 271
INVAR-2, Run: 026, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 68, 56, 718, 18, 18, 718, 28, 20, 7, 28, 28, 56, 662, 331
INVAR-2, Run: 027, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 39, 56, 575, 17, 17, 575, 28, 11, 16, 28, 28, 56, 1154, 577
INVAR-2, Run: 028, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 279, 56, 790, 13, 13, 790, 28, 20, 7, 28, 28, 56, 638, 319
INVAR-2, Run: 029, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 261, 56, 614, 24, 22, 614, 28, 18, 9, 27, 28, 56, 1056, 528
INVAR-2, Run: 030, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 83, 56, 748, 16, 16, 748, 28, 19, 8, 28, 28, 56, 932, 466
INVAR-2, Run: 031, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 124, 56, 487, 24, 24, 487, 28, 16, 11, 28, 28, 56, 1176, 588
INVAR-2, Run: 032, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 102, 56, 604, 25, 23, 604, 28, 16, 11, 27, 28, 56, 602, 301
INVAR-2, Run: 033, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 109, 56, 790, 16, 16, 790, 28, 19, 8, 28, 28, 56, 806, 403
INVAR-2, Run: 034, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 80, 56, 549, 16, 16, 549, 28, 21, 6, 28, 28, 56, 702, 351
INVAR-2, Run: 035, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 270, 56, 587, 15, 15, 587, 28, 17, 10, 28, 28, 56, 1642, 821
INVAR-2, Run: 036, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 52, 56, 886, 14, 12, 886, 28, 14, 13, 27, 28, 56, 414, 207
INVAR-2, Run: 037, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 146, 56, 848, 25, 23, 848, 28, 16, 11, 27, 28, 56, 576, 288
INVAR-2, Run: 038, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 133, 56, 576, 14, 14, 576, 28, 18, 9, 28, 28, 56, 1068, 534
INVAR-2, Run: 039, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 53, 56, 520, 28, 26, 520, 28, 16, 11, 27, 28, 56, 1178, 589
INVAR-2, Run: 040, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 92, 56, 782, 26, 26, 782, 28, 22, 5, 28, 28, 56, 478, 239
INVAR-2, Run: 041, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 465, 56, 570, 20, 20, 570, 28, 16, 11, 28, 28, 56, 788, 394
INVAR-2, Run: 042, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 34, 56, 491, 27, 25, 491, 28, 13, 14, 27, 28, 56, 596, 298
INVAR-2, Run: 043, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 84, 56, 829, 26, 26, 829, 28, 17, 10, 28, 28, 56, 742, 371
INVAR-2, Run: 044, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 93, 56, 650, 15, 15, 650, 28, 15, 12, 28, 28, 56, 688, 344
INVAR-2, Run: 045, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 125, 56, 479, 25, 25, 479, 28, 15, 12, 28, 28, 56, 858, 429
INVAR-2, Run: 046, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 241, 56, 867, 19, 17, 867, 28, 20, 7, 27, 28, 56, 448, 224
INVAR-2, Run: 047, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 31, 56, 426, 27, 25, 426, 28, 19, 8, 27, 28, 56, 468, 234
INVAR-2, Run: 048, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 263, 56, 789, 16, 16, 789, 28, 16, 11, 28, 28, 56, 884, 442
INVAR-2, Run: 049, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 224, 56, 656, 24, 24, 656, 28, 21, 6, 28, 28, 56, 1656, 828
INVAR-2, Run: 050, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 30, 56, 444, 23, 23, 444, 28, 19, 8, 28, 28, 56, 682, 341
INVAR-2, Run: 051, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 157, 56, 706, 22, 22, 706, 28, 18, 9, 28, 28, 56, 380, 190
INVAR-2, Run: 052, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 80, 56, 486, 21, 19, 486, 28, 14, 13, 27, 28, 56, 890, 445
INVAR-2, Run: 053, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 244, 56, 767, 16, 16, 767, 28, 16, 11, 28, 28, 56, 1056, 528
INVAR-2, Run: 054, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 468, 56, 631, 16, 14, 631, 28, 13, 14, 27, 28, 56, 558, 279
INVAR-2, Run: 055, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 45, 56, 634, 18, 18, 634, 28, 14, 13, 28, 28, 56, 958, 479
INVAR-2, Run: 056, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 66, 56, 746, 21, 19, 746, 28, 19, 8, 27, 28, 56, 1038, 519
INVAR-2, Run: 057, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 521, 56, 605, 24, 24, 605, 28, 17, 10, 28, 28, 56, 588, 294
INVAR-2, Run: 058, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 147, 56, 608, 26, 26, 608, 28, 16, 11, 28, 28, 56, 436, 218
INVAR-2, Run: 059, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 104, 56, 930, 13, 11, 930, 28, 22, 5, 27, 28, 56, 782, 391
INVAR-2, Run: 060, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 206, 56, 705, 17, 17, 705, 28, 19, 8, 28, 28, 56, 722, 361
INVAR-2, Run: 061, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 68, 56, 1077, 23, 23, 1077, 28, 17, 10, 28, 28, 56, 766, 383
INVAR-2, Run: 062, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 56, 56, 622, 17, 17, 622, 28, 16, 11, 28, 28, 56, 428, 214
INVAR-2, Run: 063, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 79, 56, 810, 24, 24, 810, 28, 18, 9, 28, 28, 56, 586, 293
INVAR-2, Run: 064, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 14, 56, 341, 17, 17, 341, 28, 17, 10, 28, 28, 56, 614, 307
INVAR-2, Run: 065, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 56, 56, 469, 14, 14, 469, 28, 18, 9, 28, 28, 56, 1186, 593
INVAR-2, Run: 066, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 78, 56, 747, 32, 30, 747, 28, 18, 9, 27, 28, 56, 500, 250
INVAR-2, Run: 067, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 45, 56, 416, 24, 24, 416, 28, 21, 6, 28, 28, 56, 434, 217
INVAR-2, Run: 068, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 33, 56, 445, 15, 15, 445, 28, 16, 11, 28, 28, 56, 1098, 549
INVAR-2, Run: 069, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 144, 56, 786, 16, 16, 786, 28, 17, 10, 28, 28, 56, 776, 388
INVAR-2, Run: 070, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 38, 56, 477, 25, 25, 477, 28, 19, 8, 28, 28, 56, 556, 278
INVAR-2, Run: 071, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 40, 56, 655, 18, 18, 655, 28, 12, 15, 28, 28, 56, 786, 393
INVAR-2, Run: 072, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 27, 56, 462, 22, 22, 462, 28, 18, 9, 28, 28, 56, 722, 361
INVAR-2, Run: 073, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 304, 56, 750, 13, 13, 750, 28, 20, 7, 28, 28, 56, 604, 302
INVAR-2, Run: 074, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 155, 56, 932, 23, 23, 932, 28, 17, 10, 28, 28, 56, 642, 321
INVAR-2, Run: 075, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 74, 56, 686, 26, 26, 686, 28, 14, 13, 28, 28, 56, 452, 226
INVAR-2, Run: 076, P, 0, 0, 0, 0, 0, 0, 168, 4, 1, 4, 26, 0, 52, 56, 458, 24, 20, 458, 28, 16, 11, 26, 28, 56, 736, 368
INVAR-2, Run: 077, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 61, 56, 707, 36, 34, 707, 28, 18, 9, 27, 28, 56, 1040, 520
INVAR-2, Run: 078, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 287, 56, 693, 16, 16, 693, 28, 20, 7, 28, 28, 56, 396, 198
INVAR-2, Run: 079, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 34, 56, 666, 24, 22, 666, 28, 21, 6, 27, 28, 56, 1288, 644
INVAR-2, Run: 080, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 85, 56, 886, 33, 33, 886, 28, 11, 16, 28, 28, 56, 500, 250
INVAR-2, Run: 081, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 58, 56, 535, 22, 22, 535, 28, 13, 14, 28, 28, 56, 944, 472
INVAR-2, Run: 082, P, 0, 0, 0, 0, 0, 0, 168, 2, 1, 2, 27, 0, 138, 56, 556, 19, 17, 556, 28, 16, 11, 27, 28, 56, 572, 286
INVAR-2, Run: 083, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 110, 56, 580, 18, 18, 580, 28, 17, 10, 28, 28, 56, 556, 278
INVAR-2, Run: 084, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 69, 56, 888, 29, 29, 888, 28, 17, 10, 28, 28, 56, 1178, 589
INVAR-2, Run: 085, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 83, 56, 654, 25, 25, 654, 28, 19, 8, 28, 28, 56, 696, 348
INVAR-2, Run: 086, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 352, 56, 769, 12, 12, 769, 28, 17, 10, 28, 28, 56, 322, 161
INVAR-2, Run: 087, P, 0, 0, 0, 0, 0, 0, 168, 0, 1, 0, 28, 0, 53, 56, 689, 15, 15, 689, 28, 17, 10, 28, 28, 56, 652, 326
