Input Number, Run_Number, Result@ 100, Y, X1, H, M, PO, CE, D, CO, PE, A, B
INVAR-2, Run: 089, F, 0, 0, 0, 0, 0, 28, 0, 77, 1, 91, 0
INVAR-2, Run: 090, F, 0, 0, 0, 0, 0, 28, 0, 21, 1, 147, 0
INVAR-2, Run: 091, F, 0, 0, 0, 0, 0, 28, 0, 13, 1, 155, 0
INVAR-2, Run: 092, F, 0, 0, 0, 0, 0, 28, 0, 130, 1, 38, 0
INVAR-2, Run: 093, F, 0, 0, 0, 0, 0, 28, 0, 14, 1, 154, 0
INVAR-2, Run: 094, F, 0, 0, 0, 0, 0, 28, 0, 104, 1, 64, 0
INVAR-2, Run: 095, P, 0, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0
INVAR-2, Run: 096, F, 0, 0, 0, 0, 0, 28, 0, 139, 1, 29, 0
INVAR-2, Run: 097, F, 0, 0, 0, 0, 0, 28, 0, 124, 1, 44, 0
INVAR-2, Run: 098, F, 0, 0, 0, 0, 0, 28, 0, 29, 1, 139, 0
INVAR-2, Run: 099, P, 0, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0
INVAR-2, Run: 100, F, 0, 0, 0, 0, 0, 28, 0, 30, 1, 138, 0
INVAR-3, Run: 001, F, 0, 0, 0, 0, 0, 82, 0, 344, 1, 148, 0
INVAR-3, Run: 002, F, 0, 0, 0, 0, 0, 82, 0, 65, 1, 427, 0
INVAR-3, Run: 003, F, 0, 0, 0, 0, 0, 82, 0, 335, 1, 157, 0
INVAR-3, Run: 004, F, 0, 0, 0, 0, 0, 82, 0, 126, 1, 366, 0
INVAR-3, Run: 005, F, 0, 0, 0, 0, 0, 82, 0, 280, 1, 212, 0
INVAR-3, Run: 006, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 008, F, 0, 0, 0, 0, 0, 82, 0, 37, 1, 455, 0
INVAR-3, Run: 009, F, 0, 0, 0, 0, 0, 82, 0, 86, 1, 406, 0
INVAR-3, Run: 010, F, 0, 0, 0, 0, 0, 82, 0, 353, 1, 139, 0
INVAR-3, Run: 011, F, 0, 0, 0, 0, 0, 82, 0, 121, 1, 371, 0
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 013, F, 0, 0, 0, 0, 0, 82, 0, 272, 1, 220, 0
INVAR-3, Run: 014, F, 0, 0, 0, 0, 0, 82, 0, 229, 1, 263, 0
INVAR-3, Run: 015, F, 0, 0, 0, 0, 0, 82, 0, 82, 1, 410, 0
INVAR-3, Run: 016, F, 0, 0, 0, 0, 0, 82, 0, 86, 1, 406, 0
INVAR-3, Run: 017, F, 0, 0, 0, 0, 0, 82, 0, 266, 1, 226, 0
INVAR-3, Run: 018, F, 0, 0, 0, 0, 0, 82, 0, 113, 1, 379, 0
INVAR-3, Run: 019, F, 0, 0, 0, 0, 0, 82, 0, 77, 1, 415, 0
INVAR-3, Run: 020, F, 0, 0, 0, 0, 0, 82, 0, 16, 1, 476, 0
INVAR-3, Run: 021, F, 0, 0, 0, 0, 0, 82, 0, 152, 1, 340, 0
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 024, F, 0, 0, 0, 0, 0, 82, 0, 72, 1, 420, 0
INVAR-3, Run: 025, F, 0, 0, 0, 0, 0, 82, 0, 155, 1, 337, 0
INVAR-3, Run: 026, F, 0, 0, 0, 0, 0, 82, 0, 200, 1, 292, 0
INVAR-3, Run: 027, F, 0, 0, 0, 0, 0, 82, 0, 278, 1, 214, 0
INVAR-3, Run: 028, F, 0, 0, 0, 0, 0, 82, 0, 132, 1, 360, 0
INVAR-3, Run: 029, F, 0, 0, 0, 0, 0, 82, 0, 21, 1, 471, 0
INVAR-3, Run: 030, F, 0, 0, 0, 0, 0, 82, 0, 199, 1, 293, 0
INVAR-3, Run: 031, F, 0, 0, 0, 0, 0, 82, 0, 61, 1, 431, 0
INVAR-3, Run: 032, F, 0, 0, 0, 0, 0, 82, 0, 141, 1, 351, 0
INVAR-3, Run: 033, F, 0, 0, 0, 0, 0, 82, 0, 259, 1, 233, 0
INVAR-3, Run: 034, F, 0, 0, 0, 0, 0, 82, 0, 146, 1, 346, 0
INVAR-3, Run: 035, F, 0, 0, 0, 0, 0, 82, 0, 186, 1, 306, 0
INVAR-3, Run: 036, F, 0, 0, 0, 0, 0, 82, 0, 71, 1, 421, 0
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 038, F, 0, 0, 0, 0, 0, 82, 0, 4, 1, 488, 0
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 041, F, 0, 0, 0, 0, 0, 82, 0, 46, 1, 446, 0
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 043, F, 0, 0, 0, 0, 0, 82, 0, 190, 1, 302, 0
INVAR-3, Run: 044, F, 0, 0, 0, 0, 0, 82, 0, 113, 1, 379, 0
INVAR-3, Run: 045, F, 0, 0, 0, 0, 0, 82, 0, 61, 1, 431, 0
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 047, F, 0, 0, 0, 0, 0, 82, 0, 195, 1, 297, 0
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 049, F, 0, 0, 0, 0, 0, 82, 0, 263, 1, 229, 0
INVAR-3, Run: 050, F, 0, 0, 0, 0, 0, 82, 0, 369, 1, 123, 0
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 052, F, 0, 0, 0, 0, 0, 82, 0, 387, 1, 105, 0
INVAR-3, Run: 053, F, 0, 0, 0, 0, 0, 82, 0, 31, 1, 461, 0
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 055, F, 0, 0, 0, 0, 0, 82, 0, 19, 1, 473, 0
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 057, F, 0, 0, 0, 0, 0, 82, 0, 186, 1, 306, 0
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 059, F, 0, 0, 0, 0, 0, 82, 0, 87, 1, 405, 0
INVAR-3, Run: 060, F, 0, 0, 0, 0, 0, 82, 0, 94, 1, 398, 0
INVAR-3, Run: 061, F, 0, 0, 0, 0, 0, 82, 0, 3, 1, 489, 0
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 063, F, 0, 0, 0, 0, 0, 82, 0, 4, 1, 488, 0
INVAR-3, Run: 064, F, 0, 0, 0, 0, 0, 82, 0, 323, 1, 169, 0
INVAR-3, Run: 065, F, 0, 0, 0, 0, 0, 82, 0, 15, 1, 477, 0
INVAR-3, Run: 066, F, 0, 0, 0, 0, 0, 82, 0, 123, 1, 369, 0
INVAR-3, Run: 067, F, 0, 0, 0, 0, 0, 82, 0, 216, 1, 276, 0
INVAR-3, Run: 068, F, 0, 0, 0, 0, 0, 82, 0, 95, 1, 397, 0
INVAR-3, Run: 069, F, 0, 0, 0, 0, 0, 82, 0, 1, 1, 491, 0
INVAR-3, Run: 070, F, 0, 0, 0, 0, 0, 82, 0, 55, 1, 437, 0
INVAR-3, Run: 071, F, 0, 0, 0, 0, 0, 82, 0, 312, 1, 180, 0
INVAR-3, Run: 072, F, 0, 0, 0, 0, 0, 82, 0, 57, 1, 435, 0
INVAR-3, Run: 073, F, 0, 0, 0, 0, 0, 82, 0, 73, 1, 419, 0
INVAR-3, Run: 074, F, 0, 0, 0, 0, 0, 82, 0, 119, 1, 373, 0
INVAR-3, Run: 075, F, 0, 0, 0, 0, 0, 82, 0, 156, 1, 336, 0
INVAR-3, Run: 076, F, 0, 0, 0, 0, 0, 82, 0, 31, 1, 461, 0
INVAR-3, Run: 077, F, 0, 0, 0, 0, 0, 82, 0, 153, 1, 339, 0
INVAR-3, Run: 078, F, 0, 0, 0, 0, 0, 82, 0, 157, 1, 335, 0
INVAR-3, Run: 079, F, 0, 0, 0, 0, 0, 82, 0, 10, 1, 482, 0
INVAR-3, Run: 080, F, 0, 0, 0, 0, 0, 82, 0, 200, 1, 292, 0
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 084, F, 0, 0, 0, 0, 0, 82, 0, 66, 1, 426, 0
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 087, F, 0, 0, 0, 0, 0, 82, 0, 250, 1, 242, 0
INVAR-3, Run: 088, F, 0, 0, 0, 0, 0, 82, 0, 203, 1, 289, 0
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 090, F, 0, 0, 0, 0, 0, 82, 0, 189, 1, 303, 0
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 092, F, 0, 0, 0, 0, 0, 82, 0, 74, 1, 418, 0
INVAR-3, Run: 093, F, 0, 0, 0, 0, 0, 82, 0, 209, 1, 283, 0
INVAR-3, Run: 094, F, 0, 0, 0, 0, 0, 82, 0, 227, 1, 265, 0
INVAR-3, Run: 095, F, 0, 0, 0, 0, 0, 82, 0, 73, 1, 419, 0
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-3, Run: 099, F, 0, 0, 0, 0, 0, 82, 0, 29, 1, 463, 0
INVAR-3, Run: 100, F, 0, 0, 0, 0, 0, 82, 0, 173, 1, 319, 0
INVAR-4, Run: 001, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 002, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 003, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 004, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 005, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 006, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 007, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 008, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 009, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 010, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 011, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 012, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 013, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 014, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 015, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 016, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 017, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 018, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 019, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 020, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 021, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 022, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 023, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 024, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 025, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 026, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 027, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 028, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 029, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 030, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 031, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 032, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 033, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 034, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 035, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 036, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 037, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 038, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 039, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 040, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 041, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 042, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 043, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 044, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 045, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 046, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 047, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 048, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 049, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 050, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 051, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 052, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 053, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 054, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 055, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 056, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 057, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 058, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 059, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 060, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 061, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 062, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 063, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 064, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 065, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 066, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 067, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 068, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 069, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 070, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 071, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 072, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 073, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 074, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 075, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 076, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 077, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 078, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 079, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 080, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 081, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 082, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 083, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 084, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 085, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 086, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 087, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 088, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 089, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 090, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 091, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 092, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 093, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 094, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 095, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 096, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 097, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 098, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 099, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-4, Run: 100, F, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1
INVAR-5, Run: 001, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 002, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 003, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 004, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 005, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 006, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 007, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 008, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 009, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 010, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 011, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 012, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 013, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 014, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 015, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 016, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 017, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 018, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 019, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 020, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 021, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 022, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 023, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 024, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 025, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 026, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 027, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 028, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 029, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 030, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 031, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 032, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 033, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 034, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 035, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 036, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 037, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 038, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 039, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 040, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 041, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 042, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 043, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 044, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 045, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 046, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 047, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 048, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 049, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 050, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 051, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 052, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 053, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 054, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 055, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 056, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 057, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 058, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 059, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 060, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 061, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 062, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 063, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 064, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 065, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 066, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 067, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 068, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 069, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 070, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 071, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 072, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 073, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 074, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 075, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 076, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 077, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 078, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
