Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 025, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 69, 6, 6, 69, 9, 7, 1, 18, 9, 18, 116, 58
INVAR-1, Run: 026, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 25, 5, 5, 25, 9, 6, 2, 18, 9, 18, 90, 45
INVAR-1, Run: 027, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 53, 7, 7, 53, 9, 3, 5, 18, 9, 18, 36, 18
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 34, 2, 2, 34, 9, 7, 1, 18, 9, 18, 110, 55
INVAR-1, Run: 029, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 32, 3, 3, 32, 9, 4, 4, 18, 9, 18, 40, 20
INVAR-1, Run: 030, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 43, 4, 4, 43, 9, 5, 3, 18, 9, 18, 20, 10
INVAR-1, Run: 031, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 36, 7, 7, 36, 9, 7, 1, 18, 9, 18, 80, 40
INVAR-1, Run: 032, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 28, 4, 4, 28, 9, 5, 3, 18, 9, 18, 108, 54
INVAR-1, Run: 033, P, 0, 0, 0, 0, 0, 37, 0, 1, 1, 1, 17, 0, 18, 16, 8, 7, 16, 9, 6, 2, 17, 9, 18, 58, 29
INVAR-1, Run: 034, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 67, 3, 3, 67, 9, 2, 6, 18, 9, 18, 66, 33
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 38, 6, 6, 38, 9, 4, 4, 18, 9, 18, 352, 176
INVAR-1, Run: 036, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 51, 4, 4, 51, 9, 5, 3, 18, 9, 18, 86, 43
INVAR-1, Run: 037, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 64, 2, 2, 64, 9, 7, 1, 18, 9, 18, 216, 108
INVAR-1, Run: 038, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 73, 5, 5, 73, 9, 6, 2, 18, 9, 18, 34, 17
INVAR-1, Run: 039, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 64, 5, 5, 64, 9, 5, 3, 18, 9, 18, 44, 22
INVAR-1, Run: 040, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 106, 3, 3, 106, 9, 6, 2, 18, 9, 18, 94, 47
INVAR-1, Run: 041, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 74, 4, 4, 74, 9, 7, 1, 18, 9, 18, 74, 37
INVAR-1, Run: 042, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 19, 6, 6, 19, 9, 7, 1, 18, 9, 18, 68, 34
INVAR-1, Run: 043, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 18, 2, 2, 18, 9, 2, 6, 18, 9, 18, 78, 39
INVAR-1, Run: 044, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 58, 5, 5, 58, 9, 6, 2, 18, 9, 18, 144, 72
INVAR-1, Run: 045, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 74, 7, 7, 74, 9, 6, 2, 18, 9, 18, 60, 30
INVAR-1, Run: 046, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 101, 5, 5, 101, 9, 7, 1, 18, 9, 18, 116, 58
INVAR-1, Run: 047, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 55, 5, 5, 55, 9, 3, 5, 18, 9, 18, 44, 22
INVAR-1, Run: 048, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 31, 3, 3, 31, 9, 6, 2, 18, 9, 18, 60, 30
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 111, 5, 5, 111, 9, 7, 1, 18, 9, 18, 54, 27
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 72, 3, 3, 72, 9, 5, 3, 18, 9, 18, 58, 29
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 39, 6, 6, 39, 9, 6, 2, 18, 9, 18, 366, 183
INVAR-1, Run: 052, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 57, 7, 7, 57, 9, 6, 2, 18, 9, 18, 258, 129
INVAR-1, Run: 053, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 13, 9, 9, 13, 9, 5, 3, 18, 9, 18, 116, 58
INVAR-1, Run: 054, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 33, 3, 3, 33, 9, 4, 4, 18, 9, 18, 148, 74
INVAR-1, Run: 055, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 93, 8, 8, 93, 9, 7, 1, 18, 9, 18, 194, 97
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 81, 6, 6, 81, 9, 5, 3, 18, 9, 18, 36, 18
INVAR-1, Run: 057, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 50, 7, 7, 50, 9, 3, 5, 18, 9, 18, 18, 9
INVAR-1, Run: 058, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 67, 11, 11, 67, 9, 5, 3, 18, 9, 18, 74, 37
INVAR-1, Run: 059, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 73, 5, 5, 73, 9, 6, 2, 18, 9, 18, 58, 29
INVAR-1, Run: 060, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 57, 4, 4, 57, 9, 6, 2, 18, 9, 18, 64, 32
INVAR-1, Run: 061, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 49, 5, 5, 49, 9, 5, 3, 18, 9, 18, 54, 27
INVAR-1, Run: 062, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 52, 5, 5, 52, 9, 7, 1, 18, 9, 18, 40, 20
INVAR-1, Run: 063, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 35, 8, 8, 35, 9, 7, 1, 18, 9, 18, 64, 32
INVAR-1, Run: 064, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 45, 4, 4, 45, 9, 7, 1, 18, 9, 18, 18, 9
INVAR-1, Run: 065, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 42, 14, 14, 42, 9, 3, 5, 18, 9, 18, 186, 93
INVAR-1, Run: 066, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 48, 6, 6, 48, 9, 2, 6, 18, 9, 18, 86, 43
INVAR-1, Run: 067, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 58, 3, 3, 58, 9, 7, 1, 18, 9, 18, 220, 110
INVAR-1, Run: 068, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 16, 12, 12, 16, 9, 5, 3, 18, 9, 18, 44, 22
INVAR-1, Run: 069, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 64, 3, 3, 64, 9, 8, 0, 18, 9, 18, 110, 55
INVAR-1, Run: 070, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 23, 5, 5, 23, 9, 3, 5, 18, 9, 18, 20, 10
INVAR-1, Run: 071, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 31, 6, 6, 31, 9, 5, 3, 18, 9, 18, 42, 21
INVAR-1, Run: 072, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 56, 2, 2, 56, 9, 4, 4, 18, 9, 18, 78, 39
INVAR-1, Run: 073, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 89, 5, 5, 89, 9, 5, 3, 18, 9, 18, 86, 43
INVAR-1, Run: 074, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 32, 6, 6, 32, 9, 6, 2, 18, 9, 18, 16, 8
INVAR-1, Run: 075, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 38, 4, 4, 38, 9, 7, 1, 18, 9, 18, 70, 35
INVAR-1, Run: 076, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 42, 4, 4, 42, 9, 7, 1, 18, 9, 18, 42, 21
INVAR-1, Run: 077, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 79, 15, 15, 79, 9, 4, 4, 18, 9, 18, 8, 4
INVAR-1, Run: 078, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 77, 8, 8, 77, 9, 8, 0, 18, 9, 18, 40, 20
INVAR-1, Run: 079, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 40, 2, 2, 40, 9, 4, 4, 18, 9, 18, 330, 165
INVAR-1, Run: 080, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 26, 15, 15, 26, 9, 7, 1, 18, 9, 18, 96, 48
INVAR-1, Run: 081, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 55, 6, 6, 55, 9, 5, 3, 18, 9, 18, 6, 3
INVAR-1, Run: 082, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 57, 2, 2, 57, 9, 7, 1, 18, 9, 18, 82, 41
INVAR-1, Run: 083, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 84, 5, 5, 84, 9, 6, 2, 18, 9, 18, 42, 21
INVAR-1, Run: 084, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 53, 0, 0, 53, 9, 5, 3, 18, 9, 18, 30, 15
INVAR-1, Run: 085, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 66, 3, 3, 66, 9, 7, 1, 18, 9, 18, 56, 28
INVAR-1, Run: 086, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 32, 3, 3, 32, 9, 5, 3, 18, 9, 18, 84, 42
INVAR-1, Run: 087, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 53, 9, 9, 53, 9, 7, 1, 18, 9, 18, 168, 84
INVAR-1, Run: 088, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 48, 4, 4, 48, 9, 6, 2, 18, 9, 18, 50, 25
INVAR-1, Run: 089, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 38, 13, 13, 38, 9, 3, 5, 18, 9, 18, 64, 32
INVAR-1, Run: 090, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 77, 4, 4, 77, 9, 6, 2, 18, 9, 18, 32, 16
INVAR-1, Run: 091, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 71, 5, 5, 71, 9, 5, 3, 18, 9, 18, 96, 48
INVAR-1, Run: 092, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 26, 8, 8, 26, 9, 6, 2, 18, 9, 18, 362, 181
INVAR-1, Run: 093, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 39, 5, 5, 39, 9, 7, 1, 18, 9, 18, 158, 79
INVAR-1, Run: 094, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 57, 2, 2, 57, 9, 7, 1, 18, 9, 18, 60, 30
INVAR-1, Run: 095, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 41, 13, 13, 41, 9, 5, 3, 18, 9, 18, 90, 45
INVAR-1, Run: 096, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 75, 14, 14, 75, 9, 3, 5, 18, 9, 18, 30, 15
INVAR-1, Run: 097, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 60, 7, 7, 60, 9, 6, 2, 18, 9, 18, 118, 59
INVAR-1, Run: 098, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 52, 4, 4, 52, 9, 8, 0, 18, 9, 18, 70, 35
INVAR-1, Run: 099, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 71, 2, 2, 71, 9, 6, 2, 18, 9, 18, 38, 19
INVAR-1, Run: 100, P, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 18, 0, 18, 40, 2, 2, 40, 9, 6, 2, 18, 9, 18, 44, 22
INVAR-10, Run: 001, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2949, 85, 85, 2949, 100, 72, 27, 200, 100, 200, 4098, 2049
INVAR-10, Run: 002, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 1843, 117, 117, 1843, 100, 59, 40, 200, 100, 200, 2902, 1451
INVAR-10, Run: 003, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2222, 98, 98, 2222, 100, 71, 28, 200, 100, 200, 4266, 2133
INVAR-10, Run: 004, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2340, 65, 65, 2340, 100, 57, 42, 200, 100, 200, 3040, 1520
INVAR-10, Run: 005, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2629, 149, 149, 2629, 100, 65, 34, 200, 100, 200, 5554, 2777
INVAR-10, Run: 006, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2768, 134, 134, 2768, 100, 60, 39, 200, 100, 200, 3832, 1916
INVAR-10, Run: 007, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2956, 141, 141, 2956, 100, 66, 33, 200, 100, 200, 4270, 2135
INVAR-10, Run: 008, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2319, 86, 86, 2319, 100, 56, 43, 200, 100, 200, 1616, 808
INVAR-10, Run: 009, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 1990, 101, 101, 1990, 100, 61, 38, 200, 100, 200, 2260, 1130
INVAR-10, Run: 010, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2765, 88, 88, 2765, 100, 55, 44, 200, 100, 200, 4664, 2332
INVAR-10, Run: 011, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2073, 86, 86, 2073, 100, 64, 35, 200, 100, 200, 2196, 1098
INVAR-10, Run: 012, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2565, 59, 59, 2565, 100, 59, 40, 200, 100, 200, 2810, 1405
INVAR-10, Run: 013, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2521, 148, 148, 2521, 100, 53, 46, 200, 100, 200, 1678, 839
INVAR-10, Run: 014, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2886, 124, 124, 2886, 100, 60, 39, 200, 100, 200, 2874, 1437
INVAR-10, Run: 015, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 3105, 75, 75, 3105, 100, 66, 33, 200, 100, 200, 2764, 1382
INVAR-10, Run: 016, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2195, 72, 72, 2195, 100, 56, 43, 200, 100, 200, 2278, 1139
INVAR-10, Run: 017, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2735, 67, 67, 2735, 100, 60, 39, 200, 100, 200, 1876, 938
INVAR-10, Run: 018, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2917, 125, 125, 2917, 100, 65, 34, 200, 100, 200, 3384, 1692
INVAR-10, Run: 019, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2110, 72, 72, 2110, 100, 67, 32, 200, 100, 200, 5510, 2755
INVAR-10, Run: 020, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2985, 119, 119, 2985, 100, 74, 25, 200, 100, 200, 2882, 1441
INVAR-10, Run: 021, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 3309, 132, 132, 3309, 100, 52, 47, 200, 100, 200, 4234, 2117
INVAR-10, Run: 022, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 3144, 144, 144, 3144, 100, 74, 25, 200, 100, 200, 2892, 1446
INVAR-10, Run: 023, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 3319, 104, 104, 3319, 100, 62, 37, 200, 100, 200, 3162, 1581
INVAR-10, Run: 024, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 3407, 42, 42, 3407, 100, 72, 27, 200, 100, 200, 3860, 1930
INVAR-10, Run: 025, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2503, 98, 98, 2503, 100, 61, 38, 200, 100, 200, 2378, 1189
INVAR-10, Run: 026, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2905, 74, 74, 2905, 100, 55, 44, 200, 100, 200, 3100, 1550
INVAR-10, Run: 027, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 3111, 75, 75, 3111, 100, 60, 39, 200, 100, 200, 2516, 1258
INVAR-10, Run: 028, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2494, 105, 105, 2494, 100, 63, 36, 200, 100, 200, 3404, 1702
INVAR-10, Run: 029, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2606, 104, 104, 2606, 100, 57, 42, 200, 100, 200, 5676, 2838
INVAR-10, Run: 030, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 3014, 84, 84, 3014, 100, 57, 42, 200, 100, 200, 2854, 1427
INVAR-10, Run: 031, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2534, 79, 79, 2534, 100, 63, 36, 200, 100, 200, 3804, 1902
INVAR-10, Run: 032, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2890, 136, 136, 2890, 100, 65, 34, 200, 100, 200, 3188, 1594
INVAR-10, Run: 033, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2582, 156, 156, 2582, 100, 68, 31, 200, 100, 200, 3466, 1733
INVAR-10, Run: 034, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2326, 107, 107, 2326, 100, 63, 36, 200, 100, 200, 1882, 941
INVAR-10, Run: 035, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 3125, 82, 82, 3125, 100, 60, 39, 200, 100, 200, 3736, 1868
INVAR-10, Run: 036, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2493, 94, 94, 2493, 100, 71, 28, 200, 100, 200, 2446, 1223
INVAR-10, Run: 037, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 1775, 94, 94, 1775, 100, 68, 31, 200, 100, 200, 3132, 1566
INVAR-10, Run: 038, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 3791, 70, 70, 3791, 100, 70, 29, 200, 100, 200, 2302, 1151
INVAR-10, Run: 039, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2811, 102, 102, 2811, 100, 64, 35, 200, 100, 200, 3820, 1910
INVAR-10, Run: 040, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2177, 141, 141, 2177, 100, 67, 32, 200, 100, 200, 3800, 1900
INVAR-10, Run: 041, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2255, 72, 72, 2255, 100, 58, 41, 200, 100, 200, 2330, 1165
INVAR-10, Run: 042, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2872, 142, 142, 2872, 100, 53, 46, 200, 100, 200, 3794, 1897
INVAR-10, Run: 043, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 3250, 61, 61, 3250, 100, 58, 41, 200, 100, 200, 2452, 1226
INVAR-10, Run: 044, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2225, 89, 89, 2225, 100, 73, 26, 200, 100, 200, 2492, 1246
INVAR-10, Run: 045, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2715, 94, 94, 2715, 100, 63, 36, 200, 100, 200, 4392, 2196
INVAR-10, Run: 046, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2499, 75, 75, 2499, 100, 61, 38, 200, 100, 200, 3048, 1524
INVAR-10, Run: 047, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2650, 84, 84, 2650, 100, 62, 37, 200, 100, 200, 3690, 1845
INVAR-10, Run: 048, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2350, 116, 116, 2350, 100, 68, 31, 200, 100, 200, 4078, 2039
INVAR-10, Run: 049, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 2808, 69, 69, 2808, 100, 66, 33, 200, 100, 200, 3468, 1734
INVAR-10, Run: 050, P, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 200, 0, 200, 1573, 161, 161, 1573, 100, 65, 34, 200, 100, 200, 1934, 967
