Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
M1,1,100,0,0,0,0,0
M1,10,100,0,0,0,0,0
M1,11,100,0,0,0,0,0
M1,12,100,0,0,0,0,0
M1,13,100,0,0,0,0,0
M1,14,100,0,0,0,0,0
M1,15,100,0,0,0,0,0
M1,2,100,0,0,0,0,0
M1,3,100,0,0,0,0,0
M1,4,100,1,0,0,0,1
M1,5,100,0,0,0,0,0
M1,6,100,0,0,0,0,0
M11,25,100,0,0,0,0,0
M14,1,100,78,0,0,0,78
M14,10,100,90,0,0,0,90
M14,11,100,78,0,0,0,78
M14,12,100,83,0,0,0,83
M14,13,100,82,0,0,0,82
M14,14,100,84,0,0,0,84
M14,15,100,88,0,0,0,88
M14,16,100,0,0,0,0,0
M14,17,100,0,0,0,0,0
M14,18,100,0,0,0,0,0
M14,19,100,0,0,0,0,0
M14,2,100,79,0,0,0,79
M14,20,100,0,0,0,0,0
M14,21,100,0,0,0,0,0
M14,22,100,0,0,0,0,0
M14,23,100,0,0,0,0,0
M14,24,100,0,0,0,0,0
M14,25,100,0,0,0,0,0
M14,26,100,78,0,0,0,78
M14,27,100,71,0,0,0,71
M14,28,100,79,0,0,0,79
M14,3,100,81,0,0,0,81
M14,4,100,85,0,0,0,85
M14,5,100,76,0,0,0,76
M14,6,100,80,0,0,0,80
M14,7,100,0,0,0,0,0
M14,8,100,0,0,0,0,0
M14,9,100,0,0,0,0,0
M15,1,100,76,0,0,0,76
M15,10,100,89,0,0,0,89
M15,11,100,74,0,0,0,74
M15,12,100,87,0,0,0,87
M15,13,100,81,0,0,0,81
M15,14,100,86,0,0,0,86
M15,15,100,85,0,0,0,85
M15,16,100,0,0,0,0,0
M15,17,100,0,0,0,0,0
M15,18,100,0,0,0,0,0
M15,19,100,0,0,0,0,0
M15,2,100,81,0,0,0,81
M15,20,100,0,0,0,0,0
M15,21,100,0,0,0,0,0
M15,22,100,0,0,0,0,0
M15,23,100,0,0,0,0,0
M15,24,100,0,0,0,0,0
M15,25,100,0,0,0,0,0
M15,26,100,77,0,0,0,77
M15,27,100,70,0,0,0,70
M15,28,100,81,0,0,0,81
M15,3,100,75,0,0,0,75
M15,4,100,84,0,0,0,84
M15,5,100,77,0,0,0,77
M15,6,100,80,0,0,0,80
M15,7,100,0,0,0,0,0
M15,8,100,0,0,0,0,0
M15,9,100,0,0,0,0,0
M16,1,100,89,0,0,0,89
M16,10,100,86,0,0,0,86
M16,11,100,78,0,0,0,78
M16,12,100,88,0,0,0,88
M16,13,100,83,0,0,0,83
M16,14,100,86,0,0,0,86
M16,15,100,92,0,0,0,92
M16,16,100,0,0,0,0,0
M16,17,100,0,0,0,0,0
M16,18,100,0,0,0,0,0
M16,19,100,0,0,0,0,0
M16,2,100,83,0,0,0,83
M16,20,100,0,0,0,0,0
M16,21,100,0,0,0,0,0
M16,22,100,0,0,0,0,0
M16,23,100,0,0,0,0,0
M16,24,100,0,0,0,0,0
M16,25,100,0,0,0,0,0
M16,26,100,81,0,0,0,81
M16,27,100,75,0,0,0,75
M16,28,100,83,0,0,0,83
M16,3,100,84,0,0,0,84
M16,4,100,87,0,0,0,87
M16,5,100,86,0,0,0,86
M16,6,100,82,0,0,0,82
M16,7,100,0,0,0,0,0
M16,8,100,0,0,0,0,0
M16,9,100,0,0,0,0,0
M17,1,100,78,0,0,0,78
M17,10,100,86,0,0,0,86
M17,11,100,77,0,0,0,77
M17,12,100,87,0,0,0,87
M17,13,100,81,0,0,0,81
M17,14,100,85,0,0,0,85
M17,15,100,90,0,0,0,90
M17,16,100,0,0,0,0,0
M17,17,100,0,0,0,0,0
M17,18,100,0,0,0,0,0
M17,19,100,0,0,0,0,0
M17,2,100,80,0,0,0,80
M17,20,100,0,0,0,0,0
M17,21,100,0,0,0,0,0
M17,22,100,0,0,0,0,0
M17,23,100,0,0,0,0,0
M17,24,100,0,0,0,0,0
M17,25,100,0,0,0,0,0
M17,26,100,80,0,0,0,80
M17,27,100,71,0,0,0,71
M17,28,100,82,0,0,0,82
M17,3,100,78,0,0,0,78
M17,4,100,84,0,0,0,84
M17,5,100,70,0,0,0,70
M17,6,100,82,0,0,0,82
M17,7,100,0,0,0,0,0
M17,8,100,0,0,0,0,0
M17,9,100,0,0,0,0,0
M18,1,100,30,0,0,0,30
M18,10,100,22,0,0,0,22
M18,11,100,38,0,0,0,38
M18,12,100,31,0,0,0,31
M18,13,100,29,0,0,0,29
M18,14,100,36,0,0,0,36
M18,15,100,23,0,0,0,23
M18,16,100,0,0,0,0,0
M18,17,100,0,0,0,0,0
M18,18,100,0,0,0,0,0
M18,19,100,0,0,0,0,0
M18,2,100,29,0,0,0,29
M18,20,100,0,0,0,0,0
M18,21,100,0,0,0,0,0
M18,22,100,0,0,0,0,0
M18,23,100,0,0,0,0,0
M18,24,100,0,0,0,0,0
M18,25,100,0,0,0,0,0
M18,26,100,37,0,0,0,37
M18,27,100,37,0,0,0,37
M18,28,100,34,0,0,0,34
M18,3,100,32,0,0,0,32
M18,4,100,31,0,0,0,31
M18,5,100,31,0,0,0,31
M18,6,100,29,0,0,0,29
M18,7,100,0,0,0,0,0
M18,8,100,0,0,0,0,0
M18,9,100,0,0,0,0,0
M19,1,100,34,0,0,0,34
M19,10,100,14,0,0,0,14
M19,11,100,36,0,0,0,36
M19,12,100,33,0,0,0,33
M19,13,100,34,0,0,0,34
M19,14,100,35,0,0,0,35
M19,15,100,31,0,0,0,31
M19,16,100,0,0,0,0,0
M19,17,100,0,0,0,0,0
M19,18,100,0,0,0,0,0
M19,19,100,0,0,0,0,0
M19,2,100,36,0,0,0,36
M19,20,100,0,0,0,0,0
M19,21,100,0,0,0,0,0
M19,22,100,0,0,0,0,0
M19,23,100,0,0,0,0,0
M19,24,100,0,0,0,0,0
M19,25,100,0,0,0,0,0
M19,26,100,30,0,0,0,30
M19,27,100,31,0,0,0,31
M19,28,100,23,0,0,0,23
M19,3,100,36,0,0,0,36
M19,4,100,26,0,0,0,26
M19,5,100,26,0,0,0,26
M19,6,100,32,0,0,0,32
M19,7,100,0,0,0,0,0
M19,8,100,0,0,0,0,0
M19,9,100,0,0,0,0,0
M2,19,100,0,0,0,0,0
M2,20,100,0,0,0,0,0
M2,21,100,0,0,0,0,0
M2,22,100,0,0,0,0,0
M2,23,100,0,0,0,0,0
M2,24,100,0,0,0,0,0
M2,25,100,0,0,0,0,0
M20,1,100,31,0,0,0,31
M20,10,100,39,0,0,0,39
M20,11,100,37,0,0,0,37
M20,12,100,25,0,0,0,25
M20,13,100,40,0,0,0,40
M20,14,100,42,0,0,0,42
M20,15,100,31,0,0,0,31
M20,16,100,0,0,0,0,0
M20,17,100,0,0,0,0,0
M20,18,100,0,0,0,0,0
M20,19,100,0,0,0,0,0
M20,2,100,32,0,0,0,32
M20,20,100,0,0,0,0,0
M20,21,100,0,0,0,0,0
M20,22,100,0,0,0,0,0
M20,23,100,0,0,0,0,0
M20,24,100,0,0,0,0,0
M20,25,100,0,0,0,0,0
M20,26,100,46,0,0,0,46
M20,27,100,35,0,0,0,35
M20,28,100,33,0,0,0,33
M20,3,100,37,0,0,0,37
M20,4,100,30,0,0,0,30
M20,5,100,29,0,0,0,29
M20,6,100,37,0,0,0,37
M20,7,100,0,0,0,0,0
M20,8,100,0,0,0,0,0
M20,9,100,0,0,0,0,0
M21,1,100,26,0,0,0,26
M21,10,100,46,0,0,0,46
M21,11,100,33,0,0,0,33
M21,12,100,25,0,0,0,25
M21,13,100,32,0,0,0,32
M21,14,100,34,0,0,0,34
M21,15,100,22,0,0,0,22
M21,16,100,0,0,0,0,0
M21,17,100,0,0,0,0,0
M21,18,100,0,0,0,0,0
M21,19,100,0,0,0,0,0
M21,2,100,32,0,0,0,32
M21,20,100,0,0,0,0,0
M21,21,100,0,0,0,0,0
M21,22,100,0,0,0,0,0
M21,23,100,0,0,0,0,0
M21,24,100,0,0,0,0,0
M21,25,100,0,0,0,0,0
M21,26,100,40,0,0,0,40
M21,27,100,37,0,0,0,37
M21,28,100,36,0,0,0,36
M21,3,100,24,0,0,0,24
M21,4,100,31,0,0,0,31
M21,5,100,33,0,0,0,33
M21,6,100,37,0,0,0,37
M21,7,100,0,0,0,0,0
M21,8,100,0,0,0,0,0
M21,9,100,0,0,0,0,0
M3,16,100,0,0,0,0,0
M3,17,100,0,0,0,0,0
M3,18,100,0,0,0,0,0
M3,7,100,0,0,0,0,0
M3,8,100,0,0,0,0,0
M3,9,100,0,0,0,0,0
M4,1,100,0,0,0,0,0
M4,10,100,0,0,0,0,0
M4,11,100,0,0,0,0,0
M4,12,100,0,0,0,0,0
M4,13,100,0,0,0,0,0
M4,14,100,0,0,0,0,0
M4,15,100,0,0,0,0,0
M4,2,100,0,0,0,0,0
M4,3,100,0,0,0,0,0
M4,4,100,0,0,0,0,0
M4,5,100,0,0,0,0,0
M4,6,100,0,0,0,0,0
